SITE_ID,VISIT_NO,SAMPLE_CATEGORY,OTU_OE5,ABUND_OE5
NLA06608-MN:11-0102,1,P,Kellicottia_longispina,0.0003358
NLA06608-MN:11-0102,1,P,Keratella_cceo,0.012312657
NLA06608-MN:11-0102,1,P,Lecanidae,0.0003358
NLA06608-MN:11-0102,1,P,Microcystis,1314.647981
NLA06608-MN:11-0102,1,P,Nephrocytium,15.93512705
NLA06608-MN:11-0102,1,P,Nitzschia,21.91079969
NLA06608-MN:11-0102,1,P,Oocystis,7.967563523
NLA06608-MN:11-0102,1,P,Oscillatoria,1374.404708
NLA06608-MN:11-0102,1,P,Peridinium,1.991890881
NLA06608-MN:11-0102,1,P,Platydorina,199.1890881
NLA06608-MN:11-0102,1,P,Ploesoma,0.000447733
NLA06608-MN:11-0102,1,P,Polyarthra,0.000671599
NLA06608-MN:11-0102,1,P,Scenedesmus,39.83781762
NLA06608-MN:11-0102,1,P,Selenastrum,1.991890881
NLA06608-MN:11-0102,1,P,Sphaerocystis,109.5539984
NLA06608-MN:11-0102,1,P,Synchaeta,0.002574465
NLA06608-MN:11-0102,1,P,Trachelomonas,5.975672642
NLA06608-MN:11-0102,1,P,Trichocerca,0.001790932
NLA06608-MN:11-0102,1,P,Ulothrix,59.75672642
NLA06608-MN:11-0102,1,P,Urosolenia,3.983781762
NLA06608-MN:15-0010,1,P,Achnanthidium,1.991890881
NLA06608-MN:15-0010,1,P,Anabaena,1135.377802
NLA06608-MN:15-0010,1,P,Aphanocapsa,27.88647233
NLA06608-MN:15-0010,1,P,Ceratium,1.991890881
NLA06608-MN:15-0010,1,P,Ceriodaphnia,1.03087E-05
NLA06608-MN:15-0010,1,P,Chlamydomonas,1.991890881
NLA06608-MN:15-0010,1,P,Chroococcus,79.67563523
NLA06608-MN:15-0010,1,P,Coelastrum,39.83781762
NLA06608-MN:15-0010,1,P,Conochilidae,0.00090676
NLA06608-MN:15-0010,1,P,Cryptomonas,11.95134528
NLA06608-MN:15-0010,1,P,Cyclopidae,0.000608215
NLA06608-MN:15-0010,1,P,Cyclotella,17.92701793
NLA06608-MN:15-0010,1,P,Daphnia_mendotae_complex,0.000463893
NLA06608-MN:15-0010,1,P,Daphnia_retrocurva,4.12349E-05
NLA06608-MN:15-0010,1,P,Diaphanosoma,0.000123705
NLA06608-MN:15-0010,1,P,Diaptomidae,0.001257666
NLA06608-MN:15-0010,1,P,Dinobryon,161.3431613
NLA06608-MN:15-0010,1,P,Elakatothrix,15.93512705
NLA06608-MN:15-0010,1,P,Eudorina,19.91890881
NLA06608-MN:15-0010,1,P,Euglena,5.975672642
NLA06608-MN:15-0010,1,P,Filinia,0.001566222
NLA06608-MN:15-0010,1,P,Gastropus,0.000247298
NLA06608-MN:15-0010,1,P,Kellicottia_longispina,0.001483789
NLA06608-MN:15-0010,1,P,Keratella_cceo,0.011870313
NLA06608-MN:15-0010,1,P,Keratella_quadrata,0.002060818
NLA06608-MN:15-0010,1,P,Microcystis,2031.728698
NLA06608-MN:15-0010,1,P,Navicula,3.983781762
NLA06608-MN:15-0010,1,P,Nitzschia,7.967563523
NLA06608-MN:15-0010,1,P,Oocystis,31.87025409
NLA06608-MN:15-0010,1,P,Oscillatoria,717.0807171
NLA06608-MN:15-0010,1,P,Peridinium,9.959454404
NLA06608-MN:15-0010,1,P,Platydorina,99.59454404
NLA06608-MN:15-0010,1,P,Polyarthra,0.000494596
NLA06608-MN:15-0010,1,P,Schroederia,1.991890881
NLA06608-MN:15-0010,1,P,Sphaerocystis,65.73239907
NLA06608-MN:15-0010,1,P,Synedra,7.967563523
NLA06608-MN:15-0010,1,P,Synura,15.93512705
NLA06608-MN:15-0010,1,P,Trachelomonas,5.975672642
NLA06608-MN:15-0010,1,P,Trichocerca,0.000494596
NLA06608-MN:22-0074,1,P,Anabaena,1097.777778
NLA06608-MN:22-0074,1,P,Aphanizomenon,68400
NLA06608-MN:22-0074,1,P,Aulacoseira,776.8888889
NLA06608-MN:22-0074,1,P,Ceratium,50.66666667
NLA06608-MN:22-0074,1,P,Ceriodaphnia,0.000423594
NLA06608-MN:22-0074,1,P,Chroococcus,152
NLA06608-MN:22-0074,1,P,Chroomonas,50.66666667
NLA06608-MN:22-0074,1,P,Chrysochromulina,84.44444444
NLA06608-MN:22-0074,1,P,Coliothecidae,0.000143874
NLA06608-MN:22-0074,1,P,Conochilidae,0.002014243
NLA06608-MN:22-0074,1,P,Cryptomonas,84.44444444
NLA06608-MN:22-0074,1,P,Cyclopidae,0.005718512
NLA06608-MN:22-0074,1,P,Daphnia_retrocurva,0.055067157
NLA06608-MN:22-0074,1,P,Diaphanosoma,0.008683667
NLA06608-MN:22-0074,1,P,Filinia,0.000431623
NLA06608-MN:22-0074,1,P,Gastropus,0.000287749
NLA06608-MN:22-0074,1,P,Gomphosphaeria,10133.33333
NLA06608-MN:22-0074,1,P,Keratella_cceo,0.017121064
NLA06608-MN:22-0074,1,P,Leptodora,0.001058984
NLA06608-MN:22-0074,1,P,Microcystis,106400
NLA06608-MN:22-0074,1,P,Navicula,16.88888889
NLA06608-MN:22-0074,1,P,Oocystis,202.6666667
NLA06608-MN:22-0074,1,P,Pediastrum,16.88888889
NLA06608-MN:22-0074,1,P,Polyarthra,0.000287749
NLA06608-MN:22-0074,1,P,Pompholyx,0.007481473
NLA06608-MN:22-0074,1,P,Puncticulata,16.88888889
NLA06608-MN:22-0074,1,P,Pyrenomonas,84.44444444
NLA06608-MN:22-0074,1,P,Staurastrum,16.88888889
NLA06608-MN:22-0074,1,P,Synchaeta,0.001150996
NLA06608-MN:22-0074,1,P,Synedra,16.88888889
NLA06608-MN:22-0074,1,P,Trichocerca,0.000431623
NLA06608-MN:49-0140,1,P,Anabaena,211.1111111
NLA06608-MN:49-0140,1,P,Ankistrodesmus,2.111111111
NLA06608-MN:49-0140,1,P,Aphanizomenon,168.8888889
NLA06608-MN:49-0140,1,P,Aphanothece,263.8888889
NLA06608-MN:49-0140,1,P,Ascomorpha,1.0568E-05
NLA06608-MN:49-0140,1,P,Asplanchna,6.34081E-05
NLA06608-MN:49-0140,1,P,Ceratium,1.055555556
NLA06608-MN:49-0140,1,P,Chaoborus,3.50789E-05
NLA06608-MN:49-0140,1,P,Chlorella,9.5
NLA06608-MN:49-0140,1,P,Chroomonas,70.72222222
NLA06608-MN:49-0140,1,P,Chrysochromulina,63.33333333
NLA06608-MN:49-0140,1,P,Coliothecidae,2.1136E-05
NLA06608-MN:49-0140,1,P,Conochilidae,0.000169088
NLA06608-MN:49-0140,1,P,Cosmarium,1.055555556
NLA06608-MN:49-0140,1,P,Cryptomonas,64.38888889
NLA06608-MN:49-0140,1,P,Cyclopidae,0.000420947
NLA06608-MN:49-0140,1,P,Daphnia_catawba_pulex_complex,0.004209471
NLA06608-MN:49-0140,1,P,Diaphanosoma,1.75395E-05
NLA06608-MN:49-0140,1,P,Diaptomidae,0.000578802
NLA06608-MN:49-0140,1,P,Dinobryon,1.055555556
NLA06608-MN:49-0140,1,P,Elakatothrix,1.055555556
NLA06608-MN:49-0140,1,P,Epiphanidae,6.34081E-05
NLA06608-MN:49-0140,1,P,Gastropus,2.1136E-05
NLA06608-MN:49-0140,1,P,Gymnodinium,5.277777778
NLA06608-MN:49-0140,1,P,Keratella_cceo,0.000834873
NLA06608-MN:49-0140,1,P,Keratella_hiemalis,1.0568E-05
NLA06608-MN:49-0140,1,P,Lyngbya,52.77777778
NLA06608-MN:49-0140,1,P,Microcystis,1942.222222
NLA06608-MN:49-0140,1,P,Navicula,1.055555556
NLA06608-MN:49-0140,1,P,Peridinium,5.277777778
NLA06608-MN:49-0140,1,P,Ploesoma,1.0568E-05
NLA06608-MN:49-0140,1,P,Polyarthra,0.000676353
NLA06608-MN:49-0140,1,P,Pompholyx,3.1704E-05
NLA06608-MN:49-0140,1,P,Pyrenomonas,34.83333333
NLA06608-MN:49-0140,1,P,Synchaeta,0.000464992
NLA06608-MN:49-0140,1,P,Synechococcus,79.16666667
NLA06608-MN:49-0140,1,P,Synedra,1.055555556
NLA06608-MN:49-0140,1,P,Trichocerca,3.1704E-05
NLA06608-MN:51-0063,1,P,Anabaena,26193.36508
NLA06608-MN:51-0063,1,P,Aphanocapsa,995.9454404
NLA06608-MN:51-0063,1,P,Aulacoseira,19.91890881
NLA06608-MN:51-0063,1,P,Chlamydomonas,9.959454404
NLA06608-MN:51-0063,1,P,Chroococcus,597.5672642
NLA06608-MN:51-0063,1,P,Coscinodiscus,69.71618083
NLA06608-MN:51-0063,1,P,Cryptomonas,49.79727202
NLA06608-MN:51-0063,1,P,Cyclopidae,0.010056502
NLA06608-MN:51-0063,1,P,Cyclotella,39.83781762
NLA06608-MN:51-0063,1,P,Daphnia_catawba_pulex_complex,0.000591559
NLA06608-MN:51-0063,1,P,Daphnia_mendotae_complex,0.007690266
NLA06608-MN:51-0063,1,P,Daphnia_retrocurva,0.026620152
NLA06608-MN:51-0063,1,P,Diaphanosoma,0.016267871
NLA06608-MN:51-0063,1,P,Diaptomidae,0.065367262
NLA06608-MN:51-0063,1,P,Epiphanidae,0.000120543
NLA06608-MN:51-0063,1,P,Euglena,9.959454404
NLA06608-MN:51-0063,1,P,Keratella_cceo,0.004219022
NLA06608-MN:51-0063,1,P,Microcystis,1792.701793
NLA06608-MN:51-0063,1,P,Ochromonas,9.959454404
NLA06608-MN:51-0063,1,P,Oocystis,39.83781762
NLA06608-MN:51-0063,1,P,Oscillatoria,448.1754482
NLA06608-MN:51-0063,1,P,Schroederia,9.959454404
NLA06608-MN:51-0063,1,P,Sphaerocystis,129.4729073
NLA06608-MN:56-0306,1,P,Anabaena,284.130719
NLA06608-MN:56-0306,1,P,Ankistrodesmus,5.960784314
NLA06608-MN:56-0306,1,P,Aphanothece,1311.372549
NLA06608-MN:56-0306,1,P,Bosmina,2.50712E-05
NLA06608-MN:56-0306,1,P,Ceratium,7.947712418
NLA06608-MN:56-0306,1,P,Chaoborus,0.000401139
NLA06608-MN:56-0306,1,P,Chlorella,31.79084967
NLA06608-MN:56-0306,1,P,Chroomonas,63.58169935
NLA06608-MN:56-0306,1,P,Chrysochromulina,89.41176471
NLA06608-MN:56-0306,1,P,Coccomyxa,349.6993464
NLA06608-MN:56-0306,1,P,Cocconeis,1.986928105
NLA06608-MN:56-0306,1,P,Coliothecidae,0.000177586
NLA06608-MN:56-0306,1,P,Conochilidae,0.001598278
NLA06608-MN:56-0306,1,P,Cryptomonas,131.1372549
NLA06608-MN:56-0306,1,P,Cyclopidae,0.00107806
NLA06608-MN:56-0306,1,P,Daphnia_catawba_pulex_complex,2.50712E-05
NLA06608-MN:56-0306,1,P,Daphnia_mendotae_complex,0.000526495
NLA06608-MN:56-0306,1,P,Daphnia_retrocurva,0.001454128
NLA06608-MN:56-0306,1,P,Diaphanosoma,0.000476352
NLA06608-MN:56-0306,1,P,Diaptomidae,0.003735604
NLA06608-MN:56-0306,1,P,Dinobryon,83.45098039
NLA06608-MN:56-0306,1,P,Discostella,27.81699346
NLA06608-MN:56-0306,1,P,Elakatothrix,5.960784314
NLA06608-MN:56-0306,1,P,Fragilaria,21.85620915
NLA06608-MN:56-0306,1,P,Gomphosphaeria,107.2941176
NLA06608-MN:56-0306,1,P,Gymnodinium,103.3202614
NLA06608-MN:56-0306,1,P,Kellicottia_longispina,0.000236782
NLA06608-MN:56-0306,1,P,Keratella_cceo,0.008168974
NLA06608-MN:56-0306,1,P,Kirchneriella,17.88235294
NLA06608-MN:56-0306,1,P,Lyngbya,113.254902
NLA06608-MN:56-0306,1,P,Microcystis,1470.326797
NLA06608-MN:56-0306,1,P,Monoraphidium,3.973856209
NLA06608-MN:56-0306,1,P,Navicula,3.973856209
NLA06608-MN:56-0306,1,P,Oocystis,19.86928105
NLA06608-MN:56-0306,1,P,Peridinium,19.86928105
NLA06608-MN:56-0306,1,P,Polyarthra,0.0013023
NLA06608-MN:56-0306,1,P,Pompholyx,0.000355173
NLA06608-MN:56-0306,1,P,Puncticulata,7.947712418
NLA06608-MN:56-0306,1,P,Pyrenomonas,51.66013072
NLA06608-MN:56-0306,1,P,Synechococcus,145.0457516
NLA06608-MN:56-0306,1,P,Synedra,7.947712418
NLA06608-MN:56-0306,1,P,Tetraedron,11.92156863
NLA06608-MN:56-0306,1,P,Trichocerca,0.000236782
NLA06608-MN:61-0037,1,P,Anabaena,525.4320988
NLA06608-MN:61-0037,1,P,Ankistrodesmus,37.5308642
NLA06608-MN:61-0037,1,P,Aphanizomenon,2401.975309
NLA06608-MN:61-0037,1,P,Asplanchna,0.00140831
NLA06608-MN:61-0037,1,P,Aulacoseira,22.51851852
NLA06608-MN:61-0037,1,P,Bosmina,8.37108E-05
NLA06608-MN:61-0037,1,P,Ceriodaphnia,3.44691E-05
NLA06608-MN:61-0037,1,P,Chaoborus,0.000172346
NLA06608-MN:61-0037,1,P,Chlorella,26.27160494
NLA06608-MN:61-0037,1,P,Chroomonas,86.32098765
NLA06608-MN:61-0037,1,P,Chrysochromulina,187.654321
NLA06608-MN:61-0037,1,P,Coccomyxa,75.0617284
NLA06608-MN:61-0037,1,P,Coliothecidae,0.000974984
NLA06608-MN:61-0037,1,P,Conochilidae,0.0020583
NLA06608-MN:61-0037,1,P,Crucigenia,3.75308642
NLA06608-MN:61-0037,1,P,Cryptomonas,566.7160494
NLA06608-MN:61-0037,1,P,Cyclopidae,0.000398857
NLA06608-MN:61-0037,1,P,Diaphanosoma,5.90899E-05
NLA06608-MN:61-0037,1,P,Diaptomidae,1.96966E-05
NLA06608-MN:61-0037,1,P,Discostella,30.02469136
NLA06608-MN:61-0037,1,P,Elakatothrix,22.51851852
NLA06608-MN:61-0037,1,P,Gymnodinium,33.77777778
NLA06608-MN:61-0037,1,P,Kellicottia_longispina,0.000108332
NLA06608-MN:61-0037,1,P,Keratella_cceo,0.012133136
NLA06608-MN:61-0037,1,P,Lyngbya,14637.03704
NLA06608-MN:61-0037,1,P,Merismopedia,15.01234568
NLA06608-MN:61-0037,1,P,Monoraphidium,7.50617284
NLA06608-MN:61-0037,1,P,Navicula,7.50617284
NLA06608-MN:61-0037,1,P,Peridinium,15.01234568
NLA06608-MN:61-0037,1,P,Pinnularia,3.75308642
NLA06608-MN:61-0037,1,P,Planktothrix,18.7654321
NLA06608-MN:61-0037,1,P,Polyarthra,0.005633242
NLA06608-MN:61-0037,1,P,Pompholyx,0.008774857
NLA06608-MN:61-0037,1,P,Puncticulata,15.01234568
NLA06608-MN:61-0037,1,P,Pyrenomonas,37.5308642
NLA06608-MN:61-0037,1,P,Stephanodiscus,3.75308642
NLA06608-MN:61-0037,1,P,Synchaeta,0.000108332
NLA06608-MN:61-0037,1,P,Synechococcus,41.28395062
NLA06608-MN:61-0037,1,P,Synedra,97.58024691
NLA06608-MN:61-0037,1,P,Tetraedron,26.27160494
NLA06608-MN:61-0037,1,P,Trichocerca,0.001299979
NLA06608-MN:74-0023,1,P,Anabaena,2364.444444
NLA06608-MN:74-0023,1,P,Ankistrodesmus,16.88888889
NLA06608-MN:74-0023,1,P,Aphanizomenon,19380
NLA06608-MN:74-0023,1,P,Ceratium,4.222222222
NLA06608-MN:74-0023,1,P,Chlorella,54.88888889
NLA06608-MN:74-0023,1,P,Chroococcus,4.222222222
NLA06608-MN:74-0023,1,P,Chroomonas,67.55555556
NLA06608-MN:74-0023,1,P,Chrysochromulina,139.3333333
NLA06608-MN:74-0023,1,P,Closterium,12.66666667
NLA06608-MN:74-0023,1,P,Conochilidae,0.164260597
NLA06608-MN:74-0023,1,P,Crucigenia,16.88888889
NLA06608-MN:74-0023,1,P,Cryptomonas,33.77777778
NLA06608-MN:74-0023,1,P,Cyclopidae,0.009648978
NLA06608-MN:74-0023,1,P,Daphnia_retrocurva,0.019987168
NLA06608-MN:74-0023,1,P,Diaphanosoma,0.000172303
NLA06608-MN:74-0023,1,P,Diaptomidae,0.011544313
NLA06608-MN:74-0023,1,P,Discostella,12.66666667
NLA06608-MN:74-0023,1,P,Eubosmina,0.000861516
NLA06608-MN:74-0023,1,P,Gymnodinium,21.11111111
NLA06608-MN:74-0023,1,P,Kellicottia_bostoniensis,0.001687609
NLA06608-MN:74-0023,1,P,Keratella_cceo,0.001687609
NLA06608-MN:74-0023,1,P,Leptodora,0.000172303
NLA06608-MN:74-0023,1,P,Microcystis,13300
NLA06608-MN:74-0023,1,P,Navicula,8.444444444
NLA06608-MN:74-0023,1,P,Oocystis,126.6666667
NLA06608-MN:74-0023,1,P,Peridinium,8.444444444
NLA06608-MN:74-0023,1,P,Phacus,16.88888889
NLA06608-MN:74-0023,1,P,Planktothrix,8.444444444
NLA06608-MN:74-0023,1,P,Polyarthra,0.001125073
NLA06608-MN:74-0023,1,P,Pyrenomonas,177.3333333
NLA06608-MN:74-0023,1,P,Synechocystis,261.7777778
NLA06608-MN:74-0023,1,P,Synedra,84.44444444
NLA06608-MN:75-0200,1,P,Anabaena,199.1890881
NLA06608-MN:75-0200,1,P,Aphanocapsa,21910.79969
NLA06608-MN:75-0200,1,P,Chlorococcum,15.93512705
NLA06608-MN:75-0200,1,P,Chroococcus,1274.810164
NLA06608-MN:75-0200,1,P,Chydoridae,0.017408047
NLA06608-MN:75-0200,1,P,Conochilidae,0.011270816
NLA06608-MN:75-0200,1,P,Cryptomonas,219.1079969
NLA06608-MN:75-0200,1,P,Cyclopidae,0.013144852
NLA06608-MN:75-0200,1,P,Cyclotella,7.967563523
NLA06608-MN:75-0200,1,P,Daphnia_catawba_pulex_complex,0.034460828
NLA06608-MN:75-0200,1,P,Daphnia_retrocurva,0.000355266
NLA06608-MN:75-0200,1,P,Diaptomidae,0.017408047
NLA06608-MN:75-0200,1,P,Keratella_cceo,0.175692138
NLA06608-MN:75-0200,1,P,Navicula,11.95134528
NLA06608-MN:75-0200,1,P,Nitzschia,3.983781762
NLA06608-MN:75-0200,1,P,Oocystis,55.77294466
NLA06608-MN:75-0200,1,P,Oscillatoria,2689.052689
NLA06608-MN:77-0019,1,P,Anabaena,116.9230769
NLA06608-MN:77-0019,1,P,Aphanizomenon,9353.846154
NLA06608-MN:77-0019,1,P,Asplanchna,3.15146E-05
NLA06608-MN:77-0019,1,P,Aulacoseira,15.58974359
NLA06608-MN:77-0019,1,P,Bosmina,4.43175E-06
NLA06608-MN:77-0019,1,P,Ceratium,7.794871795
NLA06608-MN:77-0019,1,P,Ceriodaphnia,3.98857E-05
NLA06608-MN:77-0019,1,P,Chaoborus,1.7727E-05
NLA06608-MN:77-0019,1,P,Chlorella,18.18803419
NLA06608-MN:77-0019,1,P,Chroococcus,51.96581197
NLA06608-MN:77-0019,1,P,Chroomonas,46.76923077
NLA06608-MN:77-0019,1,P,Chrysochromulina,67.55555556
NLA06608-MN:77-0019,1,P,Closterium,5.196581197
NLA06608-MN:77-0019,1,P,Coliothecidae,0.000126059
NLA06608-MN:77-0019,1,P,Conochilidae,0.002773288
NLA06608-MN:77-0019,1,P,Cryptomonas,122.1196581
NLA06608-MN:77-0019,1,P,Cyclopidae,0.000115225
NLA06608-MN:77-0019,1,P,Daphnia_mendotae_complex,0.000447606
NLA06608-MN:77-0019,1,P,Diaphanosoma,3.5454E-05
NLA06608-MN:77-0019,1,P,Diaptomidae,0.000190565
NLA06608-MN:77-0019,1,P,Gastropus,6.30293E-05
NLA06608-MN:77-0019,1,P,Gomphosphaeria,171.4871795
NLA06608-MN:77-0019,1,P,Gymnodinium,5.196581197
NLA06608-MN:77-0019,1,P,Keratella_cceo,0.000693322
NLA06608-MN:77-0019,1,P,Keratella_quadrata,9.45439E-05
NLA06608-MN:77-0019,1,P,Lyngbya,467.6923077
NLA06608-MN:77-0019,1,P,Microcystis,7275.213675
NLA06608-MN:77-0019,1,P,Oocystis,25.98290598
NLA06608-MN:77-0019,1,P,Oscillatoria,454.7008547
NLA06608-MN:77-0019,1,P,Peridinium,2.598290598
NLA06608-MN:77-0019,1,P,Planktothrix,5.196581197
NLA06608-MN:77-0019,1,P,Polyarthra,0.002962376
NLA06608-MN:77-0019,1,P,Pompholyx,0.000252117
NLA06608-MN:77-0019,1,P,Pyrenomonas,20.78632479
NLA06608-MN:77-0019,1,P,Scenedesmus,12.99145299
NLA06608-MN:77-0019,1,P,Stephanodiscus,7.794871795
NLA06608-MN:77-0019,1,P,Synechocystis,280.6153846
NLA06608-MN:87-0030,1,P,Anabaena,21313.23242
NLA06608-MN:87-0030,1,P,Ankistrodesmus,59.75672642
NLA06608-MN:87-0030,1,P,Aphanocapsa,1991.890881
NLA06608-MN:87-0030,1,P,Aulacoseira,258.9458145
NLA06608-MN:87-0030,1,P,Bosmina,0.000777767
NLA06608-MN:87-0030,1,P,Chlamydomonas,9.959454404
NLA06608-MN:87-0030,1,P,Conochilidae,0.064381183
NLA06608-MN:87-0030,1,P,Crucigenia,199.1890881
NLA06608-MN:87-0030,1,P,Cryptomonas,109.5539984
NLA06608-MN:87-0030,1,P,Cyclopidae,0.000311107
NLA06608-MN:87-0030,1,P,Cyclotella,9.959454404
NLA06608-MN:87-0030,1,P,Daphnia_catawba_pulex_complex,0.002488856
NLA06608-MN:87-0030,1,P,Daphnia_mendotae_complex,0.001866642
NLA06608-MN:87-0030,1,P,Daphnia_parvula,0.002799963
NLA06608-MN:87-0030,1,P,Diaphanosoma,0.001399981
NLA06608-MN:87-0030,1,P,Diaptomidae,0.02504411
NLA06608-MN:87-0030,1,P,Eudorina,398.3781762
NLA06608-MN:87-0030,1,P,Euglena,9.959454404
NLA06608-MN:87-0030,1,P,Gonyaulax,9.959454404
NLA06608-MN:87-0030,1,P,Keratella_cceo,0.072513542
NLA06608-MN:87-0030,1,P,Keratella_quadrata,0.000677697
NLA06608-MN:87-0030,1,P,Microcystis,5975.672642
NLA06608-MN:87-0030,1,P,Nephrocytium,79.67563523
NLA06608-MN:87-0030,1,P,Oocystis,19.91890881
NLA06608-MN:87-0030,1,P,Oscillatoria,1195.134528
NLA06608-MN:87-0030,1,P,Schroederia,9.959454404
NLA06608-MN:87-0030,1,P,Sphaerocystis,647.3645363
NLA06608-NELP-0253,1,P,Aphanocapsa,44.22885965
NLA06608-NELP-0253,1,P,Aphanothece,6.692524815
NLA06608-NELP-0253,1,P,Asterionella,0.58195868
NLA06608-NELP-0253,1,P,Bosmina,0.000184908
NLA06608-NELP-0253,1,P,Chilomonas,1.163917359
NLA06608-NELP-0253,1,P,Chlamydomonas,0.872938019
NLA06608-NELP-0253,1,P,Chroococcus,5.819586796
NLA06608-NELP-0253,1,P,Coliothecidae,6.01378E-05
NLA06608-NELP-0253,1,P,Conochilidae,0.010223427
NLA06608-NELP-0253,1,P,Cryptomonas,19.49561577
NLA06608-NELP-0253,1,P,Cyclopidae,0.000369816
NLA06608-NELP-0253,1,P,Daphnia_mendotae_complex,0.000726423
NLA06608-NELP-0253,1,P,Diaphanosoma,0.000105662
NLA06608-NELP-0253,1,P,Diaptomidae,0.00132077
NLA06608-NELP-0253,1,P,Dinobryon,3.491752077
NLA06608-NELP-0253,1,P,Elakatothrix,0.58195868
NLA06608-NELP-0253,1,P,Glenodinium,0.29097934
NLA06608-NELP-0253,1,P,Holopedium_gibberum,0.000145285
NLA06608-NELP-0253,1,P,Kellicottia_bostoniensis,0.000601378
NLA06608-NELP-0253,1,P,Kellicottia_longispina,0.004329922
NLA06608-NELP-0253,1,P,Keratella_cceo,0.000420965
NLA06608-NELP-0253,1,P,Keratella_taurocephala,0.000781792
NLA06608-NELP-0253,1,P,Merismopedia,357.9045879
NLA06608-NELP-0253,1,P,Microcystis,45.10179767
NLA06608-NELP-0253,1,P,Oocystis,6.401545475
NLA06608-NELP-0253,1,P,Polyarthra,0.000120276
NLA06608-NELP-0253,1,P,Pompholyx,6.01378E-05
NLA06608-NELP-0253,1,P,Rhabdoderma,34.04458276
NLA06608-NELP-0253,1,P,Sida,1.32077E-05
NLA06608-NELP-0253,1,P,Staurodesmus,0.29097934
NLA06608-NELP-0253,1,P,Tabellaria,0.29097934
NLA06608-NELP-0955,1,P,Aphanocapsa,18.3240911
NLA06608-NELP-0955,1,P,Aphanothece,25.02802687
NLA06608-NELP-0955,1,P,Asterionella,5.363148616
NLA06608-NELP-0955,1,P,Bosmina,7.77351E-05
NLA06608-NELP-0955,1,P,Ceratium,0.893858103
NLA06608-NELP-0955,1,P,Chilomonas,3.57543241
NLA06608-NELP-0955,1,P,Chroococcus,55.41920236
NLA06608-NELP-0955,1,P,Coelosphaerium,3.57543241
NLA06608-NELP-0955,1,P,Conochilidae,0.002054133
NLA06608-NELP-0955,1,P,Cosmarium,0.446929051
NLA06608-NELP-0955,1,P,Cryptomonas,4.469290513
NLA06608-NELP-0955,1,P,Cyclopidae,0.001010556
NLA06608-NELP-0955,1,P,Cyclotella,26.81574308
NLA06608-NELP-0955,1,P,Daphnia_longiremis,0.000544146
NLA06608-NELP-0955,1,P,Daphnia_mendotae_complex,0.001360364
NLA06608-NELP-0955,1,P,Diaptomidae,0.007734642
NLA06608-NELP-0955,1,P,Dinobryon,9.385510078
NLA06608-NELP-0955,1,P,Elakatothrix,3.57543241
NLA06608-NELP-0955,1,P,Gloeocapsa,1.787716205
NLA06608-NELP-0955,1,P,Kellicottia_longispina,0.000690936
NLA06608-NELP-0955,1,P,Keratella_cceo,0.001027067
NLA06608-NELP-0955,1,P,Oocystis,16.98330395
NLA06608-NELP-0955,1,P,Planktolyngbya,10.72629723
NLA06608-NELP-0955,1,P,Quadrigula,5.363148616
NLA06608-NELP-0955,1,P,Rhabdoderma,11.62015533
NLA06608-NELP-0955,1,P,Scenedesmus,1.787716205
NLA06608-NELP-0955,1,P,Schroederia,0.446929051
NLA06608-NELP-0955,1,P,Staurodesmus,0.893858103
NLA06608-NELP-0955,1,P,Synedra,0.446929051
NLA06608-NELP-0955,1,P,Tabellaria,5.810077667
NLA06608-NELP-0955,1,P,Temoridae,0.000544146
NLA06608-NELP-1041,1,P,Ankistrodesmus,0.58195868
NLA06608-NELP-1041,1,P,Asterionella,0.58195868
NLA06608-NELP-1041,1,P,Cryptomonas,50.63040512
NLA06608-NELP-1041,1,P,Cyclotella,0.58195868
NLA06608-NELP-1041,1,P,Dinobryon,15.71288435
NLA06608-NELP-1041,1,P,Elakatothrix,2.327834718
NLA06608-NELP-1041,1,P,Euglena,1.163917359
NLA06608-NELP-1041,1,P,Glenodinium,4.655669437
NLA06608-NELP-1041,1,P,Gymnodinium,5.237628116
NLA06608-NELP-1041,1,P,Mougeotia,0.58195868
NLA06608-NELP-1041,1,P,Oocystis,0.58195868
NLA06608-NELP-1041,1,P,Pediastrum,2.327834718
NLA06608-NELP-1041,1,P,Peridinium,68.08916551
NLA06608-NELP-1041,1,P,Quadrigula,1.163917359
NLA06608-NELP-1041,1,P,Scenedesmus,2.327834718
NLA06608-NELP-1041,1,P,Tetraedron,1.745876039
NLA06608-NELP-1330,1,P,Achnanthidium,0.193905332
NLA06608-NELP-1330,1,P,Anabaena,73.00535732
NLA06608-NELP-1330,1,P,Aphanocapsa,6.980591935
NLA06608-NELP-1330,1,P,Ceriodaphnia,3.54515E-05
NLA06608-NELP-1330,1,P,Chaoborus,3.54515E-05
NLA06608-NELP-1330,1,P,Chilomonas,0.096952666
NLA06608-NELP-1330,1,P,Conochilidae,0.000665924
NLA06608-NELP-1330,1,P,Cosmarium,0.096952666
NLA06608-NELP-1330,1,P,Crucigenia,2.132958647
NLA06608-NELP-1330,1,P,Cryptomonas,21.13568114
NLA06608-NELP-1330,1,P,Cuspidothrix,0.67866866
NLA06608-NELP-1330,1,P,Cyclopidae,0.000531773
NLA06608-NELP-1330,1,P,Daphnia_catawba_pulex_complex,0.002977926
NLA06608-NELP-1330,1,P,Diaphanosoma,0.000531773
NLA06608-NELP-1330,1,P,Diaptomidae,0.004254181
