SITE_ID,VISIT_NO,SITE_TYPE,LAKE_SAMP,TNT,LAT_DD,LON_DD,ST,EPA_REG,AREA_CAT7,NESLAKE,STRATUM,PANEL,DSGN_CAT,MDCATY,WGT,WGT_NLA,ADJWGT_CAT,URBAN,WSA_ECO3,WSA_ECO9,ECO_LEV_3,NUT_REG,NUTREG_NAME,ECO_NUTA,LAKE_ORIGIN,ECO3_X_ORIGIN,REF_CLUSTER,RT_NLA,REF_NUTR,HUC_2,HUC_8,FLAG_INFO,COMMENT_INFO,SAMPLED,SAMPLED_OE5,INDXSAMP_OE5,OE5,OE5_COND,OE5_COND_985,OE5_COND_R,SHORT_ID,FLAG_OE5,COMMENT_OE5
NLA06608-1758,1,PROB_Lake,Target_Sampled,Target,47.4572505,-88.0997857,MI,Region_5,"(50,100]",,NLALake,OverSamp,"UMW_MI_(50,100]",0.01571023,63.04002137,34.3891184,MI_UP,NO,PLNLOW,UMW,50,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,PLNLOW NATURAL,E,REF,N,4,4020103,,,YES,YES,YES,0.928738,1:<= 20% TAXA LOSS,1:<= 10% TAXA LOSS,1:LEAST DISTURBED,L1582,,
NLA06608-1771,1,PROB_Lake,Target_Sampled,Target,42.3830026,-86.0498602,MI,Region_5,>100,,NLALake,OverSamp,UMW_MI_>100,0.0142675,69.41462169,33.1702585,MI_LP,NO,PLNLOW,UMW,56,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,C,SO-SO,N,4,4050002,,,YES,YES,YES,1.020808,1:<= 20% TAXA LOSS,1:<= 10% TAXA LOSS,1:LEAST DISTURBED,L1588,,
NLA06608-1775,1,PROB_Lake,Target_Sampled,Target,38.7132817,-84.2755008,KY,Region_4,"(50,100]",,NLALake,OverSamp,"SAP_KY_(50,100]",0.12271009,8.07083884,2.9665016,KY,NO,EHIGH,SAP,71,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,EHIGH MAN-MADE,A,TRASH,N,5,5100101,,,YES,YES,YES,0.9957,1:<= 20% TAXA LOSS,1:<= 10% TAXA LOSS,1:LEAST DISTURBED,L1590,,
NLA06608-1781,1,PROB_Lake,Target_Sampled,Target,38.076824,-122.730427,CA,Region_9,>100,NESLake,NLALake,OverSamp,NESLake,0.12642225,7.83385336,4.6825239,CA,YES,WMTNS,XER,6,III,Xeric West,III,MAN-MADE,WMTNS MAN-MADE,F,SO-SO,N,18,18050005,,,YES,YES,YES,1.163565,1:<= 20% TAXA LOSS,1:<= 10% TAXA LOSS,1:LEAST DISTURBED,L1595,,
NLA06608-1782,1,PROB_Lake,Target_Sampled,Target,42.5169137,-83.7958246,MI,Region_5,"(50,100]",NESLake,NLALake,OverSamp,NESLake,0.12642225,7.83385336,3.7434612,MI_LP,YES,PLNLOW,UMW,56,VII,Mostly Glaciated Dairy Region,VII,MAN-MADE,PLNLOW MAN-MADE,E,SO-SO,N,4,4090005,,,YES,YES,YES,1.00996,1:<= 20% TAXA LOSS,1:<= 10% TAXA LOSS,1:LEAST DISTURBED,L1596,,
NLA06608-1789,1,PROB_Lake,Target_Sampled,Target,40.3538577,-78.6233689,PA,Region_3,"(4,10]",,NLALake,OverSamp,"(4,10]",0.00131289,754.345388,316.2207713,PA,YES,EHIGH,SAP,69,XI,The Central and Eastern Forested Uplands,XI,MAN-MADE,EHIGH MAN-MADE,B,SO-SO,N,5,5010007,,,YES,YES,YES,0.617707,2:> 20-40% TAXA LOSS,3:> 20-50% TAXA LOSS,3: MOST DISTURBED,L1600,,
NLA06608-1791,1,PROB_Lake,Target_Sampled,Target,36.0071281,-84.8974387,TN,Region_4,"(10,20]",,NLALake,OverSamp,"SAP_TN_(10,20]",0.02453181,40.37098036,44.0888771,TN,YES,EHIGH,SAP,68,XI,The Central and Eastern Forested Uplands,XI,MAN-MADE,EHIGH MAN-MADE,A,TRASH,N,6,6010208,,,YES,YES,YES,0.664958,2:> 20-40% TAXA LOSS,3:> 20-50% TAXA LOSS,3: MOST DISTURBED,L1601,,
NLA06608-1793,1,PROB_Lake,Target_Sampled,Target,47.5207301,-116.5643475,ID,Region_10,>100,,NLALake,OverSamp,WMT_ID_>100,0.07607489,13.01840066,4.0355503,ID,NO,WMTNS,WMT,15,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,F,REF,N,17,17010303,,,YES,YES,YES,1.172722,1:<= 20% TAXA LOSS,1:<= 10% TAXA LOSS,1:LEAST DISTURBED,L1603,,
NLA06608-1800,1,PROB_Lake,Target_Sampled,Target,32.6701753,-94.0771956,LA,Region_6,>100,NESLake,NLALake,OverSamp,NESLake,0.12642225,7.83385336,1.8550434,LA,YES,PLNLOW,CPL,35,IX,Southeastern Temperate Forested Plains and Hills,IX,NATURAL,PLNLOW NATURAL,D,REF,N,11,11140304,,,YES,NOT DONE,YES,,5:NOT ASSESSED,5:NOT ASSESSED,5:NOT ASSESSED,,K,Littoral habitat data not collected (> 5000 ha). O/E value not calculated
NLA06608-1802,1,PROB_Lake,Target_Sampled,Target,42.724557,-83.0854123,MI,Region_5,>100,,NLALake,OverSamp,UMW_MI_>100,0.0142675,69.41462169,33.1702585,MI_LP,YES,PLNLOW,UMW,56,VII,Mostly Glaciated Dairy Region,VII,MAN-MADE,PLNLOW MAN-MADE,E,SO-SO,N,4,4090003,,,YES,YES,YES,1.007232,1:<= 20% TAXA LOSS,1:<= 10% TAXA LOSS,1:LEAST DISTURBED,L1610,,
NLA06608-1804,1,PROB_Lake,Target_Sampled,Target,35.5635129,-97.5946966,OK,Region_6,>100,NESLake,NLALake,OverSamp,NESLake,0.12642225,7.83385336,2.1514953,OK,YES,PLNLOW,SPL,27,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,C,SO-SO,N,11,11050002,,,YES,YES,YES,0.473494,3:> 40% TAXA LOSS,4:> 50% TAXA LOSS,3: MOST DISTURBED,L1612,,
NLA06608-1808,1,PROB_Lake,Target_Sampled,Target,34.5393737,-92.2737511,AR,Region_6,>100,,NLALake,OverSamp,CPL_AR_>100,0.01391184,71.18926266,34.5455339,AR,NO,PLNLOW,CPL,35,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,D,REF,N,11,11110207,,,YES,YES,YES,1.219057,1:<= 20% TAXA LOSS,1:<= 10% TAXA LOSS,1:LEAST DISTURBED,L1614,,
NLA06608-1810,1,PROB_Lake,Target_Sampled,Target,41.3756183,-112.0878211,UT,Region_8,>100,NESLake,NLALake,OverSamp,NESLake,0.12642225,7.83385336,2.5002567,UT,YES,WMTNS,XER,13,III,Xeric West,III,MAN-MADE,WMTNS MAN-MADE,G,SO-SO,N,16,16020102,,,YES,YES,YES,0.608502,2:> 20-40% TAXA LOSS,3:> 20-50% TAXA LOSS,3: MOST DISTURBED,L1616,,
NLA06608-1811,1,PROB_Lake,Target_Sampled,Target,45.8504338,-99.2644085,SD,Region_8,>100,,NLALake,OverSamp,NPL_SD_>100,0.09173631,10.79587135,5.4536491,SD,NO,PLNLOW,NPL,42,V,South Central Cultivated Great Plains,V,NATURAL,PLNLOW NATURAL,E,SO-SO,N,10,10130106,,,YES,YES,YES,1.032905,1:<= 20% TAXA LOSS,1:<= 10% TAXA LOSS,1:LEAST DISTURBED,L1617,,
NLA06608-1812,1,PROB_Lake,Target_Sampled,Target,35.4130752,-88.0746774,KY,Region_4,>100,NESLake,NLALake,OverSamp,NESLake,0.12642225,7.83385336,2.8793956,KY,YES,EHIGH,SAP,71,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,EHIGH MAN-MADE,A,SO-SO,N,5,5130205,,,YES,YES,YES,1.015551,1:<= 20% TAXA LOSS,1:<= 10% TAXA LOSS,1:LEAST DISTURBED,L1618,,
NLA06608-1818,1,PROB_Lake,Target_Sampled,Target,42.9253509,-109.5044313,WY,Region_8,"(50,100]",,NLALake,OverSamp,"WMT_WY_(50,100]",0.03996158,24.7831363,9.8325081,WY,NO,WMTNS,WMT,17,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,F,SO-SO,Y,14,14040102,,,YES,YES,YES,1.013763,1:<= 20% TAXA LOSS,1:<= 10% TAXA LOSS,1:LEAST DISTURBED,L1623,,
NLA06608-1821,1,PROB_Lake,Target_Sampled,Target,39.2164175,-76.8537467,MD,Region_3,"(10,20]",,NLALake,OverSamp,"SAP_MD_(10,20]",0.05442996,18.19537143,6.8112595,MD,YES,EHIGH,SAP,64,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,EHIGH MAN-MADE,B,TRASH,N,2,2060006,,,YES,YES,YES,0.465067,3:> 40% TAXA LOSS,4:> 50% TAXA LOSS,3: MOST DISTURBED,L1626,,
NLA06608-1824,1,PROB_Lake,Target_Sampled,Target,37.3853335,-99.785148,KS,Region_7,>100,,NLALake,OverSamp,SPL_KS_>100,0.12899072,7.67786516,4.0933645,KS,NO,PLNLOW,SPL,26,IV,Great Plains Grass and Shrublands,IVman,MAN-MADE,PLNLOW MAN-MADE,E,SO-SO,Y,11,11040008,,,YES,YES,YES,0.601942,2:> 20-40% TAXA LOSS,3:> 20-50% TAXA LOSS,3: MOST DISTURBED,L1627,,
NLA06608-1825,1,PROB_Lake,Target_Sampled,Target,27.9401884,-81.6512677,FL,Region_4,>100,,NLALake,OverSamp,CPL_FL_>100,0.00399174,248.1057509,65.9671757,FL,YES,PLNLOW,CPL,75,XII,Southeastern Coastal Plain,CPL,NATURAL,PLNLOW NATURAL,D,SO-SO,N,3,3100101,,,YES,YES,YES,0.917914,1:<= 20% TAXA LOSS,1:<= 10% TAXA LOSS,1:LEAST DISTURBED,L1628,,
NLA06608-1835,1,PROB_Lake,Target_Sampled,Target,41.5802833,-84.9230909,IN,Region_5,"(10,20]",,NLALake,OverSamp,"UMW_IN_(10,20]",0.01889863,52.40451623,16.3988026,IN,NO,PLNLOW,UMW,56,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,C,SO-SO,N,4,4100003,,,YES,YES,YES,1.257134,1:<= 20% TAXA LOSS,1:<= 10% TAXA LOSS,1:LEAST DISTURBED,L1630,,
NLA06608-1836,1,PROB_Lake,Target_Sampled,Target,42.4071258,-102.4533862,NE,Region_7,"(50,100]",,NLALake,OverSamp,"SPL_NE_(50,100]",0.06696952,14.78842039,3.7787087,NE,NO,PLNLOW,SPL,44,IV,Great Plains Grass and Shrublands,IVnat,NATURAL,PLNLOW NATURAL,E,SO-SO,N,10,10150003,,,YES,YES,YES,1.461596,1:<= 20% TAXA LOSS,1:<= 10% TAXA LOSS,1:LEAST DISTURBED,L1631,,
NLA06608-1839,1,PROB_Lake,Target_Sampled,Target,32.4841859,-83.6507837,GA,Region_4,"(50,100]",,NLALake,OverSamp,"CPL_GA_(50,100]",0.0155964,63.5001337,33.8850665,GA,YES,PLNLOW,CPL,65,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,D,SO-SO,N,3,3070104,,,YES,YES,YES,1.302974,1:<= 20% TAXA LOSS,1:<= 10% TAXA LOSS,1:LEAST DISTURBED,L1632,,
NLA06608-1840,1,PROB_Lake,Target_Sampled,Target,38.9459917,-89.3546945,IL,Region_5,"(10,20]",,NLALake,OverSamp,"TPL_IL_(10,20]",0.00785768,126.0388979,75.7237518,IL,YES,PLNLOW,TPL,72,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,C,SO-SO,N,7,7140203,,,YES,YES,YES,0.97599,1:<= 20% TAXA LOSS,1:<= 10% TAXA LOSS,1:LEAST DISTURBED,L1633,,
NLA06608-1851,1,PROB_Lake,Target_Sampled,Target,40.0782396,-105.2232407,CO,Region_8,>100,,NLALake,OverSamp,SPL_CO_>100,0.08254681,11.99771896,5.170879,CO,YES,PLNLOW,SPL,25,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,E,SO-SO,N,10,10190005,,,YES,YES,YES,0.819645,1:<= 20% TAXA LOSS,2:> 10-20% TAXA LOSS,2:INTERMEDIATE DISTURBANCE,L1637,,
NLA06608-1856,1,PROB_Lake,Target_Sampled,Target,48.966064,-109.75936,MT,Region_8,"(50,100]",,NLALake,OverSamp,"NPL_MT_(50,100]",0.10661014,9.28967368,2.0094515,MT,NO,PLNLOW,NPL,42,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,E,SO-SO,N,10,10050007,,,YES,YES,YES,0.382698,3:> 40% TAXA LOSS,4:> 50% TAXA LOSS,3: MOST DISTURBED,L1639,,
NLA06608-1857,1,PROB_Lake,Target_Sampled,Target,48.2461517,-114.1200149,MT,Region_8,>100,,NLALake,OverSamp,WMT_MT_>100,0.02561772,38.65970627,8.3624902,MT,NO,WMTNS,WMT,15,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,F,TRASH,N,17,17010208,,,YES,YES,YES,0.750729,2:> 20-40% TAXA LOSS,3:> 20-50% TAXA LOSS,2:INTERMEDIATE DISTURBANCE,L1640,,
NLA06608-1861,1,PROB_Lake,Target_Sampled,Target,29.4553133,-81.4955786,FL,Region_4,>100,NESLake,NLALake,OverSamp,NESLake,0.12642225,7.83385336,2.0828908,FL,YES,PLNLOW,CPL,75,XII,Southeastern Coastal Plain,CPL,NATURAL,PLNLOW NATURAL,D,TRASH,N,3,3080103,,,YES,NOT DONE,YES,,5:NOT ASSESSED,5:NOT ASSESSED,5:NOT ASSESSED,,K,Littoral habitat data not collected (> 5000 ha). O/E value not calculated
NLA06608-1862,1,PROB_Lake,Target_Sampled,Target,41.9306954,-119.1737894,NV,Region_9,>100,,NLALake,OverSamp,XER_NV_>100,0.14929334,6.63374131,1.0366961,NV,NO,WMTNS,XER,80,III,Xeric West,III,MAN-MADE,WMTNS MAN-MADE,G,TRASH,N,16,16040205,,,YES,YES,YES,0.682883,2:> 20-40% TAXA LOSS,3:> 20-50% TAXA LOSS,3: MOST DISTURBED,L1642,,
NLA06608-1863,1,PROB_Lake,Target_Sampled,Target,31.1038678,-92.4701548,LA,Region_6,>100,NESLake,NLALake,OverSamp,NESLake,0.12642225,7.83385336,1.8550434,LA,NO,PLNLOW,CPL,35,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,D,REF,N,8,8080102,,,YES,YES,YES,0.960879,1:<= 20% TAXA LOSS,1:<= 10% TAXA LOSS,1:LEAST DISTURBED,L1643,,
NLA06608-1866,1,PROB_Lake,Target_Sampled,Target,44.7874829,-109.2607748,WY,Region_8,"(10,20]",,NLALake,OverSamp,"XER_WY_(10,20]",0.01050725,94.25616842,37.3953695,WY,NO,WMTNS,XER,18,III,Xeric West,III,MAN-MADE,WMTNS MAN-MADE,G,SO-SO,N,10,10070006,,,YES,YES,YES,0.931732,1:<= 20% TAXA LOSS,1:<= 10% TAXA LOSS,1:LEAST DISTURBED,L1646
NLA06608-1867,1,PROB_Lake,Target_Sampled,Target,41.0414955,-85.9790516,IN,Region_5,"(20,50]",,NLALake,OverSamp,"UMW_IN_(20,50]",0.02861342,34.61219685,10.8311005,IN,NO,PLNLOW,UMW,56,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,E,SO-SO,N,5,5120106,,,YES,YES,YES,1.301453,1:<= 20% TAXA LOSS,1:<= 10% TAXA LOSS,1:LEAST DISTURBED,L1647
NLA06608-1868,1,PROB_Lake,Target_Sampled,Target,34.9536492,-96.7183024,OK,Region_6,>100,,NLALake,OverSamp,SPL_OK_>100,0.07157412,13.83703171,3.8002126,OK,NO,PLNLOW,SPL,29,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,C,SO-SO,N,11,11090202,,,YES,YES,YES,0.612798,2:> 20-40% TAXA LOSS,3:> 20-50% TAXA LOSS,3: MOST DISTURBED,L1648
NLA06608-1871,1,PROB_Lake,Target_Sampled,Target,33.3211137,-85.8149094,AL,Region_4,"(20,50]",,NLALake,OverSamp,"SAP_AL_(20,50]",0.02031669,48.7467974,15.2466078,AL,NO,EHIGH,SAP,45,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,EHIGH MAN-MADE,A,REF,Y,3,3150109,,,YES,YES,YES,1.015093,1:<= 20% TAXA LOSS,1:<= 10% TAXA LOSS,1:LEAST DISTURBED,L1649
NLA06608-1873,1,PROB_Lake,Target_Sampled,Target,47.4879947,-123.2647195,WA,Region_10,>100,,NLALake,OverSamp,WMT_WA_>100,0.03380155,29.29964099,8.7410173,WA,NO,WMTNS,WMT,1,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,F,SO-SO,N,17,17110017,,,YES,YES,YES,0.599958,3:> 40% TAXA LOSS,3:> 20-50% TAXA LOSS,3: MOST DISTURBED,L1650
NLA06608-1874,1,PROB_Lake,Target_Sampled,Target,40.955443,-111.4149738,UT,Region_8,>100,NESLake,NLALake,OverSamp,NESLake,0.12642225,7.83385336,2.5002567,UT,NO,WMTNS,WMT,19,II,Western Forested Mountains,II,MAN-MADE,WMTNS MAN-MADE,G,SO-SO,N,16,16020101,,,YES,YES,YES,1.324507,1:<= 20% TAXA LOSS,1:<= 10% TAXA LOSS,1:LEAST DISTURBED,L1651
NLA06608-1879,1,PROB_Lake,Target_Sampled,Target,44.5373565,-97.1548708,SD,Region_8,>100,NESLake,NLALake,OverSamp,NESLake,0.12642225,7.83385336,3.9573543,SD,NO,PLNLOW,TPL,46,VI,Corn Belt and Northern Great Plains,VI,NATURAL,PLNLOW NATURAL,E,SO-SO,N,10,10170201,,,YES,YES,YES,0.843291,1:<= 20% TAXA LOSS,2:> 10-20% TAXA LOSS,2:INTERMEDIATE DISTURBANCE,L1652
NLA06608-1884,1,PROB_Lake,Target_Sampled,Target,41.7916129,-91.5353278,IA,Region_7,"(20,50]",,NLALake,OverSamp,"TPL_IA_(20,50]",0.02606115,38.00190262,16.4767265,IA,NO,PLNLOW,TPL,47,VI,Corn Belt and Northern Great Plains,VI,MAN-MADE,PLNLOW MAN-MADE,C,SO-SO,N,7,7080208,,,YES,YES,YES,0.683223,2:> 20-40% TAXA LOSS,3:> 20-50% TAXA LOSS,3: MOST DISTURBED,L1655
NLA06608-1893,1,PROB_Lake,Target_Sampled,Target,41.4050068,-117.1542995,NV,Region_9,>100,,NLALake,OverSamp,XER_NV_>100,0.14929334,6.63374131,1.0366961,NV,NO,WMTNS,XER,13,III,Xeric West,III,MAN-MADE,WMTNS MAN-MADE,G,TRASH,N,16,16040109,,,YES,YES,YES,0.57446,3:> 40% TAXA LOSS,3:> 20-50% TAXA LOSS,3: MOST DISTURBED,L1660
NLA06608-1894,1,PROB_Lake,Target_Sampled,Target,44.0266545,-121.7456252,OR,Region_10,"(20,50]",,NLALake,OverSamp,"WMT_OR_(20,50]",0.02043131,48.47332577,10.8306674,OR,NO,WMTNS,WMT,4,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,F,SO-SO,N,17,17070301,,,YES,YES,YES,1.001841,1:<= 20% TAXA LOSS,1:<= 10% TAXA LOSS,1:LEAST DISTURBED,L1661
NLA06608-1906,1,PROB_Lake,Target_Sampled,Target,41.8621338,-71.5531782,RI,Region_1,"(50,100]",,NLALake,OverSamp,"NAP_RI_(50,100]",0.14135162,7.006452,1.3770027,RI,YES,EHIGH,NAP,59,XIV,Eastern Coastal Plain,CPL,MAN-MADE,EHIGH MAN-MADE,B,SO-SO,N,1,1090004,,,YES,YES,YES,1.002481,1:<= 20% TAXA LOSS,1:<= 10% TAXA LOSS,1:LEAST DISTURBED,L1666
NLA06608-1908,1,PROB_Lake,Target_Sampled,Target,38.0635657,-86.6622935,IN,Region_5,"(10,20]",,NLALake,OverSamp,"SAP_IN_(10,20]",0.01278824,77.44404965,24.2343556,IN,NO,EHIGH,SAP,71,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,EHIGH MAN-MADE,A,SO-SO,N,5,5140201,,,YES,YES,YES,1.1296,1:<= 20% TAXA LOSS,1:<= 10% TAXA LOSS,1:LEAST DISTURBED,L1668
NLA06608-1910,1,PROB_Lake,Target_Sampled,Target,45.8733973,-87.8006757,MI,Region_5,"(20,50]",,NLALake,OverSamp,"UMW_MI_(20,50]",0.00580105,170.7230091,93.1315322,MI_UP,NO,PLNLOW,UMW,50,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,PLNLOW NATURAL,E,REF,Y,4,4030108,,,YES,YES,YES,0.957798,1:<= 20% TAXA LOSS,1:<= 10% TAXA LOSS,1:LEAST DISTURBED,L1669
NLA06608-1930,1,PROB_Lake,Target_Sampled,Target,44.1005119,-111.4734759,ID,Region_10,>100,,NLALake,OverSamp,XER_ID_>100,0.08201685,12.07524339,3.7431827,ID,NO,WMTNS,XER,12,III,Xeric West,III,MAN-MADE,WMTNS MAN-MADE,F,SO-SO,N,17,17040202,,,YES,YES,YES,0.364817,3:> 40% TAXA LOSS,4:> 50% TAXA LOSS,3: MOST DISTURBED,L1674
NLA06608-1936,1,PROB_Lake,Target_Sampled,Target,38.7932018,-90.7818077,MO,Region_7,>100,,NLALake,OverSamp,TPL_MO_>100,0.0452327,21.89507638,5.8251172,MO,YES,PLNLOW,TPL,72,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,E,SO-SO,N,7,7110009,,,YES,YES,YES,0.993041,1:<= 20% TAXA LOSS,1:<= 10% TAXA LOSS,1:LEAST DISTURBED,L1676
NLA06608-1948,1,PROB_Lake,Target_Sampled,Target,42.5334733,-100.645836,NE,Region_7,>100,,NLALake,OverSamp,SPL_NE_>100,0.06081946,16.2838239,4.1608113,NE,NO,PLNLOW,SPL,44,IV,Great Plains Grass and Shrublands,IVnat,NATURAL,PLNLOW NATURAL,E,SO-SO,Y,10,10150004,,,YES,YES,YES,0.388533,3:> 40% TAXA LOSS,4:> 50% TAXA LOSS,3: MOST DISTURBED,L1680
NLA06608-1953,1,PROB_Lake,Target_Sampled,Target,47.0994565,-113.4075253,MT,Region_8,>100,,NLALake,OverSamp,WMT_MT_>100,0.02561772,38.65970627,8.3624902,MT,NO,WMTNS,WMT,17,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,F,SO-SO,N,17,17010203,,,YES,YES,YES,1.213962,1:<= 20% TAXA LOSS,1:<= 10% TAXA LOSS,1:LEAST DISTURBED,L1682,,
NLA06608-1958,1,PROB_Lake,Target_Sampled,Target,43.6629763,-122.4216059,OR,Region_10,>100,NESLake,NLALake,OverSamp,NESLake,0.12642225,7.83385336,1.7503618,OR,YES,WMTNS,WMT,4,II,Western Forested Mountains,II,MAN-MADE,WMTNS MAN-MADE,F,SO-SO,N,17,17090001,,,YES,YES,YES,0.918178,1:<= 20% TAXA LOSS,1:<= 10% TAXA LOSS,1:LEAST DISTURBED,L1685,,
NLA06608-1959,1,PROB_Lake,Target_Sampled,Target,45.7426415,-98.2734575,SD,Region_8,>100,NESLake,NLALake,OverSamp,NESLake,0.12642225,7.83385336,3.9573543,SD,NO,PLNLOW,TPL,46,VI,Corn Belt and Northern Great Plains,VI,MAN-MADE,PLNLOW MAN-MADE,E,SO-SO,N,10,10160003,,,YES,YES,YES,0.635082,2:> 20-40% TAXA LOSS,3:> 20-50% TAXA LOSS,3: MOST DISTURBED,L1686,,
NLA06608-1960,1,PROB_Lake,Target_Sampled,Target,36.8906821,-95.9526502,OK,Region_6,>100,,NLALake,OverSamp,TPL_OK_>100,0.03486227,28.40816871,7.8020404,OK,NO,PLNLOW,TPL,40,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,C,SO-SO,Y,11,11070106,,,YES,YES,YES,0.548497,3:> 40% TAXA LOSS,3:> 20-50% TAXA LOSS,3: MOST DISTURBED,L1687,,
NLA06608-1968,1,PROB_Lake,Target_Sampled,Target,48.1339957,-108.1899505,MT,Region_8,"(50,100]",,NLALake,OverSamp,"NPL_MT_(50,100]",0.10661014,9.28967368,2.0094515,MT,NO,PLNLOW,NPL,42,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,E,SO-SO,N,10,10050014,,,YES,YES,YES,0.361576,3:> 40% TAXA LOSS,4:> 50% TAXA LOSS,3: MOST DISTURBED,L1691,,
NLA06608-1975,1,PROB_Lake,Target_Sampled,Target,43.3411448,-95.1264533,IA,Region_7,>100,NESLake,NLALake,OverSamp,NESLake,0.12642225,7.83385336,3.3965736,IA,YES,PLNLOW,TPL,47,VI,Corn Belt and Northern Great Plains,VI,NATURAL,PLNLOW NATURAL,C,SO-SO,N,10,10230003,,,YES,YES,YES,0.700464,2:> 20-40% TAXA LOSS,3:> 20-50% TAXA LOSS,3: MOST DISTURBED,L1692,,
NLA06608-1985,1,PROB_Lake,Target_Sampled,Target,47.4486876,-116.7986927,ID,Region_10,>100,NESLake,NLALake,OverSamp,NESLake,0.12642225,7.83385336,2.428402,ID,YES,WMTNS,WMT,15,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,F,REF,N,17,17010303,,,YES,YES,YES,1.305752,1:<= 20% TAXA LOSS,1:<= 10% TAXA LOSS,1:LEAST DISTURBED,L1695,,
NLA06608-1989,1,PROB_Lake,Target_Sampled,Target,42.2028995,-114.8909997,ID,Region_10,>100,,NLALake,OverSamp,XER_ID_>100,0.08201685,12.07524339,3.7431827,ID,NO,WMTNS,XER,80,III,Xeric West,III,MAN-MADE,WMTNS MAN-MADE,F,SO-SO,N,17,17040213,,,YES,YES,YES,0.708426,2:> 20-40% TAXA LOSS,3:> 20-50% TAXA LOSS,2:INTERMEDIATE DISTURBANCE,L1699,,
NLA06608-1992,1,PROB_Lake,Target_Sampled,Target,32.4527502,-96.0612113,TX,Region_6,"(4,10]",,NLALake,OverSamp,"(4,10]",0.00131289,754.345388,210.5049403,TX,NO,PLNLOW,CPL,33,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,D,TRASH,N,12,12030107,,,YES,YES,YES,0.68434,2:> 20-40% TAXA LOSS,3:> 20-50% TAXA LOSS,3: MOST DISTURBED,L1702,,
NLA06608-1998,1,PROB_Lake,Target_Sampled,Target,46.60064,-88.1172553,MI,Region_5,"(50,100]",,NLALake,OverSamp,"UMW_MI_(50,100]",0.01571023,63.04002137,34.3891184,MI_UP,NO,PLNLOW,UMW,50,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,PLNLOW NATURAL,C,REF,N,4,4030107,,,YES,YES,YES,1.199209,1:<= 20% TAXA LOSS,1:<= 10% TAXA LOSS,1:LEAST DISTURBED,L1707,,
NLA06608-1998,2,PROB_Lake,Target_Sampled,Target,46.60064,-88.1172553,MI,Region_5,"(50,100]",,NLALake,OverSamp,"UMW_MI_(50,100]",0.01571023,63.04002137,34.3891184,MI_UP,NO,PLNLOW,UMW,50,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,PLNLOW NATURAL,C,REF,N,4,4030107,,,YES,NOT CALCULATED,NO,,9:NO DATA,9:NO DATA,9:NO DATA,,K,Littoral habitat data not collected. O/E value not calculated
NLA06608-2005,1,PROB_Lake,Target_Sampled,Target,42.2973738,-116.1124743,ID,Region_10,"(50,100]",,NLALake,OverSamp,"XER_ID_(50,100]",0.09031038,10.96632932,3.3994325,ID,NO,WMTNS,XER,80,III,Xeric West,III,MAN-MADE,WMTNS MAN-MADE,G,TRASH,N,17,17050104,,,YES,YES,YES,0.313212,3:> 40% TAXA LOSS,4:> 50% TAXA LOSS,3: MOST DISTURBED,L1712,,
