SITE_ID,YEAR,VISIT_NO,UID,ST,DATEPHAB,SAMPLED_PHAB,ssfpBedrock,ssfpBoulders,ssfpCobble,ssfpGravel,ssfpSand,ssfpSilt,ssfpOrganic,ssfpWood,ssfpOther,ssfcBedrock,ssfcBoulders,ssfcCobble,ssfcGravel,ssfcSand,ssfcSilt,ssfcOrganic,ssfcWood,ssfcOther,ssiStaVariety,ssiSiteVariety,ssiStStaVariety,ssvBedrock,ssvBoulders,ssvCobble,ssvGravel,ssvSand,ssvSilt,ssvOrganic,ssvWood,ssvOther,ssnBedrock,ssnBoulders,ssnCobble,ssnGravel,ssnSand,ssnSilt,ssnOrganic,ssnWood,ssnOther,ssxLdia,ssvLdia,ss16Ldia,ss25Ldia,ss50Ldia,ss75Ldia,ss84Ldia,ssopClass,ssofClass,hipwBuildings,hipwCommercial,hipwRoads,hipwWalls,hipwDocks,hipwPowerlines,hipwLandfill,hipwLawn,hipwPark,hipwCrops,hipwOrchard,hipwPasture,hiiAll,hiiNonAg,hiiAg,hiiAllCirca,hiiNonAgCirca,hiiAgCirca,hifpAny,hifpAnyCirca,hinBuildings,hinCommercial,hinRoads,hinWalls,hinDocks,hinPowerlines,hinLandfill,hinLawn,hinPark,hinCrops,hinOrchard,hinPasture,hipwAg,hipwNonag,hipwAll,hinAg,hinNonag,hinAll,lmfpBedrock,lmfpCobble,lmfpSand,lmfpMud,lmoSubstrate,lmnSubstrate,lmpwHuman,lmnHuman,lmnCover,lmfpLittle,lmfpPatchy,lmfpContinuous,lmoCover,lmnCoverTypes,lmfpWoody,lmfpVeg,lmfpBoulders,lmfpFill,lmfpArtificial,lmfpNone,bffFlat,bffGradual,bffSteep,bffVertical,bfoAngle,bfnAngle,bfxHorizDist,bfxVertHeight,bfnHorizDist,bfnVertHeight,L_HorizDist,L_VertHeight,L_RtHzVrt,RDisIn,RDisInAg,RDisInNonAG,RDisInEx1,RDisInEx1a,RDisInEx2,RDisInEx2a,RDisLev_x1,RDisLev_x1a,RDisLev_x2,RDisLev_x2a,RVegQ_1,RVegQ_2,RVegQ_3,RVegQ_4,RVegQ_5,RVegQ_5a,RVegQ_6,RVegQ_6a,LITCVR_A,LITCVR_B,LITCVR_C,LITCVR_D,LRCVQ_1A,LRCVQ_1B,LRCVQ_1C,LRCVQ_1D,LRCVQ_2A,LRCVQ_2B,LRCVQ_2C,LRCVQ_2D,LRCVQ_3A,LRCVQ_3B,LRCVQ_3C,LRCVQ_3D,LRCVQ_4A,LRCVQ_4B,LRCVQ_4C,LRCVQ_4D,LRCVQ_5A,LRCVQ_5Aa,LRCVQ_5B,LRCVQ_5Ba,LRCVQ_5C,LRCVQ_5Ca,LRCVQ_5D,LRCVQ_5Da,LRCVQ_6A,LRCVQ_6Aa,LRCVQ_6B,LRCVQ_6Ba,LRCVQ_6C,LRCVQ_6Ca,LRCVQ_6D,LRCVQ_6Da,FLAG_PHABMET,COMMENT_PHABMET
NLA06608-0007,2007,1,NLA06608-0007+2007+1,WI,7/24/2007,YES,0,0.2,0.7,0.8,0.9,0.8,0.6,0.7,0.9,0,0.011317829,0.057942553,0.289692528,0.194122135,0.227026802,0.092353545,0.037429732,0.090114875,5.6,7,1.25,0,0.024328409,0.074405328,0.231379637,0.221113288,0.242676164,0.200211524,0.026399811,0.091202463,10,10,10,10,10,10,10,10,10,-0.054350815,0.188604308,-0.329813862,-0.248050284,0.012533839,0.041071023,0.088338253,"Sand, Other",Gravel,0.25,0,0,0,0.25,0,0.2,0.2,0,0,0,0,0.9,0.9,0,0.6,0.6,0,0.5,0.3,10,10,10,10,10,10,10,10,10,10,10,10,0,0.1,0.075,30,90,120,0,0,0.4,0.6,M,10,0.04,10,10,0.6,0.3,0.1,NO COVER,10,0.8,0.7,,,0.2,,0.1,0.7,0.2,0,GRADUAL,10,0.85,0.12,10,10,0.267171728,0.049218023,0.217953706,0.473684211,0,0.473684211,0.486842105,0.386842105,0.486664263,0.376968517,2,2,2,2,0.406376068,0.209564103,0.337109557,0.232564103,0.346360441,0.332422315,0.280177558,0.26159339,0.44,0.315652174,0.247288468,0.132844024,0.423188034,0.361014121,0.326832268,0.269610046,0.324782051,0.262608138,0.228426285,0.171204063,0.388554779,0.326380866,0.292199013,0.23497679,0.336282051,0.274108138,0.239926285,0.182704063,0.393180221,0.386211158,0.331006308,0.324037245,0.296824455,0.289855392,0.239602232,0.232633169,0.360088779,0.350796695,0.297914866,0.288622782,0.263733013,0.254440929,0.206510791,0.197218707,,
NLA06608-0007,2007,1,NLA06608-0007+2007+1,WI,7/24/2007,YES,0,0.2,0.7,0.8,0.9,0.8,0.6,0.7,0.9,0,0.011317829,0.057942553,0.289692528,0.194122135,0.227026802,0.092353545,0.037429732,0.090114875,5.6,7,1.25,0,0.024328409,0.074405328,0.231379637,0.221113288,0.242676164,0.200211524,0.026399811,0.091202463,10,10,10,10,10,10,10,10,10,-0.054350815,0.188604308,-0.329813862,-0.248050284,0.012533839,0.041071023,0.088338253,"Sand, Other",Gravel,0.25,0,0,0,0.25,0,0.2,0.2,0,0,0,0,0.9,0.9,0,0.6,0.6,0,0.5,0.3,10,10,10,10,10,10,10,10,10,10,10,10,0,0.1,0.075,30,90,120,0,0,0.4,0.6,M,10,0.04,10,10,0.6,0.3,0.1,NO COVER,10,0.8,0.7,,,0.2,,0.1,0.7,0.2,0,GRADUAL,10,0.85,0.12,10,10,0.267171728,0.049218023,0.217953706,0.473684211,0,0.473684211,0.486842105,0.386842105,0.486664263,0.376968517,2,2,2,2,0.406376068,0.209564103,0.337109557,0.232564103,0.346360441,0.332422315,0.280177558,0.26159339,0.44,0.315652174,0.247288468,0.132844024,0.423188034,0.361014121,0.326832268,0.269610046,0.324782051,0.262608138,0.228426285,0.171204063,0.388554779,0.326380866,0.292199013,0.23497679,0.336282051,0.274108138,0.239926285,0.182704063,0.393180221,0.386211158,0.331006308,0.324037245,0.296824455,0.289855392,0.239602232,0.232633169,0.360088779,0.350796695,0.297914866,0.288622782,0.263733013,0.254440929,0.206510791,0.197218707,,
NLA06608-0007,2007,2,NLA06608-0007+2007+2,WI,9/6/2007,YES,0,0,0.7,0.9,0.9,0.6,0.8,0.6,1,0,0,0.06014197,0.340517454,0.327843929,0.052097754,0.061015503,0.033708514,0.124674877,5.5,6,1.090909091,0,0,0.070850845,0.270189704,0.298174918,0.067215243,0.061650111,0.030041875,0.152733283,10,10,10,10,10,10,10,10,10,0.019270798,0.160863137,-0.078420089,-0.077901568,0.041071023,0.169853184,0.171621691,Other,Gravel,0.3,0,0.05,0,0.35,0,0,0.35,0,0,0,0,1.05,1.05,0,0.5,0.5,0,0.7,0.4,10,10,10,10,10,10,10,10,10,10,10,10,0,0.116666667,0.0875,30,90,120,0,0,0.6,0.4,S,10,0.06,10,10,0.1,0.6,0.3,PATCHY COVER,10,0.6,1,,,0.3,,0,0.5,0.5,0,"GRADUAL, STEEP",10,1.11,0.24,10,10,0.324282455,0.093421685,0.23086077,0.512195122,0,0.512195122,0.606097561,0.456097561,0.598779246,0.452634564,2,2,2,2,0.510666667,0.266,0.376363636,0.211428571,0.444970339,0.418891089,0.33353621,0.298763876,0.5025,0.25125,0.215354785,0.070077008,0.506583333,0.380958333,0.363010726,0.290371837,0.38425,0.258625,0.240677393,0.168038504,0.439431818,0.313806818,0.295859211,0.223220322,0.356964286,0.231339286,0.213391678,0.14075279,0.473735169,0.460695545,0.348110169,0.335070545,0.330162562,0.317122937,0.257523673,0.244484048,0.418018105,0.400631938,0.292393105,0.275006938,0.274445498,0.257059331,0.201806609,0.184420442,,
NLA06608-0007,2007,2,NLA06608-0007+2007+2,WI,9/6/2007,YES,0,0,0.7,0.9,0.9,0.6,0.8,0.6,1,0,0,0.06014197,0.340517454,0.327843929,0.052097754,0.061015503,0.033708514,0.124674877,5.5,6,1.090909091,0,0,0.070850845,0.270189704,0.298174918,0.067215243,0.061650111,0.030041875,0.152733283,10,10,10,10,10,10,10,10,10,0.019270798,0.160863137,-0.078420089,-0.077901568,0.041071023,0.169853184,0.171621691,Other,Gravel,0.3,0,0.05,0,0.35,0,0,0.35,0,0,0,0,1.05,1.05,0,0.5,0.5,0,0.7,0.4,10,10,10,10,10,10,10,10,10,10,10,10,0,0.116666667,0.0875,30,90,120,0,0,0.6,0.4,S,10,0.06,10,10,0.1,0.6,0.3,PATCHY COVER,10,0.6,1,,,0.3,,0,0.5,0.5,0,"GRADUAL, STEEP",10,1.11,0.24,10,10,0.324282455,0.093421685,0.23086077,0.512195122,0,0.512195122,0.606097561,0.456097561,0.598779246,0.452634564,2,2,2,2,0.510666667,0.266,0.376363636,0.211428571,0.444970339,0.418891089,0.33353621,0.298763876,0.5025,0.25125,0.215354785,0.070077008,0.506583333,0.380958333,0.363010726,0.290371837,0.38425,0.258625,0.240677393,0.168038504,0.439431818,0.313806818,0.295859211,0.223220322,0.356964286,0.231339286,0.213391678,0.14075279,0.473735169,0.460695545,0.348110169,0.335070545,0.330162562,0.317122937,0.257523673,0.244484048,0.418018105,0.400631938,0.292393105,0.275006938,0.274445498,0.257059331,0.201806609,0.184420442,,
NLA06608-0008,2007,1,NLA06608-0008+2007+1,IA,7/12/2007,YES,0,0.2,0.2,0,0,0.3,0.1,0.3,1,0,0.072165899,0.0289701,0,0,0.034835632,0.006451613,0.016985223,0.840591533,2.1,5,2.380952381,0,0.206537566,0.073753288,0,0,0.073590651,0.020401791,0.027546007,0.247760003,10,10,10,10,10,10,10,10,10,0.020955767,0.200844609,-0.000738699,0,0,0,0.074089635,Other,Other,0.25,0,0.15,0,0.05,0,0,0.3,0.4,0,0,0,1.15,1.15,0,1,1,0,0.4,0.4,10,10,10,10,10,10,10,10,10,10,10,10,0,0.127777778,0.095833333,30,90,120,0,0,0,1,M,10,0.21,10,10,0,0.9,0.1,PATCHY COVER,10,0.3,1,0.1,,,,0.5,0.2,0.1,0.2,FLAT,10,0.84,0.32,10,10,0.264817823,0.120573931,0.144243892,0.534883721,0,0.534883721,0.46744186,0.46744186,0.462551066,0.462551066,2,2,2,2,0.458090348,0.287135522,0.416090067,0.278492665,0.391237252,0.363782282,0.3409527,0.304346073,0.46,0.238695652,0.18608313,0.06108313,0.459045174,0.348393,0.322086739,0.259586739,0.373567761,0.262915587,0.236609326,0.174109326,0.438045034,0.32739286,0.301086599,0.238586599,0.369246332,0.258594158,0.232287897,0.169787897,0.425618626,0.411891141,0.314966452,0.301238967,0.288660191,0.274932706,0.226160191,0.212432706,0.40047635,0.382173037,0.289824176,0.271520863,0.263517915,0.245214602,0.201017915,0.182714602,,
NLA06608-0008,2007,1,NLA06608-0008+2007+1,IA,7/12/2007,YES,0,0.2,0.2,0,0,0.3,0.1,0.3,1,0,0.072165899,0.0289701,0,0,0.034835632,0.006451613,0.016985223,0.840591533,2.1,5,2.380952381,0,0.206537566,0.073753288,0,0,0.073590651,0.020401791,0.027546007,0.247760003,10,10,10,10,10,10,10,10,10,0.020955767,0.200844609,-0.000738699,0,0,0,0.074089635,Other,Other,0.25,0,0.15,0,0.05,0,0,0.3,0.4,0,0,0,1.15,1.15,0,1,1,0,0.4,0.4,10,10,10,10,10,10,10,10,10,10,10,10,0,0.127777778,0.095833333,30,90,120,0,0,0,1,M,10,0.21,10,10,0,0.9,0.1,PATCHY COVER,10,0.3,1,0.1,,,,0.5,0.2,0.1,0.2,FLAT,10,0.84,0.32,10,10,0.264817823,0.120573931,0.144243892,0.534883721,0,0.534883721,0.46744186,0.46744186,0.462551066,0.462551066,2,2,2,2,0.458090348,0.287135522,0.416090067,0.278492665,0.391237252,0.363782282,0.3409527,0.304346073,0.46,0.238695652,0.18608313,0.06108313,0.459045174,0.348393,0.322086739,0.259586739,0.373567761,0.262915587,0.236609326,0.174109326,0.438045034,0.32739286,0.301086599,0.238586599,0.369246332,0.258594158,0.232287897,0.169787897,0.425618626,0.411891141,0.314966452,0.301238967,0.288660191,0.274932706,0.226160191,0.212432706,0.40047635,0.382173037,0.289824176,0.271520863,0.263517915,0.245214602,0.201017915,0.182714602,,
NLA06608-0008,2007,2,NLA06608-0008+2007+2,IA,8/22/2007,YES,0,0.2,0.1,0,0,0.6,0,0.6,1,0,0.033976834,0.004878049,0,0,0.107603486,0,0.048116826,0.805424804,2.5,4,1.6,0,0.090068025,0.015425745,0,0,0.204172135,0,0.063752037,0.21198306,10,10,10,10,10,10,10,10,10,-0.075984234,0.343374372,-0.351820729,-0.351820729,-0.176279714,0,0.5,Other,Other,0.3,0,0.25,0,0.2,0,0,0.45,0.05,0,0,0,1.25,1.25,0,0.9,0.9,0,0.5,0.4,10,10,10,10,10,10,10,10,10,10,10,10,0,0.138888889,0.104166667,30,90,120,0,0,0,1,M,10,0.19,10,10,0,0.9,0.1,PATCHY COVER,10,0.7,1,,,,,0.3,0.4,0,0.3,GRADUAL,10,0.98,0.28,10,10,0.29666519,0.10720997,0.189455221,0.555555556,0,0.555555556,0.527777778,0.477777778,0.527046277,0.471404521,2,2,2,2,0.446198198,0.319297297,0.354115479,0.140868726,0.357159242,0.354450629,0.26609111,0.262479626,0.3525,0.17625,0.14390264,0.054180418,0.399349099,0.311224099,0.295050419,0.250189308,0.335898649,0.247773649,0.231599969,0.186738858,0.35330774,0.26518274,0.24900906,0.204147949,0.246684363,0.158559363,0.142385683,0.097524572,0.354829621,0.353475314,0.266704621,0.265350314,0.250530941,0.249176635,0.20566983,0.204315523,0.309295555,0.307489813,0.221170555,0.219364813,0.204996875,0.203191133,0.160135764,0.158330022,,
NLA06608-0008,2007,2,NLA06608-0008+2007+2,IA,8/22/2007,YES,0,0.2,0.1,0,0,0.6,0,0.6,1,0,0.033976834,0.004878049,0,0,0.107603486,0,0.048116826,0.805424804,2.5,4,1.6,0,0.090068025,0.015425745,0,0,0.204172135,0,0.063752037,0.21198306,10,10,10,10,10,10,10,10,10,-0.075984234,0.343374372,-0.351820729,-0.351820729,-0.176279714,0,0.5,Other,Other,0.3,0,0.25,0,0.2,0,0,0.45,0.05,0,0,0,1.25,1.25,0,0.9,0.9,0,0.5,0.4,10,10,10,10,10,10,10,10,10,10,10,10,0,0.138888889,0.104166667,30,90,120,0,0,0,1,M,10,0.19,10,10,0,0.9,0.1,PATCHY COVER,10,0.7,1,,,,,0.3,0.4,0,0.3,GRADUAL,10,0.98,0.28,10,10,0.29666519,0.10720997,0.189455221,0.555555556,0,0.555555556,0.527777778,0.477777778,0.527046277,0.471404521,2,2,2,2,0.446198198,0.319297297,0.354115479,0.140868726,0.357159242,0.354450629,0.26609111,0.262479626,0.3525,0.17625,0.14390264,0.054180418,0.399349099,0.311224099,0.295050419,0.250189308,0.335898649,0.247773649,0.231599969,0.186738858,0.35330774,0.26518274,0.24900906,0.204147949,0.246684363,0.158559363,0.142385683,0.097524572,0.354829621,0.353475314,0.266704621,0.265350314,0.250530941,0.249176635,0.20566983,0.204315523,0.309295555,0.307489813,0.221170555,0.219364813,0.204996875,0.203191133,0.160135764,0.158330022,,
NLA06608-0010,2007,1,NLA06608-0010+2007+1,MI,7/17/2007,YES,0,0.2,0.4,0.1,0.6,0.2,0,0.2,0.7,0,0.053508772,0.1332365,0.045454545,0.333589656,0.083982684,0,0.014047619,0.336180223,2.4,6,2.5,0,0.157268087,0.187116834,0.143739894,0.366105352,0.220011113,0,0.030251528,0.401611197,10,10,10,10,10,10,10,10,10,0.041840629,0.202427402,-0.122582535,-0.076734896,0.019337361,0.211632552,0.232089629,Other,Other,0.7,0,0.1,0.555555556,0.7,0.2,0,0.85,0.3,0,0,0,3.405555556,3.405555556,0,2.855555556,2.855555556,0,1,0.8,10,10,10,9,10,10,10,10,10,10,10,10,0,0.376404494,0.281512605,30,89,119,0,0,0.3,0.7,M,10,0.55,10,10,0.2,0.3,0.5,CONTINUOUS COVER,10,0.3,0.9,,,0.3,,0,0.5,0.375,0.125,GRADUAL,8,0.22,0.03,10,10,0.086359831,0.012837225,0.073522606,0.773013871,0,0.773013871,0.886506936,0.786506936,0.879212074,0.786391186,3,3,3,2,0.321,0.1315,0.233636364,0.179285714,0.318080508,0.263439769,0.25886492,0.186010601,0.7575,0.37875,0.282753025,0.066919692,0.53925,0.349875,0.301876513,0.193959846,0.4445,0.255125,0.207126513,0.099209846,0.495568182,0.306193182,0.258194694,0.150278028,0.468392857,0.279017857,0.23101937,0.123102703,0.537790254,0.510469884,0.348415254,0.321094884,0.300416767,0.273096397,0.1925001,0.16517973,0.50818246,0.471755301,0.31880746,0.282380301,0.270808973,0.234381813,0.162892306,0.126465147,,
NLA06608-0010,2007,1,NLA06608-0010+2007+1,MI,7/17/2007,YES,0,0.2,0.4,0.1,0.6,0.2,0,0.2,0.7,0,0.053508772,0.1332365,0.045454545,0.333589656,0.083982684,0,0.014047619,0.336180223,2.4,6,2.5,0,0.157268087,0.187116834,0.143739894,0.366105352,0.220011113,0,0.030251528,0.401611197,10,10,10,10,10,10,10,10,10,0.041840629,0.202427402,-0.122582535,-0.076734896,0.019337361,0.211632552,0.232089629,Other,Other,0.7,0,0.1,0.555555556,0.7,0.2,0,0.85,0.3,0,0,0,3.405555556,3.405555556,0,2.855555556,2.855555556,0,1,0.8,10,10,10,9,10,10,10,10,10,10,10,10,0,0.376404494,0.281512605,30,89,119,0,0,0.3,0.7,M,10,0.55,10,10,0.2,0.3,0.5,CONTINUOUS COVER,10,0.3,0.9,,,0.3,,0,0.5,0.375,0.125,GRADUAL,8,0.22,0.03,10,10,0.086359831,0.012837225,0.073522606,0.773013871,0,0.773013871,0.886506936,0.786506936,0.879212074,0.786391186,3,3,3,2,0.321,0.1315,0.233636364,0.179285714,0.318080508,0.263439769,0.25886492,0.186010601,0.7575,0.37875,0.282753025,0.066919692,0.53925,0.349875,0.301876513,0.193959846,0.4445,0.255125,0.207126513,0.099209846,0.495568182,0.306193182,0.258194694,0.150278028,0.468392857,0.279017857,0.23101937,0.123102703,0.537790254,0.510469884,0.348415254,0.321094884,0.300416767,0.273096397,0.1925001,0.16517973,0.50818246,0.471755301,0.31880746,0.282380301,0.270808973,0.234381813,0.162892306,0.126465147,,
NLA06608-0001,2007,1,NLA06608-0001+2007+1,MT,7/31/2007,YES,0.222222222,0.777777778,1,0.888888889,0.333333333,0.111111111,0,0.222222222,0,0.101023788,0.06038772,0.553962928,0.196061141,0.072436382,0.00617284,0,0.009955202,0,3.555555556,7,1.96875,0.282835435,0.043304015,0.332271823,0.222168851,0.133563801,0.018518519,0,0.019854326,0,9,9,9,9,9,9,9,9,9,0.318347498,0.137468411,0.167758598,0.202042396,0.348485122,0.348485122,0.348485122,Cobble,Cobble,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,27,81,108,0.111111111,0.777777778,0.111111111,0,C,9,0,9,9,1,0,0,NO COVER,9,,,0.111111111,,,0.888888889,0.111111111,0.333333333,0.333333333,0.222222222,"GRADUAL, STEEP",9,0.044444444,0.022222222,9,9,0.018885344,0.009545318,0.009340026,0,0,0,0,0,0,0,1,1,1,1,0.356296296,0.256666667,0.3,0.104761905,0.267222222,0.267222222,0.2,0.2,0.194444444,0.097222222,0.064814815,0.043209877,0.27537037,0.226759259,0.210555556,0.199753086,0.225555556,0.176944444,0.160740741,0.149938272,0.247222222,0.198611111,0.182407407,0.171604938,0.149603175,0.100992063,0.08478836,0.073985891,0.230833333,0.230833333,0.182222222,0.182222222,0.166018519,0.166018519,0.155216049,0.155216049,0.197222222,0.197222222,0.148611111,0.148611111,0.132407407,0.132407407,0.121604938,0.121604938,,
NLA06608-0002,2007,1,NLA06608-0002+2007+1,SC,6/14/2007,YES,0,0,0,0,0,0.9,0.7,0,1,0,0,0,0,0,0.042486635,0.273282967,0,0.684230398,2.6,2,0.769230769,0,0,0,0,0,0.016221558,0.232242731,0,0.234081298,10,10,10,10,10,10,10,10,10,-0.316638656,0.111255483,-0.351820729,-0.351820729,-0.351820729,-0.351820729,-0.351820729,Other,Other,0.05,0,0.1,0.25,0.05,0,0,0,0,0,0.65,0,1.1,0.45,0.65,0.8,0.2,0.6,0.8,0.7,10,10,10,10,10,10,10,10,10,10,10,10,0.216666667,0.05,0.091666667,30,90,120,0,0,0,1,M,10,0,9,10,0,0.1,0.9,CONTINUOUS COVER,10,,1,,,,,0.7,0,0.3,0,FLAT,10,0,0,10,10,0,0,0,0.523809524,0.393939394,0.310344828,0.661904762,0.611904762,0.647338875,0.605530071,2,2,2,2,0.35947416,0.23921124,0.392347604,0.286568383,0.387455196,0.453186478,0.418697838,0.506339547,0.85,0.425,0.528107811,0.252552255,0.60473708,0.39223708,0.443790985,0.306013208,0.54460562,0.33210562,0.383659526,0.245881748,0.621173802,0.408673802,0.460227707,0.32244993,0.568284192,0.355784192,0.407338097,0.269560319,0.618727598,0.651593239,0.406227598,0.439093239,0.457781504,0.490647145,0.320003726,0.352869367,0.634348919,0.678169773,0.421848919,0.465669773,0.473402824,0.517223679,0.335625046,0.379445901,,
NLA06608-0002,2007,1,NLA06608-0002+2007+1,SC,6/14/2007,YES,0,0,0,0,0,0.9,0.7,0,1,0,0,0,0,0,0.042486635,0.273282967,0,0.684230398,2.6,2,0.769230769,0,0,0,0,0,0.016221558,0.232242731,0,0.234081298,10,10,10,10,10,10,10,10,10,-0.316638656,0.111255483,-0.351820729,-0.351820729,-0.351820729,-0.351820729,-0.351820729,Other,Other,0.05,0,0.1,0.25,0.05,0,0,0,0,0,0.65,0,1.1,0.45,0.65,0.8,0.2,0.6,0.8,0.7,10,10,10,10,10,10,10,10,10,10,10,10,0.216666667,0.05,0.091666667,30,90,120,0,0,0,1,M,10,0,9,10,0,0.1,0.9,CONTINUOUS COVER,10,,1,,,,,0.7,0,0.3,0,FLAT,10,0,0,10,10,0,0,0,0.523809524,0.393939394,0.310344828,0.661904762,0.611904762,0.647338875,0.605530071,2,2,2,2,0.35947416,0.23921124,0.392347604,0.286568383,0.387455196,0.453186478,0.418697838,0.506339547,0.85,0.425,0.528107811,0.252552255,0.60473708,0.39223708,0.443790985,0.306013208,0.54460562,0.33210562,0.383659526,0.245881748,0.621173802,0.408673802,0.460227707,0.32244993,0.568284192,0.355784192,0.407338097,0.269560319,0.618727598,0.651593239,0.406227598,0.439093239,0.457781504,0.490647145,0.320003726,0.352869367,0.634348919,0.678169773,0.421848919,0.465669773,0.473402824,0.517223679,0.335625046,0.379445901,,
NLA06608-0002,2007,2,NLA06608-0002+2007+2,SC,7/23/2007,YES,0,0,0,0,0,0.5,0.6,0,1,0,0,0,0,0,0.041789416,0.030173545,0,0.928037039,2.1,2,0.952380952,0,0,0,0,0,0.065256072,0.026135505,0,0.080554061,10,10,10,10,10,10,10,10,10,-0.175910365,0.185425805,-0.351820729,-0.351820729,-0.175910365,0,0,Other,Other,0,0,0,0.2,0.05,0,0,0,0,0,0.35,0,0.6,0.25,0.35,0.4,0.2,0.2,0.7,0.4,9,10,10,10,10,10,10,10,10,10,10,10,0.116666667,0.028089888,0.050420168,30,89,119,0,0,0,1,M,10,0.14,10,10,0,0.1,0.9,CONTINUOUS COVER,10,,1,,,,,0.8,0.2,0,0,FLAT,10,0.1,0.1,10,10,0.041392685,0.041392685,0,0.375,0.259259259,0.2,0.5375,0.3875,0.512347538,0.387298335,2,2,2,2,0.121444444,0.082166667,0.268484848,0.318809524,0.189600282,0.235472772,0.310345831,0.371509151,1.08,0.548695652,0.558316353,0.242760798,0.600722222,0.335070048,0.339880399,0.182102621,0.581083333,0.315431159,0.32024151,0.162463732,0.674242424,0.40859025,0.413400601,0.255622823,0.699404762,0.433752588,0.438562939,0.280785161,0.634800141,0.657736386,0.369147967,0.392084212,0.373958318,0.396894563,0.21618054,0.239116785,0.695172916,0.725754575,0.429520742,0.460102402,0.434331092,0.464912752,0.276553315,0.307134974,,
NLA06608-0002,2007,2,NLA06608-0002+2007+2,SC,7/23/2007,YES,0,0,0,0,0,0.5,0.6,0,1,0,0,0,0,0,0.041789416,0.030173545,0,0.928037039,2.1,2,0.952380952,0,0,0,0,0,0.065256072,0.026135505,0,0.080554061,10,10,10,10,10,10,10,10,10,-0.175910365,0.185425805,-0.351820729,-0.351820729,-0.175910365,0,0,Other,Other,0,0,0,0.2,0.05,0,0,0,0,0,0.35,0,0.6,0.25,0.35,0.4,0.2,0.2,0.7,0.4,9,10,10,10,10,10,10,10,10,10,10,10,0.116666667,0.028089888,0.050420168,30,89,119,0,0,0,1,M,10,0.14,10,10,0,0.1,0.9,CONTINUOUS COVER,10,,1,,,,,0.8,0.2,0,0,FLAT,10,0.1,0.1,10,10,0.041392685,0.041392685,0,0.375,0.259259259,0.2,0.5375,0.3875,0.512347538,0.387298335,2,2,2,2,0.121444444,0.082166667,0.268484848,0.318809524,0.189600282,0.235472772,0.310345831,0.371509151,1.08,0.548695652,0.558316353,0.242760798,0.600722222,0.335070048,0.339880399,0.182102621,0.581083333,0.315431159,0.32024151,0.162463732,0.674242424,0.40859025,0.413400601,0.255622823,0.699404762,0.433752588,0.438562939,0.280785161,0.634800141,0.657736386,0.369147967,0.392084212,0.373958318,0.396894563,0.21618054,0.239116785,0.695172916,0.725754575,0.429520742,0.460102402,0.434331092,0.464912752,0.276553315,0.307134974,,
NLA06608-0003,2007,1,NLA06608-0003+2007+1,TX,8/29/2007,YES,0,0,0,0,0.666666667,1,1,0.777777778,1,0,0,0,0,0.06927955,0.317108113,0.195795369,0.057354678,0.36046229,4.444444444,4,0.9,0,0,0,0,0.080253773,0.119749896,0.090324682,0.066106374,0.061454179,9,9,9,9,9,9,9,9,9,-0.298637468,0.063983333,-0.351820729,-0.351820729,-0.329813862,-0.214277813,-0.214277813,"Silt, Organic, Other",Other,0,0,0.15,0,0,0.1,0.1,0.55,0.2,0,0,0,1.1,1.1,0,0.9,0.9,0,0.8,0.6,10,10,10,10,10,10,10,10,10,10,10,10,0,0.122222222,0.091666667,30,90,120,0,0,0.8,0.2,S,10,0.09,10,10,0,0.9,0.1,PATCHY COVER,10,0.9,1,,,,,0.2,0.6,0.2,0,GRADUAL,10,0,0,10,10,0,0,0,0.523809524,0,0.523809524,0.661904762,0.561904762,0.647338875,0.560611911,2,2,2,2,0.164280601,0.146420902,0.250148175,0.269484394,0.152076976,0.167352365,0.20525415,0.225621336,0.69,0.345,0.288855886,0.148855886,0.427140301,0.254640301,0.226568244,0.156568244,0.418210451,0.245710451,0.217638394,0.147638394,0.470074087,0.297574087,0.26950203,0.19950203,0.479742197,0.307242197,0.27917014,0.20917014,0.421038488,0.428676183,0.248538488,0.256176183,0.220466431,0.228104125,0.150466431,0.158104125,0.447627075,0.457810668,0.275127075,0.285310668,0.247055018,0.257238611,0.177055018,0.187238611,,
