SITE_ID,VISIT_NO,SITE_TYPE,LAKE_SAMP,TNT,LAT_DD,LON_DD,ST,EPA_REG,AREA_CAT7,NESLAKE,STRATUM,PANEL,DSGN_CAT,MDCATY,WGT,WGT_NLA,ADJWGT_CAT,URBAN,WSA_ECO3,WSA_ECO9,ECO_LEV_3,NUT_REG,NUTREG_NAME,ECO_NUTA,LAKE_ORIGIN,ECO3_X_ORIGIN,REF_CLUSTER,RT_NLA,HUC_2,HUC_8,FLAG_INFO,COMMENT_INFO,SAMPLED,SAMPLED_PHAB,AREA_HA,CLASSP,EcoP6,RDis_IX,RVeg_OE,LitCvr_OE,LitRipCvr_OE,RDIS_COND,RVEG_COND,LITCVR_COND,LITRIPCVR_COND,UID
NLA06608-1610,1,PROB_Lake,Target_Sampled,Target,45.0862612,-109.7887823,MT,Region_8,"(50,100]",,NLALake,OverSamp,"WMT_MT_(50,100]",0.02820818,35.10944309,7.594532,MT,NO,WMTNS,WMT,17,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,F,REF,10,10070005,,,YES,YES,63.10981233,R,WEST,0,0.6725,3.0643,1.1411,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,NLA06608-1610+2007+1
NLA06608-1617,1,PROB_Lake,Target_Sampled,Target,47.5717722,-122.7050326,WA,Region_10,"(50,100]",,NLALake,OverSamp,"WMT_WA_(50,100]",0.03721956,26.60894707,7.9382975,WA,YES,WMTNS,WMT,2,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,F,TRASH,17,17110019,,,YES,YES,93.2476445,T,WEST,0.8607,0.8508,0.8439,0.8579,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,NLA06608-1617+2007+1
NLA06608-1623,1,PROB_Lake,Target_Sampled,Target,30.2405212,-96.811485,TX,Region_6,"(4,10]",,NLALake,OverSamp,"(4,10]",0.00131289,754.345388,210.5049403,TX,NO,PLNLOW,CPL,33,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,D,SO-SO,12,12070102,,,YES,YES,4.69640772,S,CPL,0.5718,0.6126,1.7354,1.1412,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,NLA06608-1623+2007+1
NLA06608-1626,1,PROB_Lake,Target_Sampled,Target,43.9294318,-86.4346475,MI,Region_5,>100,NESLake,NLALake,OverSamp,NESLake,0.12642225,7.83385336,3.7434612,MI_LP,YES,PLNLOW,UMW,56,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,C,SO-SO,4,4060101,,,YES,YES,239.2613936,S,UMW,0.6718,0.0832,0.6129,0.2821,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,NLA06608-1626+2007+1
NLA06608-1630,1,PROB_Lake,Target_Sampled,Target,28.5755551,-100.125119,TX,Region_6,>100,,NLALake,OverSamp,SPL_TX_>100,0.01713099,57.81179347,16.1327534,TX,NO,PLNLOW,SPL,31,IV,Great Plains Grass and Shrublands,IVman,MAN-MADE,PLNLOW MAN-MADE,E,SO-SO,12,12110104,,,YES,YES,240.9244102,S,CENPL,0.567,1.0444,0.0966,0.6351,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,NLA06608-1630+2007+1
NLA06608-1631,1,PROB_Lake,Target_Sampled,Target,40.7655023,-109.297264,UT,Region_8,"(50,100]",,NLALake,OverSamp,"XER_UT_(50,100]",0.07541776,13.13183233,4.1911625,UT,NO,WMTNS,XER,20,III,Xeric West,III,MAN-MADE,WMTNS MAN-MADE,G,SO-SO,14,14040106,,,YES,YES,93.49324923,S,WEST,0.3227,0.2085,1.8588,0.854,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,NLA06608-1631+2007+1
NLA06608-1633,1,PROB_Lake,Target_Sampled,Target,44.9542065,-112.8818444,MT,Region_8,>100,NESLake,NLALake,OverSamp,NESLake,0.12642225,7.83385336,1.6945427,MT,NO,WMTNS,WMT,17,II,Western Forested Mountains,II,MAN-MADE,WMTNS MAN-MADE,G,SO-SO,10,10020001,,,YES,YES,1948.536926,S,WEST,0,0.2258,2.8853,0.84,1:LEAST DISTURBED,3:MOST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,NLA06608-1633+2007+1
NLA06608-1637,1,PROB_Lake,Target_Sampled,Target,41.6951699,-75.1314221,PA,Region_3,"(20,50]",,NLALake,OverSamp,"NAP_PA_(20,50]",0.01091748,90.71443981,38.0273951,PA,NO,EHIGH,NAP,60,VII,Mostly Glaciated Dairy Region,VII,NATURAL,EHIGH NATURAL,B,SO-SO,2,2040101,,,YES,YES,20.12657668,S,NAP,0.4278,0.8892,1.4536,1.0539,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,NLA06608-1637+2007+1
NLA06608-1638,1,PROB_Lake,Target_Sampled,Target,44.3717814,-121.8732089,OR,Region_10,"(50,100]",,NLALake,OverSamp,"WMT_OR_(50,100]",0.05533142,17.89893177,3.9992588,OR,NO,WMTNS,WMT,4,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,F,SO-SO,17,17090004,,,YES,YES,90.74669984,S,WEST,0.4459,1.2486,0.7859,1.1082,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,NLA06608-1638+2007+1
NLA06608-1640,1,PROB_Lake,Target_Sampled,Target,38.1667527,-92.9659749,MO,Region_7,>100,,NLALake,OverSamp,SAP_MO_>100,0.05131231,19.30089171,5.1349424,MO,YES,EHIGH,SAP,39,XI,The Central and Eastern Forested Uplands,XI,MAN-MADE,EHIGH MAN-MADE,A,SO-SO,10,10290111,,,YES,NOT DONE,20696.41346,,SAP,,,,,4:NOT ASSESSED,4:NOT ASSESSED,4:NOT ASSESSED,4:NOT ASSESSED,NLA06608-1640+2007+1
NLA06608-1641,1,PROB_Lake,Target_Sampled,Target,35.0198046,-111.4026965,AZ,Region_9,"(50,100]",,NLALake,OverSamp,"WMT_AZ_(50,100]",0.21768547,4.54956125,1.1763527,AZ,NO,WMTNS,WMT,23,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,G,TRASH,15,15020015,,,YES,YES,81.45277407,T,WEST,0.4722,0.6512,1.7501,0.9125,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,NLA06608-1641+2007+1
NLA06608-1643,1,PROB_Lake,Target_Sampled,Target,42.4714799,-85.5257029,MI,Region_5,"(10,20]",,NLALake,OverSamp,"UMW_MI_(10,20]",0.00383149,258.4827754,123.5177874,MI_LP,YES,PLNLOW,UMW,56,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,C,REF,4,4050003,,,YES,YES,16.02176862,R,UMW,0.4674,0.7141,0.9284,0.7639,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,NLA06608-1643+2007+1
NLA06608-1652,1,PROB_Lake,Target_Sampled,Target,36.2505711,-87.1919588,TN,Region_4,>100,NESLake,NLALake,OverSamp,NESLake,0.12642225,7.83385336,8.5552988,TN,YES,EHIGH,SAP,71,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,EHIGH MAN-MADE,A,SO-SO,5,5130205,,,YES,YES,1378.381897,S,SAP,0.6938,0.4239,0.6783,0.4965,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,1:LEAST DISTURBED,3:MOST DISTURBED,NLA06608-1652+2007+1
NLA06608-1654,1,PROB_Lake,Target_Sampled,Target,46.5740343,-87.460652,MI,Region_5,"(20,50]",,NLALake,OverSamp,"UMW_MI_(20,50]",0.00580105,170.7230091,93.1315322,MI_UP,YES,PLNLOW,UMW,50,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,MAN-MADE,PLNLOW MAN-MADE,C,REF,4,4020105,,,YES,YES,35.70007191,R,UMW,0.35,0.8861,1.9965,1.2711,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,NLA06608-1654+2007+1
NLA06608-1655,1,PROB_Lake,Target_Sampled,Target,45.2748819,-99.2074476,SD,Region_8,"(10,20]",,NLALake,OverSamp,"NPL_SD_(10,20]",0.02463546,40.20113804,20.308032,SD,NO,PLNLOW,NPL,42,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,E,TRASH,10,10160008,,,YES,YES,12.79646985,T,CENPL,0.4149,0,0,0,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,NLA06608-1655+2007+1
NLA06608-1668,1,PROB_Lake,Target_Sampled,Target,35.9394268,-83.3650283,TN,Region_4,>100,NESLake,NLALake,OverSamp,NESLake,0.12642225,7.83385336,8.5552988,TN,YES,EHIGH,SAP,67,XI,The Central and Eastern Forested Uplands,XI,MAN-MADE,EHIGH MAN-MADE,A,SO-SO,6,6010108,,,YES,NOT DONE,11681.16711,,SAP,,,,,4:NOT ASSESSED,4:NOT ASSESSED,4:NOT ASSESSED,4:NOT ASSESSED,NLA06608-1668+2007+1
NLA06608-1672,1,PROB_Lake,Target_Sampled,Target,32.9449568,-96.4533351,TX,Region_6,"(10,20]",,NLALake,OverSamp,"SPL_TX_(10,20]",0.00460047,215.2767308,60.0743586,TX,YES,PLNLOW,SPL,32,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,D,SO-SO,12,12030106,,,YES,YES,13.83960009,S,CENPL,0.8387,0.4718,2.6206,1.2467,3:MOST DISTURBED,3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,NLA06608-1672+2007+1
NLA06608-1674,1,PROB_Lake,Target_Sampled,Target,44.5439988,-110.8356239,WY,Region_8,"(4,10]",,NLALake,OverSamp,"(4,10]",0.00131289,754.345388,299.2804077,WY,NO,WMTNS,WMT,17,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,F,SO-SO,10,10020007,,,YES,YES,7.52469511,S,WEST,0.1833,0.5092,0.8234,0.5618,1:LEAST DISTURBED,3:MOST DISTURBED,1:LEAST DISTURBED,3:MOST DISTURBED,NLA06608-1674+2007+1
NLA06608-1675,1,PROB_Lake,Target_Sampled,Target,40.7073292,-106.4529904,CO,Region_8,"(20,50]",,NLALake,OverSamp,"WMT_CO_(20,50]",0.01718414,57.63300104,24.839161,CO,NO,WMTNS,WMT,21,II,Western Forested Mountains,II,MAN-MADE,WMTNS MAN-MADE,G,TRASH,10,10180001,,,YES,YES,26.12273388,T,WEST,0.5364,0.1859,0.1898,0.1773,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,NLA06608-1675+2007+1
NLA06608-1679,1,PROB_Lake,Target_Sampled,Target,42.2759991,-84.2180407,MI,Region_5,"(20,50]",,NLALake,OverSamp,"UMW_MI_(20,50]",0.00580105,170.7230091,81.5811743,MI_LP,NO,PLNLOW,UMW,56,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,E,SO-SO,4,4050004,,,YES,YES,40.81625094,S,UMW,0.5682,0.6419,1.1181,0.7952,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,NLA06608-1679+2007+1
NLA06608-1684,1,PROB_Lake,Target_Sampled,Target,39.7264869,-86.7140735,IN,Region_5,>100,,NLALake,OverSamp,TPL_IN_>100,0.04197807,23.59263768,7.3827799,IN,NO,PLNLOW,TPL,55,VI,Corn Belt and Northern Great Plains,VI,MAN-MADE,PLNLOW MAN-MADE,C,SO-SO,5,5120203,,,YES,YES,124.1816899,S,CENPL,0.8795,0.512,0.1365,0.3445,3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,NLA06608-1684+2007+1
NLA06608-1684,2,PROB_Lake,Target_Sampled,Target,39.7264869,-86.7140735,IN,Region_5,>100,,NLALake,OverSamp,TPL_IN_>100,0.04197807,23.59263768,7.3827799,IN,NO,PLNLOW,TPL,55,VI,Corn Belt and Northern Great Plains,VI,MAN-MADE,PLNLOW MAN-MADE,C,SO-SO,5,5120203,,,YES,YES,124.1816899,S,CENPL,0.881,0.5349,0.8279,0.6152,3:MOST DISTURBED,3:MOST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,NLA06608-1684+2007+2
NLA06608-1687,1,PROB_Lake,Target_Sampled,Target,44.9287974,-97.2098473,SD,Region_8,>100,NESLake,NLALake,OverSamp,NESLake,0.12642225,7.83385336,3.9573543,SD,YES,PLNLOW,TPL,46,VI,Corn Belt and Northern Great Plains,VI,NATURAL,PLNLOW NATURAL,E,TRASH,10,10170202,,,YES,YES,2027.738476,T,CENPL,0.9,0.0581,0.4386,0.1967,3:MOST DISTURBED,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,NLA06608-1687+2007+1
NLA06608-1690,1,PROB_Lake,Target_Sampled,Target,44.6394333,-85.7865216,MI,Region_5,"(10,20]",,NLALake,OverSamp,"UMW_MI_(10,20]",0.00383149,258.4827754,123.5177874,MI_LP,NO,PLNLOW,UMW,51,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,C,SO-SO,4,4060104,,,YES,YES,12.56896802,S,UMW,0,1.559,1.1102,1.3171,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,NLA06608-1690+2007+1
NLA06608-1695,1,PROB_Lake,Target_Sampled,Target,40.8070508,-110.4052879,UT,Region_8,"(10,20]",,NLALake,OverSamp,"WMT_UT_(10,20]",0.01706069,58.05001359,18.5272727,UT,NO,WMTNS,WMT,19,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,F,SO-SO,14,14040106,,,YES,YES,13.5442206,S,WEST,0,0.7963,1.7019,0.9425,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,NLA06608-1695+2007+1
NLA06608-1703,1,PROB_Lake,Target_Sampled,Target,44.5683904,-98.129482,SD,Region_8,>100,NESLake,NLALake,OverSamp,NESLake,0.12642225,7.83385336,3.9573543,SD,NO,PLNLOW,TPL,46,VI,Corn Belt and Northern Great Plains,VI,NATURAL,PLNLOW NATURAL,E,SO-SO,10,10160006,,,YES,YES,717.8285035,S,CENPL,0.6529,0.1648,0.4888,0.2766,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,NLA06608-1703+2007+1
NLA06608-1704,1,PROB_Lake,Target_Sampled,Target,37.6681289,-94.4107345,MO,Region_7,"(20,50]",,NLALake,OverSamp,"TPL_MO_(20,50]",0.01839126,53.85022972,14.3266867,MO,NO,PLNLOW,TPL,40,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,C,SO-SO,10,10290104,,,YES,YES,30.39355766,S,CENPL,0.5746,1.2736,0.8503,1.0473,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,NLA06608-1704+2007+1
NLA06608-1706,1,PROB_Lake,Target_Sampled,Target,43.8526781,-84.7721479,MI,Region_5,"(4,10]",,NLALake,OverSamp,"(4,10]",0.00131289,754.345388,360.4691768,MI_LP,YES,PLNLOW,UMW,56,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,E,SO-SO,4,4080201,,,YES,YES,4.19564355,S,UMW,0.4174,0.1761,0.431,0.2657,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,NLA06608-1706+2007+1
NLA06608-1707,1,PROB_Lake,Target_Sampled,Target,41.9088658,-85.8943697,MI,Region_5,"(50,100]",,NLALake,OverSamp,"UMW_MI_(50,100]",0.01571023,63.04002137,30.1241115,MI_LP,NO,PLNLOW,UMW,56,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,C,SO-SO,4,4050001,,,YES,YES,95.66950529,S,UMW,0.8936,0.2635,0.4247,0.3133,3:MOST DISTURBED,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,NLA06608-1707+2007+1
NLA06608-1711,1,PROB_Lake,Target_Sampled,Target,34.4520125,-84.2878312,GA,Region_4,"(10,20]",,NLALake,OverSamp,"SAP_GA_(10,20]",0.00752055,131.6890007,70.2721441,GA,NO,EHIGH,SAP,66,XI,The Central and Eastern Forested Uplands,XI,MAN-MADE,EHIGH MAN-MADE,A,SO-SO,3,3150104,,,YES,YES,10.35891315,S,SAP,0.7539,0.3089,0.4587,0.3471,3:MOST DISTURBED,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,NLA06608-1711+2007+1
NLA06608-1715,1,PROB_Lake,Target_Sampled,Target,29.1748811,-100.6327156,TX,Region_6,"(4,10]",,NLALake,OverSamp,"(4,10]",0.00131289,754.345388,210.5049403,TX,NO,PLNLOW,SPL,31,IV,Great Plains Grass and Shrublands,IVman,MAN-MADE,PLNLOW MAN-MADE,E,SO-SO,13,13080001,,,YES,YES,9.8445956,S,CENPL,0.4529,1.2345,0.1744,0.7731,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,3:MOST DISTURBED,1:LEAST DISTURBED,NLA06608-1715+2007+1
NLA06608-1717,1,PROB_Lake,Target_Sampled,Target,37.6623577,-120.2096368,CA,Region_9,>100,,NLALake,OverSamp,XER_CA_>100,0.02573205,38.48792767,23.0053634,CA,NO,WMTNS,XER,6,III,Xeric West,III,MAN-MADE,WMTNS MAN-MADE,F,REF,18,18040008,,,YES,YES,2267.070418,S,WEST,0.2929,0.1766,0.4204,0.231,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,NLA06608-1717+2007+1
NLA06608-1719,1,PROB_Lake,Target_Sampled,Target,45.6946984,-99.3614482,SD,Region_8,"(10,20]",,NLALake,OverSamp,"NPL_SD_(10,20]",0.02463546,40.20113804,20.308032,SD,NO,PLNLOW,NPL,42,V,South Central Cultivated Great Plains,V,NATURAL,PLNLOW NATURAL,E,SO-SO,10,10160007,,,YES,YES,33.42718178,S,CENPL,0.5323,0.0545,0.1841,0.0998,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,NLA06608-1719+2007+1
NLA06608-1723,1,PROB_Lake,Target_Sampled,Target,41.1263524,-104.6435242,WY,Region_8,"(50,100]",,NLALake,OverSamp,"SPL_WY_(50,100]",0.07805022,12.68892444,5.0342277,WY,YES,PLNLOW,SPL,25,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,E,SO-SO,10,10190009,,,YES,YES,53.80194211,S,CENPL,0.5925,1.0255,0.5676,0.7997,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,NLA06608-1723+2007+1
NLA06608-1724,1,PROB_Lake,Target_Sampled,Target,40.6317324,-89.7497474,IL,Region_5,"(10,20]",,NLALake,OverSamp,"TPL_IL_(10,20]",0.00785768,126.0388979,75.7237518,IL,YES,PLNLOW,TPL,54,VI,Corn Belt and Northern Great Plains,VI,MAN-MADE,PLNLOW MAN-MADE,C,SO-SO,7,7130003,,,YES,YES,19.09846609,S,CENPL,0.7071,1.2334,0.8697,1.0315,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,NLA06608-1724+2007+1
NLA06608-1733,1,PROB_Lake,Target_Sampled,Target,28.8252964,-81.8367232,FL,Region_4,>100,NESLake,NLALake,OverSamp,NESLake,0.12642225,7.83385336,2.0828908,FL,YES,PLNLOW,CPL,75,XII,Southeastern Coastal Plain,CPL,NATURAL,PLNLOW NATURAL,D,SO-SO,3,3080102,,,YES,NOT DONE,6348.878515,,CPL,,,,,4:NOT ASSESSED,4:NOT ASSESSED,4:NOT ASSESSED,4:NOT ASSESSED,NLA06608-1733+2007+1
NLA06608-1735,1,PROB_Lake,Target_Sampled,Target,30.8348446,-93.4365481,LA,Region_6,"(4,10]",,NLALake,OverSamp,"(4,10]",0.00131289,754.345388,178.6277277,LA,NO,PLNLOW,CPL,35,IX,Southeastern Temperate Forested Plains and Hills,IX,NATURAL,PLNLOW NATURAL,D,REF,12,12010005,,,YES,YES,6.41567732,R,CPL,0,1.2034,2.1748,1.637,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,NLA06608-1735+2007+1
NLA06608-1736,1,PROB_Lake,Target_Sampled,Target,42.4854139,-94.6303282,IA,Region_7,>100,,NLALake,OverSamp,TPL_IA_>100,0.06409656,15.45127225,6.6993063,IA,NO,PLNLOW,TPL,47,VI,Corn Belt and Northern Great Plains,VI,NATURAL,PLNLOW NATURAL,E,SO-SO,7,7100006,,,YES,YES,176.3473805,S,CENPL,0.8038,0.6286,0.1852,0.4296,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,3:MOST DISTURBED,NLA06608-1736+2007+1
NLA06608-1739,1,PROB_Lake,Target_Sampled,Target,39.9649178,-105.4935103,CO,Region_8,"(50,100]",NESLake,NLALake,OverSamp,NESLake,0.12642225,7.83385336,3.3763008,CO,NO,WMTNS,WMT,21,II,Western Forested Mountains,II,MAN-MADE,WMTNS MAN-MADE,F,REF,10,10190005,,,YES,YES,79.54103649,R,WEST,0.35,1.2209,0.2068,0.9118,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,3:MOST DISTURBED,1:LEAST DISTURBED,NLA06608-1739+2007+1
NLA06608-1740,1,PROB_Lake,Target_Sampled,Target,38.9396061,-93.5934168,MO,Region_7,>100,,NLALake,OverSamp,TPL_MO_>100,0.0452327,21.89507638,5.8251172,MO,NO,PLNLOW,TPL,40,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,C,SO-SO,10,10300104,,,YES,YES,100.4342907,S,CENPL,0.5473,1.0138,0.4491,0.7489,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,NLA06608-1740+2007+1
NLA06608-1741,1,PROB_Lake,Target_Sampled,Target,38.9884837,-75.5176369,DE,Region_3,"(20,50]",,NLALake,OverSamp,"CPL_DE_(20,50]",0.07939221,12.47444038,11.8008444,DE,NO,PLNLOW,CPL,63,XIV,Eastern Coastal Plain,CPL,MAN-MADE,PLNLOW MAN-MADE,D,SO-SO,2,2040207,,,YES,YES,23.04869485,S,CPL,0.1796,0.8138,0.8886,0.8217,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,NLA06608-1741+2007+1
NLA06608-1742,1,PROB_Lake,Target_Sampled,Target,46.6138166,-88.5757029,MI,Region_5,"(20,50]",,NLALake,OverSamp,"UMW_MI_(20,50]",0.00580105,170.7230091,93.1315322,MI_UP,NO,PLNLOW,UMW,50,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,PLNLOW NATURAL,C,SO-SO,4,4020104,,,YES,YES,49.55941818,S,UMW,0.3387,0.3799,0.163,0.2798,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,NLA06608-1742+2007+1
NLA06608-1748,1,PROB_Lake,Target_Sampled,Target,39.2710843,-106.3934507,CO,Region_8,>100,,NLALake,OverSamp,WMT_CO_>100,0.04226383,23.43312119,10.0994059,CO,NO,WMTNS,WMT,21,II,Western Forested Mountains,II,MAN-MADE,WMTNS MAN-MADE,F,REF,11,11020001,,,YES,YES,702.0279117,R,WEST,0.1667,1.4841,0.4411,1.145,1:LEAST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,NLA06608-1748+2007+1
NLA06608-1753,1,PROB_Lake,Target_Sampled,Target,37.5242014,-112.7840699,UT,Region_8,>100,NESLake,NLALake,OverSamp,NESLake,0.12642225,7.83385336,2.5002567,UT,NO,WMTNS,WMT,19,II,Western Forested Mountains,II,MAN-MADE,WMTNS MAN-MADE,F,SO-SO,16,16030001,,,YES,YES,181.3690153,S,WEST,0.4436,1.3656,0.3482,1.0276,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,NLA06608-1753+2007+1
NLA06608-1755,1,PROB_Lake,Target_Sampled,Target,41.2268021,-85.6500061,IN,Region_5,"(20,50]",,NLALake,OverSamp,"UMW_IN_(20,50]",0.02861342,34.61219685,10.8311005,IN,NO,PLNLOW,UMW,56,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,C,SO-SO,5,5120106,,,YES,YES,22.58997671,S,UMW,0.2552,1.7628,1.1604,1.4529,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,NLA06608-1755+2007+1
NLA06608-1758,1,PROB_Lake,Target_Sampled,Target,47.4572505,-88.0997857,MI,Region_5,"(50,100]",,NLALake,OverSamp,"UMW_MI_(50,100]",0.01571023,63.04002137,34.3891184,MI_UP,NO,PLNLOW,UMW,50,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,PLNLOW NATURAL,E,REF,4,4020103,,,YES,YES,77.70398942,R,UMW,0.3409,1.196,0.9189,1.0361,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,NLA06608-1758+2007+1
NLA06608-1771,1,PROB_Lake,Target_Sampled,Target,42.3830026,-86.0498602,MI,Region_5,>100,,NLALake,OverSamp,UMW_MI_>100,0.0142675,69.41462169,33.1702585,MI_LP,NO,PLNLOW,UMW,56,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,C,SO-SO,4,4050002,,,YES,YES,109.0727787,S,UMW,0.663,0.8916,0.5183,0.7086,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,NLA06608-1771+2007+1
NLA06608-1775,1,PROB_Lake,Target_Sampled,Target,38.7132817,-84.2755008,KY,Region_4,"(50,100]",,NLALake,OverSamp,"SAP_KY_(50,100]",0.12271009,8.07083884,2.9665016,KY,NO,EHIGH,SAP,71,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,EHIGH MAN-MADE,A,TRASH,5,5100101,,,YES,YES,88.98790657,T,SAP,0.4872,0.9544,0.4123,0.6562,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,NLA06608-1775+2007+1
