SITE_ID,YEAR,VISIT_NO,UID,ST,DATEPHAB,SAMPLED_PHAB,sifpIsland,sixDepth,sivDepth,sinDepth,L_sixDepth,L_sivDepth,CVLitDepth,lzoFilm,lzfpFilm,lziFilmVariety,bsfpBedrock,bsfpBoulders,bsfpCobble,bsfpGravel,bsfpSand,bsfpSilt,bsfpOrganic,bsfpWood,bsfcBedrock,bsfcBoulders,bsfcCobble,bsfcGravel,bsfcSand,bsfcSilt,bsfcOrganic,bsfcWood,bsiStaVariety,bsiSiteVariety,bsiStStaVariety,bsvBedrock,bsvBoulders,bsvCobble,bsvGravel,bsvSand,bsvSilt,bsvOrganic,bsvWood,bsnBedrock,bsnBoulders,bsnCobble,bsnGravel,bsnSand,bsnSilt,bsnOrganic,bsnWood,bsxLdia,bsvLdia,bs16Ldia,bs25Ldia,bs50Ldia,bs75Ldia,bs84Ldia,bsopClass,bsofClass,bsfBlack,bsfBrown,bsfGray,bsfRed,bsfOtherColor,bsoColor,bsnColor,bsfNoneOdor,bsfAnoxic,bsfChemical,bsfH2S,bsfOil,bsfOtherOdor,bsoOdor,bsnOdor,amfpEmergent,amfpFloating,amfpSubmergent,amfpAll,amfcEmergent,amfcFloating,amfcSubmergent,amfcAll,amfcFltEmg,amvEmergent,amvFloating,amvSubmergent,amvAll,amiqAll,amidAll,amnEmergent,amnFloating,amnSubmergent,amnAll,amiTotal,fcfpAquatic,fcfpBoulders,fcfpBrush,fcfpLedges,fcfpLivetrees,fcfpOverhang,fcfpSnag,fcfpStructures,fcfcAquatic,fcfcBoulders,fcfcBrush,fcfcLedges,fcfcLiveTrees,fcfcOverhang,fcfcSnag,fcfcStructures,fcfpAll,fciAll,fciBig,fciNatural,fciRipVeg,SomeNatCvr,fcvAquatic,fcvBoulders,fcvBrush,fcvLedges,fcvLivetrees,fcvOverhang,fcvSnag,fcvStructures,fcnAquatic,fcnBoulders,fcnBrush,fcnLedges,fcnLiveTrees,fcnOverhang,fcnSnag,fcnStructures,fcnAll,rvfpCanBroadleaf,rvfpCanConiferous,rvfpCanDeciduous,rvfpCanMixed,rvfpCanNone,rvfpUndBroadleaf,rvfpUndConiferous,rvfpUndDeciduous,rvfpUndMixed,rvfpUndNone,rvnCanopy,rvnUnderstory,rvfpCanBig,rvfpCanSmall,rvfpUndNonw,rvfpUndWoody,rvfpGndBare,rvfpGndInundated,rvfpGndNonw,rvfpGndWoody,rvfcCanBig,rvfcCanSmall,rvfcUndNonw,rvfcUndWoody,rvfcGndBare,rvfcGndInundated,rvfcGndNonw,rvfcGndWoody,rvvCanBig,rvvCanSmall,rvvUndNonw,rvvUndWoody,rvvGndBare,rvvGndInundated,rvvGndNonw,rvvGndWoody,rvnCanBig,rvnCanSmall,rvnUndNonw,rvnUndWoody,rvnGndBare,rvnGndInundated,rvnGndNonw,rvnGndWoody,rviCanopy,rviUnderstory,rviGround,rviWoody,rviTallWood,rviHerbs,rviCanUnd,rviTotalVeg,FLAG_PHABMET,COMMENT_PHABMET
NLA06608-0004,2007,1,NLA06608-0004+2007+1,CO,7/10/2007,YES,0,1.27768,1.367419159,10,0.139148354,0.166554185,1.070236021,S,0.8,0.8,0,0.1,0.1,0.2,0,0.9,0.5,0,0,0.065714286,0.028571429,0.036017316,0,0.817772318,0.051924652,0,1.8,5,2.777777778,0,0.207806818,0.09035079,0.095522074,0,0.309708252,0.092227396,0,10,10,10,10,9,10,10,10,-0.260625719,0.248664874,-0.351820729,-0.351820729,-0.351820729,-0.351820729,-0.230395217,Silt,Silt,0,1,0,0,0,BR,10,0.333333333,0.111111111,0,0,0,0.555555556,O,9,0.9,0.2,0.7,0.9,0.4075,0.0625,0.095,0.4475,0.47,0.332091437,0.180758433,0.109163486,0.292605631,0.325,0.75,10,10,10,10,0.565,1,0,0.2,0,0,0,0,0,0.2575,0,0.03,0,0,0,0,0,1,0.2875,0,0.2875,0.03,0.03,0.305743629,0,0.078881064,0,0,0,0,0,10,10,10,10,10,10,10,10,10,0,0,0.3,0,0.7,0,0,0.3,0.2,0.5,10,10,0.2,0.2,0.2,0.5,0.6,0.1,0.9,0.3,0.03,0.0825,0.0625,0.0975,0.384818663,0.005405405,0.579987572,0.02978836,0.078881064,0.190047509,0.180758433,0.184259027,0.413472615,0.017093393,0.391707648,0.055434234,10,10,10,10,10,10,10,10,0.1125,0.16,0.445,0.225,0.21,0.4875,0.2725,0.7125,,
NLA06608-0004,2007,2,NLA06608-0004+2007+2,CO,9/11/2007,YES,0,1.14152,0.990741743,10,0.09395372,0.037721934,0.867914485,S,1,1,0,0.1,0.1,0.2,0.1,0.9,0.8,0.1,0,0.004166667,0.047916667,0.06832483,0.004081633,0.796647407,0.074607478,0.004255319,2.3,7,3.043478261,0,0.013176157,0.151525805,0.157961734,0.012907256,0.297636929,0.078361334,0.013456501,10,10,10,10,10,10,10,10,-0.276961518,0.197069998,-0.351820729,-0.351820729,-0.351820729,-0.351820729,-0.227897596,Silt,Silt,0.1,0.6,0.2,0,0.1,BR,10,1,0,0,0,0,0,N,10,0.2,0.2,0.8,0.8,0.05,0.01,0.2775,0.2975,0.06,0.105409255,0.021081851,0.229567831,0.215847812,0.325,0.575,10,10,10,10,0.3375,0.9,0.1,0.1,0,0,0,0,0,0.23,0.005,0.005,0,0,0,0,0,1,0.24,0.005,0.24,0.005,0.01,0.208099869,0.015811388,0.015811388,0,0,0,0,0,10,10,10,10,10,10,10,10,10,0,0,0.2,0,0.8,0,0,0.555555556,0,0.444444444,10,9,0.1,0.2,0.1,0.6,0.3,0.3,1,0.5,0.025,0.05,0.005,0.1025,0.127104377,0.102810811,0.713563564,0.056521249,0.079056942,0.105409255,0.015811388,0.181983668,0.253793114,0.288009077,0.315096288,0.092862802,10,10,10,10,10,10,10,10,0.075,0.1075,0.69,0.2225,0.1775,0.5825,0.1825,0.805,,
NLA06608-0004,2007,2,NLA06608-0004+2007+2,CO,9/11/2007,YES,0,1.14152,0.990741743,10,0.09395372,0.037721934,0.867914485,S,1,1,0,0.1,0.1,0.2,0.1,0.9,0.8,0.1,0,0.004166667,0.047916667,0.06832483,0.004081633,0.796647407,0.074607478,0.004255319,2.3,7,3.043478261,0,0.013176157,0.151525805,0.157961734,0.012907256,0.297636929,0.078361334,0.013456501,10,10,10,10,10,10,10,10,-0.276961518,0.197069998,-0.351820729,-0.351820729,-0.351820729,-0.351820729,-0.227897596,Silt,Silt,0.1,0.6,0.2,0,0.1,BR,10,1,0,0,0,0,0,N,10,0.2,0.2,0.8,0.8,0.05,0.01,0.2775,0.2975,0.06,0.105409255,0.021081851,0.229567831,0.215847812,0.325,0.575,10,10,10,10,0.3375,0.9,0.1,0.1,0,0,0,0,0,0.23,0.005,0.005,0,0,0,0,0,1,0.24,0.005,0.24,0.005,0.01,0.208099869,0.015811388,0.015811388,0,0,0,0,0,10,10,10,10,10,10,10,10,10,0,0,0.2,0,0.8,0,0,0.555555556,0,0.444444444,10,9,0.1,0.2,0.1,0.6,0.3,0.3,1,0.5,0.025,0.05,0.005,0.1025,0.127104377,0.102810811,0.713563564,0.056521249,0.079056942,0.105409255,0.015811388,0.181983668,0.253793114,0.288009077,0.315096288,0.092862802,10,10,10,10,10,10,10,10,0.075,0.1075,0.69,0.2225,0.1775,0.5825,0.1825,0.805,,
NLA06608-0005,2007,1,NLA06608-0005+2007+1,ID,7/18/2007,YES,0,0.92,0.621467797,10,0.008600172,-0.141783049,0.675508475,N,0,0,0,0.2,0.6,0.7,1,0.5,1,1,0,0.008267879,0.165348794,0.104112141,0.31730316,0.135399892,0.109558291,0.160009843,5,7,1.4,0,0.017779679,0.207527193,0.095861117,0.251808894,0.266892412,0.111661747,0.11140865,10,10,10,10,10,10,10,10,0.012966188,0.191618915,-0.137865081,-0.134736164,0.054569803,0.080657395,0.276012433,"Sand, Organic, Wood",Sand,0,0.8,0.2,0,0,BR,10,0.6,0.4,0,0,0,0,N,10,0.6,0,0,0.5,0.0825,0,0,0.0775,0.0825,0.174821337,0,0,0.176560503,0.05,0.3125,10,10,10,10,0.0825,0.6,0.1,1,0.1,0,0.9,0.6,0,0.0825,0.005,0.1825,0.005,0,0.0975,0.05,0,1,0.4225,0.1075,0.4225,0.2325,0.29,0.174821337,0.015811388,0.169987745,0.015811388,0,0.168510633,0.074535599,0,10,10,10,10,10,10,10,10,10,0,1,0,0,0,0,0,0,1,0,10,10,1,1,1,1,0.9,0.2,1,1,0.1825,0.195,0.1625,0.2625,0.20684816,0.030714286,0.497250523,0.265187031,0.169987745,0.216281709,0.172904116,0.126518554,0.168990335,0.079114286,0.230753163,0.169910557,10,10,10,10,10,10,10,10,0.3775,0.425,0.6325,0.8625,0.64,0.5425,0.8025,1.405,,
NLA06608-0005,2007,1,NLA06608-0005+2007+1,ID,7/18/2007,YES,0,0.92,0.621467797,10,0.008600172,-0.141783049,0.675508475,N,0,0,0,0.2,0.6,0.7,1,0.5,1,1,0,0.008267879,0.165348794,0.104112141,0.31730316,0.135399892,0.109558291,0.160009843,5,7,1.4,0,0.017779679,0.207527193,0.095861117,0.251808894,0.266892412,0.111661747,0.11140865,10,10,10,10,10,10,10,10,0.012966188,0.191618915,-0.137865081,-0.134736164,0.054569803,0.080657395,0.276012433,"Sand, Organic, Wood",Sand,0,0.8,0.2,0,0,BR,10,0.6,0.4,0,0,0,0,N,10,0.6,0,0,0.5,0.0825,0,0,0.0775,0.0825,0.174821337,0,0,0.176560503,0.05,0.3125,10,10,10,10,0.0825,0.6,0.1,1,0.1,0,0.9,0.6,0,0.0825,0.005,0.1825,0.005,0,0.0975,0.05,0,1,0.4225,0.1075,0.4225,0.2325,0.29,0.174821337,0.015811388,0.169987745,0.015811388,0,0.168510633,0.074535599,0,10,10,10,10,10,10,10,10,10,0,1,0,0,0,0,0,0,1,0,10,10,1,1,1,1,0.9,0.2,1,1,0.1825,0.195,0.1625,0.2625,0.20684816,0.030714286,0.497250523,0.265187031,0.169987745,0.216281709,0.172904116,0.126518554,0.168990335,0.079114286,0.230753163,0.169910557,10,10,10,10,10,10,10,10,0.3775,0.425,0.6325,0.8625,0.64,0.5425,0.8025,1.405,,
NLA06608-0005,2007,2,NLA06608-0005+2007+2,ID,8/22/2007,YES,0,0.65,0.324037035,10,-0.124938737,-0.372596211,0.498518515,N,0,0,0,0.1,0.4,0.5,0.9,0.8,0.8,0.9,0,0.003921569,0.057874895,0.131044662,0.354826742,0.14679387,0.192468877,0.113069385,4.4,7,1.590909091,0,0.012401089,0.104373944,0.148344841,0.297584963,0.168912991,0.206247503,0.101553524,10,10,10,10,10,10,10,10,-0.068991016,0.169728349,-0.30597309,-0.160094239,-0.059701026,0.061970899,0.076373252,"Sand, Wood",Sand,0.1,0.7,0.2,0,0,BR,10,0.9,0.1,0,0,0,0,N,10,0.3,0.1,0.1,0.3,0.015,0.005,0.005,0.015,0.02,0.024152295,0.015811388,0.015811388,0.024152295,0.05,0.05,10,10,10,10,0.025,0.3,0,0.9,0,0.1,0.6,0.7,0.1,0.015,0,0.085,0,0.005,0.03,0.055,0.025,0.9,0.215,0.055,0.19,0.145,0.12,0.024152295,0,0.088349055,0,0.015811388,0.025819889,0.072456884,0.079056942,10,10,10,10,10,10,10,10,10,0,0.9,0,0,0.1,0,0.1,0.1,0.8,0,10,10,0.9,0.8,0.7,1,1,0.1,1,1,0.125,0.04,0.1275,0.17,0.219435505,0.018867925,0.528754572,0.232941999,0.108653373,0.021081851,0.183503709,0.103279556,0.138026063,0.059665616,0.168565183,0.159979224,10,10,10,10,10,10,10,10,0.165,0.2975,0.6075,0.505,0.335,0.54,0.4625,1.045,,
NLA06608-0005,2007,2,NLA06608-0005+2007+2,ID,8/22/2007,YES,0,0.65,0.324037035,10,-0.124938737,-0.372596211,0.498518515,N,0,0,0,0.1,0.4,0.5,0.9,0.8,0.8,0.9,0,0.003921569,0.057874895,0.131044662,0.354826742,0.14679387,0.192468877,0.113069385,4.4,7,1.590909091,0,0.012401089,0.104373944,0.148344841,0.297584963,0.168912991,0.206247503,0.101553524,10,10,10,10,10,10,10,10,-0.068991016,0.169728349,-0.30597309,-0.160094239,-0.059701026,0.061970899,0.076373252,"Sand, Wood",Sand,0.1,0.7,0.2,0,0,BR,10,0.9,0.1,0,0,0,0,N,10,0.3,0.1,0.1,0.3,0.015,0.005,0.005,0.015,0.02,0.024152295,0.015811388,0.015811388,0.024152295,0.05,0.05,10,10,10,10,0.025,0.3,0,0.9,0,0.1,0.6,0.7,0.1,0.015,0,0.085,0,0.005,0.03,0.055,0.025,0.9,0.215,0.055,0.19,0.145,0.12,0.024152295,0,0.088349055,0,0.015811388,0.025819889,0.072456884,0.079056942,10,10,10,10,10,10,10,10,10,0,0.9,0,0,0.1,0,0.1,0.1,0.8,0,10,10,0.9,0.8,0.7,1,1,0.1,1,1,0.125,0.04,0.1275,0.17,0.219435505,0.018867925,0.528754572,0.232941999,0.108653373,0.021081851,0.183503709,0.103279556,0.138026063,0.059665616,0.168565183,0.159979224,10,10,10,10,10,10,10,10,0.165,0.2975,0.6075,0.505,0.335,0.54,0.4625,1.045,,
NLA06608-0006,2007,1,NLA06608-0006+2007+1,CT,7/17/2007,YES,0,5.81,3.458789127,10,0.771587481,0.551302255,0.595316545,N,0.1,0.1,0.3,0.8,0.7,0.777777778,0.888888889,1,1,0.9,0.100595238,0.077565994,0.177973994,0.112916431,0.135443035,0.220754416,0.06938227,0.159218237,6,8,1.333333333,0.229309634,0.085142428,0.186963129,0.128199,0.145881698,0.342443132,0.055297348,0.300599848,10,10,10,9,9,9,9,10,0.121503408,0.276185171,-0.283675071,0,0.167299444,0.330299359,0.395883761,"Silt, Organic",Silt,0,1,0,0,0,BR,10,0.8,0,0,0,0,0.2,N,10,0.7,0.1,0.8,0.8,0.055,0.005,0.06,0.08,0.06,0.072456884,0.015811388,0.06992059,0.091893658,0,0.25,10,10,10,10,0.12,0.8,0.8,0.9,0.3,0,0.6,0.3,0,0.08,0.08,0.1175,0.1075,0,0.03,0.0875,0,1,0.5025,0.2175,0.5025,0.205,0.335,0.091893658,0.091893658,0.174025062,0.194382927,0,0.025819889,0.188285392,0,10,10,10,10,10,10,10,10,10,0,0.222222222,0.111111111,0.666666667,0,0,0,0.2,0.8,0,9,10,0.777777778,1,0.333333333,1,0.6,0.2,1,0.9,0.163888889,0.336111111,0.016666667,0.183333333,0.225198413,0.016944444,0.481801587,0.276055556,0.188377576,0.190439915,0.025,0.1,0.280830495,0.040454593,0.307185697,0.228879526,9,9,9,9,10,10,10,10,0.5,0.2,0.27,0.7,0.683333333,0.19,0.7,0.89,,
NLA06608-0006,2007,1,NLA06608-0006+2007+1,CT,7/17/2007,YES,0,5.81,3.458789127,10,0.771587481,0.551302255,0.595316545,N,0.1,0.1,0.3,0.8,0.7,0.777777778,0.888888889,1,1,0.9,0.100595238,0.077565994,0.177973994,0.112916431,0.135443035,0.220754416,0.06938227,0.159218237,6,8,1.333333333,0.229309634,0.085142428,0.186963129,0.128199,0.145881698,0.342443132,0.055297348,0.300599848,10,10,10,9,9,9,9,10,0.121503408,0.276185171,-0.283675071,0,0.167299444,0.330299359,0.395883761,"Silt, Organic",Silt,0,1,0,0,0,BR,10,0.8,0,0,0,0,0.2,N,10,0.7,0.1,0.8,0.8,0.055,0.005,0.06,0.08,0.06,0.072456884,0.015811388,0.06992059,0.091893658,0,0.25,10,10,10,10,0.12,0.8,0.8,0.9,0.3,0,0.6,0.3,0,0.08,0.08,0.1175,0.1075,0,0.03,0.0875,0,1,0.5025,0.2175,0.5025,0.205,0.335,0.091893658,0.091893658,0.174025062,0.194382927,0,0.025819889,0.188285392,0,10,10,10,10,10,10,10,10,10,0,0.222222222,0.111111111,0.666666667,0,0,0,0.2,0.8,0,9,10,0.777777778,1,0.333333333,1,0.6,0.2,1,0.9,0.163888889,0.336111111,0.016666667,0.183333333,0.225198413,0.016944444,0.481801587,0.276055556,0.188377576,0.190439915,0.025,0.1,0.280830495,0.040454593,0.307185697,0.228879526,9,9,9,9,10,10,10,10,0.5,0.2,0.27,0.7,0.683333333,0.19,0.7,0.89,,
NLA06608-0006,2007,2,NLA06608-0006+2007+2,CT,8/30/2007,YES,0,4.97,3.040486072,10,0.705007959,0.496996872,0.611767821,N,0,0,0.1,0.9,0.7,0.6,0.8,0.7,1,1,0.041666667,0.153470202,0.153318813,0.075123324,0.16044176,0.216203872,0.068184702,0.131590661,5.8,8,1.379310345,0.131761569,0.082428812,0.146097146,0.085102409,0.156239703,0.298336909,0.072534342,0.22015601,10,10,10,10,10,10,10,10,0.126055152,0.270889708,-0.283675071,-0.020505243,0.183399223,0.325787448,0.372453436,"Organic, Wood",Silt,0.111111111,0.888888889,0,0,0,BR,9,1,0,0,0,0,0,N,9,0.6,0.1,0.7,0.7,0.03,0.005,0.075,0.075,0.035,0.025819889,0.015811388,0.095014619,0.095014619,0.05,0.25,10,10,10,10,0.11,0.7,0.8,1,0.3,0,0.4,0.2,0,0.075,0.16,0.1525,0.015,0,0.02,0.01,0,1,0.4325,0.195,0.4325,0.1625,0.3475,0.095014619,0.117378779,0.261525971,0.024152295,0,0.025819889,0.021081851,0,10,10,10,10,10,10,10,10,10,0,0,0,1,0,0,0,0.1,0.9,0,10,10,0.9,1,0.3,1,1,0,1,0.9,0.247777778,0.424722222,0.055,0.425,0.294074074,0,0.331043771,0.374882155,0.263733873,0.216632832,0.103949774,0.202072594,0.253030505,0,0.220731879,0.272180762,10,10,10,10,10,10,10,10,0.715,0.48,0.4125,1.3375,1.14,0.27,1.195,1.6075,,
NLA06608-0006,2007,2,NLA06608-0006+2007+2,CT,8/30/2007,YES,0,4.97,3.040486072,10,0.705007959,0.496996872,0.611767821,N,0,0,0.1,0.9,0.7,0.6,0.8,0.7,1,1,0.041666667,0.153470202,0.153318813,0.075123324,0.16044176,0.216203872,0.068184702,0.131590661,5.8,8,1.379310345,0.131761569,0.082428812,0.146097146,0.085102409,0.156239703,0.298336909,0.072534342,0.22015601,10,10,10,10,10,10,10,10,0.126055152,0.270889708,-0.283675071,-0.020505243,0.183399223,0.325787448,0.372453436,"Organic, Wood",Silt,0.111111111,0.888888889,0,0,0,BR,9,1,0,0,0,0,0,N,9,0.6,0.1,0.7,0.7,0.03,0.005,0.075,0.075,0.035,0.025819889,0.015811388,0.095014619,0.095014619,0.05,0.25,10,10,10,10,0.11,0.7,0.8,1,0.3,0,0.4,0.2,0,0.075,0.16,0.1525,0.015,0,0.02,0.01,0,1,0.4325,0.195,0.4325,0.1625,0.3475,0.095014619,0.117378779,0.261525971,0.024152295,0,0.025819889,0.021081851,0,10,10,10,10,10,10,10,10,10,0,0,0,1,0,0,0,0.1,0.9,0,10,10,0.9,1,0.3,1,1,0,1,0.9,0.247777778,0.424722222,0.055,0.425,0.294074074,0,0.331043771,0.374882155,0.263733873,0.216632832,0.103949774,0.202072594,0.253030505,0,0.220731879,0.272180762,10,10,10,10,10,10,10,10,0.715,0.48,0.4125,1.3375,1.14,0.27,1.195,1.6075,,
NLA06608-0007,2007,1,NLA06608-0007+2007+1,WI,7/24/2007,YES,0,1.64,0.668663676,10,0.240549248,-0.114263642,0.407721753,N,0,0,0,0,0.2,0.9,0.9,1,0.8,0.8,0,0,0.010006254,0.164717222,0.239251981,0.438507703,0.106187049,0.04132979,4.6,6,1.304347826,0,0,0.021103274,0.184978045,0.215923992,0.308435486,0.155860206,0.022017153,10,10,10,10,10,10,10,10,-0.175125514,0.153522317,-0.310666504,-0.310666504,-0.227047761,-0.020358165,-0.000320246,Silt,Silt,0,1,0,0,0,BR,10,1,0,0,0,0,0,N,10,0.3,0.8,1,1,0.015,0.1525,0.225,0.275,0.1675,0.024152295,0.181218867,0.284800125,0.329140294,0.2,0.825,10,10,10,10,0.3925,0.9,0.1,0.9,0.3,0,0,0.7,0.1,0.24,0.025,0.065,0.055,0,0,0.055,0.005,1,0.445,0.085,0.44,0.12,0.145,0.282400425,0.079056942,0.066874675,0.103949774,0,0,0.072456884,0.015811388,10,10,10,10,10,10,10,10,10,0,0,0.4,0.5,0.1,0,0,0.3,0.6,0.1,10,10,0.8,0.9,0.9,0.9,0.9,0.1,1,0.9,0.2325,0.3675,0.2375,0.29,0.196369367,0.005128205,0.624713003,0.173789424,0.159011705,0.233942657,0.151497158,0.169230284,0.138883504,0.016216809,0.239878877,0.14106891,10,10,10,10,10,10,10,10,0.6,0.5275,0.7175,1.035,0.89,0.805,1.1275,1.84,,
NLA06608-0007,2007,1,NLA06608-0007+2007+1,WI,7/24/2007,YES,0,1.64,0.668663676,10,0.240549248,-0.114263642,0.407721753,N,0,0,0,0,0.2,0.9,0.9,1,0.8,0.8,0,0,0.010006254,0.164717222,0.239251981,0.438507703,0.106187049,0.04132979,4.6,6,1.304347826,0,0,0.021103274,0.184978045,0.215923992,0.308435486,0.155860206,0.022017153,10,10,10,10,10,10,10,10,-0.175125514,0.153522317,-0.310666504,-0.310666504,-0.227047761,-0.020358165,-0.000320246,Silt,Silt,0,1,0,0,0,BR,10,1,0,0,0,0,0,N,10,0.3,0.8,1,1,0.015,0.1525,0.225,0.275,0.1675,0.024152295,0.181218867,0.284800125,0.329140294,0.2,0.825,10,10,10,10,0.3925,0.9,0.1,0.9,0.3,0,0,0.7,0.1,0.24,0.025,0.065,0.055,0,0,0.055,0.005,1,0.445,0.085,0.44,0.12,0.145,0.282400425,0.079056942,0.066874675,0.103949774,0,0,0.072456884,0.015811388,10,10,10,10,10,10,10,10,10,0,0,0.4,0.5,0.1,0,0,0.3,0.6,0.1,10,10,0.8,0.9,0.9,0.9,0.9,0.1,1,0.9,0.2325,0.3675,0.2375,0.29,0.196369367,0.005128205,0.624713003,0.173789424,0.159011705,0.233942657,0.151497158,0.169230284,0.138883504,0.016216809,0.239878877,0.14106891,10,10,10,10,10,10,10,10,0.6,0.5275,0.7175,1.035,0.89,0.805,1.1275,1.84,,
NLA06608-0007,2007,2,NLA06608-0007+2007+2,WI,9/6/2007,YES,0,1.75,0.579750904,10,0.267171728,-0.167650206,0.331286231,N,0,0,0,0,0.2,0.9,0.9,0.9,1,0.9,0,0,0.013203463,0.048877692,0.510026999,0.218376124,0.161349411,0.04816631,4.8,6,1.25,0,0,0.027951985,0.018729078,0.319158354,0.208477316,0.151139886,0.018867768,10,10,10,10,10,10,10,10,-0.144484714,0.102820806,-0.292375737,-0.1788343,-0.106578126,-0.077901568,-0.063095127,Organic,Sand,0,1,0,0,0,BR,10,1,0,0,0,0,0,N,10,0.7,1,1,1,0.055,0.1625,0.3675,0.485,0.2175,0.072456884,0.172904116,0.3034638,0.277188263,0.325,0.725,10,10,10,10,0.585,1,0,0.9,0.3,0,0,0,0.3,0.4025,0,0.045,0.055,0,0,0,0.015,1,0.5175,0.07,0.5025,0.045,0.1,0.270916654,0,0.015811388,0.103949774,0,0,0,0.024152295,10,10,10,10,10,10,10,10,10,0,0,0.3,0.7,0,0,0,0.2,0.8,0,10,10,1,1,1,1,1,0,1,1,0.2925,0.3975,0.17,0.38,0.13131118,0,0.619281931,0.249406889,0.180296823,0.157872135,0.103279556,0.167829278,0.166740149,0,0.189744766,0.072529975,10,10,10,10,10,10,10,10,0.72,0.55,0.8,1.33,1.1,0.74,1.27,2.07,,
NLA06608-0007,2007,2,NLA06608-0007+2007+2,WI,9/6/2007,YES,0,1.75,0.579750904,10,0.267171728,-0.167650206,0.331286231,N,0,0,0,0,0.2,0.9,0.9,0.9,1,0.9,0,0,0.013203463,0.048877692,0.510026999,0.218376124,0.161349411,0.04816631,4.8,6,1.25,0,0,0.027951985,0.018729078,0.319158354,0.208477316,0.151139886,0.018867768,10,10,10,10,10,10,10,10,-0.144484714,0.102820806,-0.292375737,-0.1788343,-0.106578126,-0.077901568,-0.063095127,Organic,Sand,0,1,0,0,0,BR,10,1,0,0,0,0,0,N,10,0.7,1,1,1,0.055,0.1625,0.3675,0.485,0.2175,0.072456884,0.172904116,0.3034638,0.277188263,0.325,0.725,10,10,10,10,0.585,1,0,0.9,0.3,0,0,0,0.3,0.4025,0,0.045,0.055,0,0,0,0.015,1,0.5175,0.07,0.5025,0.045,0.1,0.270916654,0,0.015811388,0.103949774,0,0,0,0.024152295,10,10,10,10,10,10,10,10,10,0,0,0.3,0.7,0,0,0,0.2,0.8,0,10,10,1,1,1,1,1,0,1,1,0.2925,0.3975,0.17,0.38,0.13131118,0,0.619281931,0.249406889,0.180296823,0.157872135,0.103279556,0.167829278,0.166740149,0,0.189744766,0.072529975,10,10,10,10,10,10,10,10,0.72,0.55,0.8,1.33,1.1,0.74,1.27,2.07,,
NLA06608-0008,2007,1,NLA06608-0008+2007+1,IA,7/12/2007,YES,0,1.92024,0.557412824,10,0.305402966,-0.182161829,0.290282894,N,0.4,0.4,0,0,0.3,0.1,0.5,1,0,0.2,0,0,0.015411659,0.005128205,0.02594527,0.943231412,0,0.010283454,2.1,5,2.380952381,0,0,0.024846268,0.016216809,0.027388856,0.049346002,0,0.021715029,10,10,10,10,10,10,10,10,-0.330912848,0.021674743,-0.351820729,-0.351820729,-0.336951225,-0.310666504,-0.30170535,Silt,Silt,0,0,1,0,0,GY,10,0,0,0,1,0,0,H,10,1,0,1,1,0.1225,0,0.3275,0.4,0.1225,0.170965396,0,0.331128122,0.306865877,0.325,0.825,10,10,10,10,0.45,1,0.1,0.3,0,0.1,0.6,0.1,0,0.3275,0.005,0.015,0,0.005,0.1025,0.005,0,1,0.46,0.1075,0.46,0.025,0.1275,0.331128122,0.015811388,0.024152295,0,0.015811388,0.181983668,0.015811388,0,10,10,10,10,10,10,10,10,10,0,0,0.9,0,0.1,0,0,0.8,0,0.2,10,10,0.8,0.7,0.8,0.7,0.1,0.3,1,0.6,0.334722222,0.200277778,0.209444444,0.448055556,0.005405405,0.081271044,0.669410888,0.243912663,0.330129277,0.272223639,0.291803907,0.416895102,0.017093393,0.217802156,0.398327396,0.37474401,10,10,10,10,10,10,10,10,0.5475,0.6825,0.9025,1.2325,1.015,0.8325,1.23,2.065,,
NLA06608-0008,2007,1,NLA06608-0008+2007+1,IA,7/12/2007,YES,0,1.92024,0.557412824,10,0.305402966,-0.182161829,0.290282894,N,0.4,0.4,0,0,0.3,0.1,0.5,1,0,0.2,0,0,0.015411659,0.005128205,0.02594527,0.943231412,0,0.010283454,2.1,5,2.380952381,0,0,0.024846268,0.016216809,0.027388856,0.049346002,0,0.021715029,10,10,10,10,10,10,10,10,-0.330912848,0.021674743,-0.351820729,-0.351820729,-0.336951225,-0.310666504,-0.30170535,Silt,Silt,0,0,1,0,0,GY,10,0,0,0,1,0,0,H,10,1,0,1,1,0.1225,0,0.3275,0.4,0.1225,0.170965396,0,0.331128122,0.306865877,0.325,0.825,10,10,10,10,0.45,1,0.1,0.3,0,0.1,0.6,0.1,0,0.3275,0.005,0.015,0,0.005,0.1025,0.005,0,1,0.46,0.1075,0.46,0.025,0.1275,0.331128122,0.015811388,0.024152295,0,0.015811388,0.181983668,0.015811388,0,10,10,10,10,10,10,10,10,10,0,0,0.9,0,0.1,0,0,0.8,0,0.2,10,10,0.8,0.7,0.8,0.7,0.1,0.3,1,0.6,0.334722222,0.200277778,0.209444444,0.448055556,0.005405405,0.081271044,0.669410888,0.243912663,0.330129277,0.272223639,0.291803907,0.416895102,0.017093393,0.217802156,0.398327396,0.37474401,10,10,10,10,10,10,10,10,0.5475,0.6825,0.9025,1.2325,1.015,0.8325,1.23,2.065,,
