SITE_ID,YEAR,VISIT_NO,UID,ST,SITE_TYPE,LAKE_SAMP,SAMPLED_PHAB,DATEPHAB,AREA_HA,WSA_ECO3,WSA_ECO9,CLASSP,EcoP6,ssiBedBld,ssiNATBedBld,rviLowWood,RVegQ_7,RVegQ_8,L_RVegQ_8,LRCVQ_7A,LRCVQ_7B,LRCVQ_7C,LRCVQ_7D,LRCVQ_8D,L_LRCVQ_8D,ElevXLat,ElevDLat,ElevXLon,XER,XER_X_Elev,WMT,RDisIXAgAdj5,RDisIXAgAdj4,RDisIXAgAdj3,RDisIXAgAdj2,RDis_InEx,RDis_IX,RvegQ_Var,RVegQ,LogRVegQ,Pre3A_L_RVegQ_8,Adj3A_L_RVegQ_8,LOE_RVQ_west,LitCvrQ_Var,LitCvrQ,LogLitCvrQ,Pre3A_L_LitCvrQ,Adj3A_L_LitCvrQ,LOE_LitCv_west,LitRipCVQ_Var,LitRipCVQ,LogLitRipCvQ,Pre3A_L_LRCvQ_8D,Adj3A_L_LRCvQ_8D,LOE_LitRipCv_west,RVeg_OE,LitCvr_OE,LitRipCvr_OE
NLA06608-2154,2007,1,NLA06608-2154+2007+1,AL,PROB_Lake,Target_Sampled,YES,7/23/2007,23.00242608,PLNLOW,CPL,S,CPL,0,0,0.119432234,0.034123496,0.035,-1.346787486,0.067061748,0.046409574,0.036626965,0.030515854,0.030954106,-1.387702547,2486.717,2.543522605,-6914.85594,0,0,0,0.794736842,0.785057471,0.773417722,0.75915493,0.741269841,0.794736842,RVegQ_2,0.02,-1.522878745,,,,LITCVR_B,0.058695652,-1.163070749,,,,LRCVQ_2B,0.039347826,-1.306731974,,,,0.068965517,0.196024621,0.128798121
NLA06608-2155,2007,1,NLA06608-2155+2007+1,IN,PROB_Lake,Target_Sampled,YES,7/25/2007,53.02913919,PLNLOW,UMW,S,UMW,0.004081633,0.004081633,0.594332011,0.188741024,0.350736347,-0.442810097,0.375620512,0.234995512,0.222223922,0.1562517,0.237249362,-0.606864821,12897.00386,7.443653317,-26343.71563,0,0,0,0.580508475,0.580508475,0.580508475,0.580508475,0.580508475,0.580508475,RVegQ_2,0.249431878,-0.58597666,,,,LITCVR_D,0.123762376,-0.873666025,,,,LRCVQ_2D,0.186597127,-0.706422832,,,,0.988201253,0.733493607,0.846245475
NLA06608-2162,2007,1,NLA06608-2162+2007+1,RI,PROB_Lake,Target_Sampled,YES,7/9/2007,56.91062415,EHIGH,NAP,S,NAP,0.003636364,0.003636364,0.957738095,0.280782313,0.411730519,-0.374964969,0.347891156,0.252836809,0.2731107,0.212555145,0.278029248,-0.54056341,1508.098663,0.875187369,-2600.198662,0,0,0,0.355882353,0.355882353,0.355882353,0.355882353,0.355882353,0.355882353,RVegQ_2,0.321642857,-0.479329352,,,,LITCVR_D,0.144327976,-0.811555339,,,,LRCVQ_2D,0.232985417,-0.614419791,,,,1.198862638,0.984837777,1.087497277
NLA06608-2170,2007,1,NLA06608-2170+2007+1,MT,PROB_Lake,Target_Sampled,YES,8/24/2007,83.23066498,PLNLOW,NPL,T,CENPL,0.005128205,0.005128205,0.012539185,0.02341021,0.012195844,-1.653728329,0.049205105,0.030455105,0.026405325,0.013905325,0.008298142,-1.737593001,65658.34064,29.34195384,-156052.1044,0,0,0,0.744736842,0.72804878,0.705072464,0.671428571,0.61744186,0.744736842,RVegQ_7,0.02341021,-1.476120788,,,,LITCVR_D,0.00440044,-1.841624237,,,,LRCVQ_7D,0.013905325,-1.621505343,,,,0.133323142,0.038600351,0.090860724
NLA06608-2177,2007,1,NLA06608-2177+2007+1,MT,PROB_Lake,Target_Sampled,YES,9/14/2007,42.97236372,WMTNS,WMT,S,WEST,0.243495041,0.243495041,0.517509158,0.160359759,0.41662376,-0.369954961,0.381152102,0.321970339,0.241373519,0.195709939,0.323841939,-0.476459106,53977.6916,22.78498697,-127238.3758,0,0,1,0,0,0,0,0,0,RVegQ_8,0.41662376,-0.369954961,-0.52736076,0.157405799,0.157405799,LITCVR_D,0.231060118,-0.617874635,-1.054757,0.436882365,0.436882365,LRCVQ_8D,0.323841939,-0.476459106,-0.71326108,0.236801974,0.236801974,1.436831363,2.734527939,1.725051139
NLA06608-2185,2007,1,NLA06608-2185+2007+1,NV,PROB_Lake,Target_Sampled,YES,7/19/2007,774.9357967,WMTNS,XER,S,WEST,0.063330447,0,0.146020364,0.041720104,0.08175,-1.037393927,0.094610052,0.057735052,0.045443385,0.02863783,0.048652778,-1.231711415,59086.11561,39.47667034,-182554.8082,1,1527.26,0,0.707142857,0.702941176,0.698484848,0.69375,0.688709677,0.707142857,RVegQ_8,0.08175,-1.037393927,-0.779844104,-0.257549823,-0.257549823,LITCVR_D,0.015555556,-1.592514673,-1.08528998,-0.507224693,-0.507224693,LRCVQ_8D,0.048652778,-1.231711415,-0.932681842,-0.299029573,-0.299029573,0.552650003,0.311010683,0.502308384
NLA06608-2187,2007,1,NLA06608-2187+2007+1,AL,PROB_Lake,Target_Sampled,YES,7/10/2007,2252.647628,EHIGH,SAP,T,SAP,0.241505796,0,0.679427374,0.194122107,0.3215,-0.479516467,0.799561053,0.504832793,0.381835172,0.289057394,0.352746341,-0.44039696,1901.841002,1.710143433,-4985.340753,0,0,0,0.47972973,0.47972973,0.47972973,0.47972973,0.47972973,0.47972973,RVegQ_2,0.243,-0.596879479,,,,LITCVR_C,0.569548237,-0.236910411,,,,LRCVQ_2C,0.406274119,-0.38062059,,,,1.035364295,2.980055658,1.760820521
NLA06608-2193,2007,1,NLA06608-2193+2007+1,WA,PROB_Lake,Target_Sampled,YES,8/22/2007,17.6229454,WMTNS,WMT,S,WEST,0,0,1.267321112,0.380109545,0.379758899,-0.40920396,0.364776995,0.299155014,0.29331632,0.246742245,0.246566923,-0.590799335,302.6732656,0.140449801,-808.7132008,0,0,1,0,0,0,0,0,0,RVegQ_8,0.379758899,-0.40920396,-0.514920512,0.105716552,0.105716552,LITCVR_D,0.113374946,-0.908773024,-0.97427596,0.065502936,0.065502936,LRCVQ_8D,0.246566923,-0.590799335,-0.690042836,0.099243501,0.099243501,1.275605996,1.162794413,1.256734395
NLA06608-2196,2007,1,NLA06608-2196+2007+1,IN,PROB_Lake,Target_Sampled,YES,8/9/2007,6.92824095,EHIGH,SAP,S,SAP,0.005714286,0,0.699669312,0.199905518,0.3335,-0.464073259,0.484952759,0.292452759,0.233786642,0.114342198,0.181139439,-0.718649693,8344.72609,5.403206182,-18361.09883,0,0,0,0.165384615,0.165384615,0.165384615,0.165384615,0.165384615,0.165384615,RVegQ_2,0.217,-0.643974143,,,,LITCVR_C,0.267667767,-0.556474533,,,,LRCVQ_2C,0.242333883,-0.598024429,,,,0.924584576,1.400522011,1.050292044
NLA06608-2217,2007,1,NLA06608-2217+2007+1,AZ,PROB_Lake,Target_Sampled,YES,6/5/2007,24.1384051,WMTNS,WMT,R,WEST,0.675816288,0.675816288,0.141994743,0.040569927,0.318954072,-0.482864733,0.456875872,0.254390694,0.176355451,0.122289794,0.261481867,-0.566259173,76429.85142,64.48265839,-246612.6916,0,0,1,0.383522727,0.383522727,0.383522727,0.383522727,0.383522727,0.383522727,RVegQ_8,0.318954072,-0.482864733,-0.747948951,0.265084218,0.265084218,LITCVR_D,0.204009662,-0.669566619,-1.13586,0.466293381,0.466293381,LRCVQ_8D,0.261481867,-0.566259173,-0.873708754,0.307449581,0.307449581,1.841128997,2.92612841,2.029782859
NLA06608-2219,2007,1,NLA06608-2219+2007+1,IN,PROB_Lake,Target_Sampled,YES,7/10/2007,31.25866243,PLNLOW,UMW,T,UMW,0.074769855,0,0.334688497,0.095625285,0.23375,-0.613055376,0.366562642,0.215883295,0.160409799,0.067493132,0.13655549,-0.833997909,9491.153,5.56440678,-19860.24409,0,0,0,0.893617021,0.893617021,0.893617021,0.893617021,0.893617021,0.893617021,RVegQ_2,0.1175,-0.894489815,,,,LITCVR_D,0.03936098,-1.30661623,,,,LRCVQ_2D,0.07843049,-1.05339797,,,,0.46551246,0.233277897,0.355693831
NLA06608-2241,2007,1,NLA06608-2241+2007+1,WA,PROB_Lake,Target_Sampled,YES,9/6/2007,120.369258,WMTNS,WMT,S,WEST,0.123856282,0,0.582364329,0.182906325,0.309758258,-0.49517823,0.555203162,0.345067293,0.28253145,0.159892561,0.223318527,-0.632050773,32842.05084,14.16702186,-80035.18177,0,0,1,0.768995633,0.768995633,0.768995633,0.768995633,0.768995633,0.768995633,RVegQ_8,0.309758258,-0.49517823,-0.518176622,0.022998391,0.022998391,LITCVR_D,0.136878797,-0.833040894,-1.02359403,0.190553136,0.190553136,LRCVQ_8D,0.223318527,-0.632050773,-0.701393988,0.069343215,0.069343215,1.054382991,1.550790513,1.173122095
NLA06608-2250,2007,1,NLA06608-2250+2007+1,WY,PROB_Lake,Target_Sampled,YES,7/29/2007,1147.602147,WMTNS,WMT,S,WEST,0.060979041,0.060979041,0.368098527,0.105171008,0.27349476,-0.547454964,0.085085504,0.077531156,0.069215939,0.064493716,0.148655593,-0.799544614,105034.6784,53.52492176,-262295.5168,0,0,1,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,RVegQ_8,0.27349476,-0.547454964,-0.629169372,0.081714408,0.081714408,LITCVR_D,0.023816425,-1.470872305,-1.14688811,-0.323984195,-0.323984195,LRCVQ_8D,0.148655593,-0.799544614,-0.797523691,-0.002020923,-0.002020923,1.207019839,0.474259244,0.995357462
NLA06608-2253,2007,1,NLA06608-2253+2007+1,DE,PROB_Lake,Target_Sampled,YES,7/12/2007,24.96801965,PLNLOW,CPL,S,CPL,0.004878049,0.004878049,0.250775872,0.075353953,0.334071364,-0.463351471,0.262676976,0.158872629,0.160003231,0.131114342,0.260473047,-0.567876006,63.9067,0.042086354,-123.8178352,0,0,0,0.35,0.343589744,0.336842105,0.32972973,0.322222222,0.35,RVegQ_2,0.215703704,-0.646461314,,,,LITCVR_B,0.242391304,-0.597925612,,,,LRCVQ_2B,0.229047504,-0.621515787,,,,0.743805875,0.809509082,0.749746331
NLA06608-2257,2007,1,NLA06608-2257+2007+1,WA,PROB_Lake,Target_Sampled,YES,8/24/2007,7.185001789,WMTNS,WMT,S,WEST,0.004081633,0.004081633,1.118609207,0.379575691,0.459756938,-0.328126796,0.452287846,0.377559585,0.339446453,0.277779786,0.31787041,-0.484297777,3013.374388,1.340647752,-7804.191973,0,0,1,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,RVegQ_8,0.459756938,-0.328126796,-0.504586753,0.176459957,0.176459957,LITCVR_D,0.175983881,-0.730524694,-0.97843988,0.247915186,0.247915186,LRCVQ_8D,0.31787041,-0.484297777,-0.684012961,0.199715184,0.199715184,1.501273977,1.769763305,1.58385414
NLA06608-2266,2007,1,NLA06608-2266+2007+1,WY,PROB_Lake,Target_Sampled,YES,6/23/2007,12.04274232,PLNLOW,NPL,S,CENPL,0.386822987,0,0.280135967,0.084205514,0.026583333,-1.436716726,0.299602757,0.175200583,0.130834641,0.087501308,0.058690217,-1.163105109,70915.07076,36.32504167,-171346.5015,0,0,0,0.472727273,0.461904762,0.45,0.436842105,0.422222222,0.472727273,RVegQ_7,0.084205514,-1.025923675,,,,LITCVR_D,0.090797101,-0.996551956,,,,LRCVQ_7D,0.087501308,-1.010989558,,,,0.479557574,0.796465802,0.571754495
NLA06608-2267,2007,1,NLA06608-2267+2007+1,IN,PROB_Lake,Target_Sampled,YES,8/6/2007,31.50387015,PLNLOW,UMW,R,UMW,0,0,0.614439394,0.175554113,0.302,-0.505845406,0.576527056,0.349543361,0.290890786,0.173529675,0.236752619,-0.60773823,11894.09268,6.900130391,-24436.82364,0,0,0,0.36744186,0.356097561,0.343589744,0.32972973,0.314285714,0.36744186,RVegQ_2,0.204,-0.669586227,,,,LITCVR_D,0.171505237,-0.741110839,,,,LRCVQ_2D,0.187752619,-0.703877757,,,,0.808208867,1.016447801,0.851485799
NLA06608-2283,2007,1,NLA06608-2283+2007+1,IN,PROB_Lake,Target_Sampled,YES,7/17/2007,194.0341279,PLNLOW,UMW,S,UMW,0,0,0.035128205,0.107333927,0.246148649,-0.591507931,0.246166964,0.15426479,0.159511059,0.096455503,0.165862864,-0.754825858,10562.42165,6.194462433,-21946.28474,0,0,0,0.800990099,0.800990099,0.800990099,0.800990099,0.800990099,0.800990099,RVegQ_2,0.142297297,-0.817307804,,,,LITCVR_D,0.085577079,-1.019646244,,,,LRCVQ_2D,0.113937188,-0.90679836,,,,0.563754595,0.507183544,0.516721943
NLA06608-2305,2007,1,NLA06608-2305+2007+1,ID,PROB_Lake,Target_Sampled,YES,7/16/2007,39.32950905,WMTNS,WMT,S,WEST,0,0,0.26732825,0.087235183,0.196816731,-0.684414332,0.444867592,0.265981722,0.272443404,0.141471181,0.196261955,-0.68558087,33482.22772,14.42215894,-80975.55042,0,0,1,0.580508475,0.580508475,0.580508475,0.580508475,0.580508475,0.580508475,RVegQ_8,0.196816731,-0.684414332,-0.51820802,-0.166206312,-0.166206312,LITCVR_D,0.195707179,-0.686750551,-1.0245277,0.337777149,0.337777149,LRCVQ_8D,0.196261955,-0.68558087,-0.70158896,0.01600809,0.01600809,0.682014626,2.176592605,1.037547742
NLA06608-2322,2007,1,NLA06608-2322+2007+1,UT,PROB_Lake,Target_Sampled,YES,8/23/2007,25.96551623,WMTNS,XER,S,WEST,0.082783883,0,0,0,0,-2,0.365,0.1825,0.140918592,0.022585259,0.022585259,-1.486978829,87528.20633,50.80787073,-234757.7775,1,2108.82,0,0.911504425,0.894736842,0.87012987,0.830508475,0.756097561,0.911504425,RVegQ_8,0,-2,-0.765853588,-1.234146412,-1.234146412,LITCVR_D,0.045170517,-1.258292946,-1.12774386,-0.130549086,-0.130549086,LRCVQ_8D,0.022585259,-1.486978829,-0.977334016,-0.509644813,-0.509644813,0.058324844,0.740373582,0.309282386
NLA06608-2332,2007,1,NLA06608-2332+2007+1,NE,PROB_Lake,Target_Sampled,NOT DONE,,5312.029295,PLNLOW,SPL,,CENPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLA06608-2333,2007,1,NLA06608-2333+2007+1,DE,PROB_Lake,Target_Sampled,YES,7/31/2007,27.27601052,PLNLOW,CPL,S,CPL,0,0,1.031686918,0.411537532,0.341884921,-0.453599344,0.628268766,0.464844853,0.436791988,0.332625321,0.297799016,-0.511732774,59.8970375,0.040110498,-117.1028565,0,0,0,0.32972973,0.32972973,0.32972973,0.32972973,0.32972973,0.32972973,RVegQ_2,0.383769841,-0.404757549,,,,LITCVR_B,0.518152174,-0.277240928,,,,LRCVQ_2B,0.450961008,-0.33633581,,,,1.32334428,1.73046179,1.476140778
NLA06608-2345,2007,1,NLA06608-2345+2007+1,UT,PROB_Lake,Target_Sampled,YES,8/16/2007,96.70049963,WMTNS,XER,T,WEST,0.054444444,0,0,0,0,-2,0.18875,0.094375,0.062916667,0.021111111,0.021111111,-1.507084478,70032.19184,45.24205107,-197488.314,1,1780,0,0.561111111,0.555072464,0.548484848,0.541269841,0.533333333,0.561111111,RVegQ_8,0,-2,-0.780926507,-1.219073493,-1.219073493,LITCVR_D,0.042222222,-1.282144652,-1.10374,-0.178404652,-0.178404652,LRCVQ_8D,0.021111111,-1.507084478,-0.956805398,-0.55027908,-0.55027908,0.060384644,0.663124919,0.28165724
NLA06608-2354,2007,1,NLA06608-2354+2007+1,RI,PROB_Lake,Target_Sampled,YES,7/13/2007,21.67328286,EHIGH,NAP,S,NAP,0.003030303,0,0.904315333,0.260939912,0.357282051,-0.435000295,0.562969956,0.372806912,0.333007025,0.211340358,0.259511428,-0.569422815,197.6782398,0.113657426,-338.7032886,0,0,0,0.627586207,0.627586207,0.627586207,0.627586207,0.627586207,0.627586207,RVegQ_2,0.314564103,-0.488699516,,,,LITCVR_D,0.161740805,-0.765126507,,,,LRCVQ_2D,0.238152454,-0.605281426,,,,1.172477925,1.103656121,1.111615261
NLA06608-2372,2007,1,NLA06608-2372+2007+1,AZ,PROB_Lake,Target_Sampled,YES,8/28/2007,105.1886371,WMTNS,XER,S,WEST,0,0,0,0.090151515,0.045075758,-1.25903952,0.211325758,0.128200758,0.124969872,0.072330983,0.049793104,-1.223348898,77728.01096,59.06703688,-233986.9454,1,2142.7,0,0.862280702,0.851960784,0.838888889,0.821794872,0.798484848,0.862280702,RVegQ_8,0.045075758,-1.25903952,-0.833005677,-0.426033844,-0.426033844,LITCVR_D,0.054510451,-1.190369922,-1.1302171,-0.060152822,-0.060152822,LRCVQ_8D,0.049793104,-1.223348898,-1.024707324,-0.198641574,-0.198641574,0.374943783,0.870657165,0.632934
NLA06608-2379,2007,1,NLA06608-2379+2007+1,WY,PROB_Lake,Target_Sampled,YES,7/31/2007,51.64106564,WMTNS,XER,T,WEST,0.029411765,0.029411765,0.026556777,0.00758765,0.009852941,-1.702175144,0.192543825,0.098168825,0.09888871,0.038194265,0.039326911,-1.306916084,90411.6805,53.14040464,-231736.5554,1,2191.92,0,0.482608696,0.482608696,0.482608696,0.482608696,0.482608696,0.482608696,RVegQ_8,0.009852941,-1.702175144,-0.772179894,-0.92999525,-0.92999525,LITCVR_D,0.06880088,-1.103468932,-1.13381016,0.030341228,0.030341228,LRCVQ_8D,0.039326911,-1.306916084,-0.989198647,-0.317717437,-0.317717437,0.11749104,1.072361536,0.481152297
NLA06608-2418,2007,1,NLA06608-2418+2007+1,RI,PROB_Lake,Target_Sampled,YES,7/11/2007,63.79543597,EHIGH,NAP,S,NAP,0,0,0.707559632,0.364356655,0.273181714,-0.547934795,0.520928328,0.351553328,0.352025687,0.240220132,0.194632661,-0.689025048,612.2238149,0.354401274,-1052.9004,0,0,0,0.22962963,0.22962963,0.22962963,0.22962963,0.22962963,0.22962963,RVegQ_2,0.37969676,-0.409273205,,,,LITCVR_D,0.116083608,-0.899341371,,,,LRCVQ_2D,0.247890184,-0.588565187,,,,1.415247532,0.792109235,1.157067702
NLA06608-2426,2007,1,NLA06608-2426+2007+1,MT,PROB_Lake,Target_Sampled,YES,9/27/2007,68.18476728,PLNLOW,NPL,T,CENPL,0.069847791,0.069847791,0.173678034,0.070030459,0.074166029,-1.07486316,0.082515229,0.058765229,0.067075185,0.053464074,0.05553186,-1.183547508,48540.07519,21.39182924,-112584.3373,0,0,0,0.35,0.322222222,0.2875,0.242857143,0.183333333,0.35,RVegQ_7,0.070030459,-1.096744694,,,,LITCVR_D,0.03689769,-1.328848551,,,,LRCVQ_7D,0.053464074,-1.197472051,,,,0.398829425,0.323663945,0.349347061
NLA06608-2429,2007,1,NLA06608-2429+2007+1,UT,PROB_Lake,Target_Sampled,YES,8/14/2007,113.4051769,WMTNS,XER,R,WEST,0.070128656,0.070128656,0.034285714,0.009795918,0.074032164,-1.075554452,0.152397959,0.082995785,0.063013782,0.033013782,0.065131904,-1.124175602,94471.61005,58.05938945,-260096.405,1,2342,0,0.065217391,0.065217391,0.065217391,0.065217391,0.065217391,0.065217391,RVegQ_8,0.074032164,-1.075554452,-0.789195124,-0.286359328,-0.286359328,LITCVR_D,0.056231645,-1.178934459,-1.144766,-0.034168459,-0.034168459,LRCVQ_8D,0.065131904,-1.124175602,-1.01430855,-0.109867052,-0.109867052,0.51717875,0.924339562,0.776484781
NLA06608-2438,2007,1,NLA06608-2438+2007+1,OR,PROB_Lake,Target_Sampled,YES,9/11/2007,27.05486464,WMTNS,XER,T,WEST,0.024963427,0,0,0.002702703,0.001351351,-1.944952434,0.023851351,0.012601351,0.008851351,0.006351351,0.005675676,-1.804773731,68831.39033,38.89527548,-195627.7067,1,1636.22,0,0.871259843,0.857407407,0.837640449,0.807142857,0.753921569,0.871259843,RVegQ_8,0.001351351,-1.944952434,-0.741291908,-1.203660526,-1.203660526,LITCVR_D,0.01,-1.698970004,-1.09324406,-0.605725944,-0.605725944,LRCVQ_8D,0.005675676,-1.804773731,-0.917378984,-0.887394747,-0.887394747,0.062566156,0.247898589,0.129600075
NLA06608-2450,2007,1,NLA06608-2450+2007+1,OR,PROB_Lake,Target_Sampled,YES,7/24/2007,14.48418233,WMTNS,WMT,S,WEST,0,0,1.11539208,0.335671869,0.414994208,-0.371616988,0.552835934,0.595118543,0.462591997,0.38092533,0.4205865,-0.36593959,2979.511821,1.565197381,-8480.152497,0,0,1,0.345918367,0.345918367,0.345918367,0.345918367,0.345918367,0.345918367,RVegQ_8,0.414994208,-0.371616988,-0.552385202,0.180768214,0.180768214,LITCVR_D,0.426178792,-0.360335455,-0.97878517,0.618449715,0.618449715,LRCVQ_8D,0.4205865,-0.36593959,-0.715563696,0.349624106,0.349624106,1.516240923,4.153839532,2.236784299
NLA06608-2453,2007,1,NLA06608-2453+2007+1,NV,PROB_Lake,Target_Sampled,YES,7/10/2007,47.62297136,WMTNS,XER,T,WEST,0.012132353,0,0.269571429,0.077020408,0.0245,-1.462180905,0.112260204,0.075385204,0.065843812,0.05487159,0.028611386,-1.413284607,68514.74003,39.20792809,-190517.9009,1,1639,0,0.923664122,0.90990991,0.89010989,0.85915493,0.803921569,0.923664122,RVegQ_8,0.0245,-1.462180905,-0.744728098,-0.717452807,-0.717452807,LITCVR_D,0.032722772,-1.369340574,-1.093447,-0.275893574,-0.275893574,LRCVQ_8D,0.028611386,-1.413284607,-0.919900009,-0.493384598,-0.493384598,0.191666933,0.529793257,0.321081588
NLA06608-2457,2007,1,NLA06608-2457+2007+1,UT,PROB_Lake,Target_Sampled,YES,8/23/2007,83.10155806,WMTNS,WMT,S,WEST,0.197390816,0.197390816,0.163801749,0.0468005,0.117847704,-0.893307067,0.10465025,0.06402525,0.050483583,0.041455805,0.076979408,-1.060583555,92624.44473,66.08056888,-279680.0667,0,0,1,0.926470588,0.914529915,0.897959184,0.873417722,0.833333333,0.926470588,RVegQ_8,0.117847704,-0.893307067,-0.719404773,-0.173902294,-0.173902294,LITCVR_D,0.036111111,-1.336194413,-1.154402,-0.181792413,-0.181792413,LRCVQ_8D,0.076979408,-1.060583555,-0.858367097,-0.202216458,-0.202216458,0.670035335,0.657972265,0.627745404
NLA06608-2463,2007,1,NLA06608-2463+2007+1,UT,PROB_Lake,Target_Sampled,YES,7/19/2007,1331.971192,WMTNS,XER,S,WEST,0.214031339,0.214031339,0.32,0.091428571,0.058507835,-1.164259758,0.208214286,0.126964286,0.102081172,0.069581172,0.053120804,-1.199827477,69956.07333,43.32834672,-192332.6068,1,1741,0,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,RVegQ_8,0.058507835,-1.164259758,-0.768929508,-0.395330251,-0.395330251,LITCVR_D,0.047733773,-1.238570057,-1.100893,-0.137677057,-0.137677057,LRCVQ_8D,0.053120804,-1.199827477,-0.94529016,-0.254537318,-0.254537318,0.402410913,0.728321186,0.556496814
NLA06608-2477,2007,1,NLA06608-2477+2007+1,NV,PROB_Lake,Target_Sampled,YES,6/26/2007,81.85228527,WMTNS,XER,T,WEST,0,0,0.14702381,0.267696738,0.175844968,-0.730849195,0.571348369,0.352598369,0.342938028,0.197104695,0.151178809,-0.792692057,43924.11112,31.12357595,-134729.4778,1,1169.22,0,0.544736842,0.53372093,0.52012987,0.502941176,0.480508475,0.544736842,RVegQ_8,0.175844968,-0.730849195,-0.780716688,0.049867493,0.049867493,LITCVR_D,0.126512651,-0.864827099,-1.05915306,0.194325961,0.194325961,LRCVQ_8D,0.151178809,-0.792692057,-0.900092474,0.107400417,0.107400417,1.12167617,1.564321309,1.280561431
NLA06608-2481,2007,1,NLA06608-2481+2007+1,OR,PROB_Lake,Target_Sampled,YES,8/1/2007,5.932808012,WMTNS,WMT,S,WEST,0,0,0.347638053,0.102027861,0.058851351,-1.162087531,0.49101393,0.27101393,0.21390722,0.067796109,0.046207854,-1.250202996,61227.9188,31.64173811,-166184.2194,0,0,1,0.879577465,0.869354839,0.855660377,0.836363636,0.807142857,0.879577465,RVegQ_8,0.058851351,-1.162087531,-0.5968379,-0.565249631,-0.565249631,LITCVR_D,0.033564356,-1.360868697,-1.07540797,-0.285460727,-0.285460727,LRCVQ_8D,0.046207854,-1.250202996,-0.762882705,-0.487320291,-0.487320291,0.272113676,0.518249955,0.325596486
NLA06608-2492,2007,1,NLA06608-2492+2007+1,MS,PROB_Lake,Target_Sampled,NOT DONE,,12459.03176,PLNLOW,CPL,,CPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLA06608-2497,2007,1,NLA06608-2497+2007+1,ID,PROB_Lake,Target_Sampled,YES,7/17/2007,54.4877937,WMTNS,WMT,S,WEST,0,0,0.28076455,0.132782545,0.158615385,-0.773102802,0.258891273,0.162641273,0.136058489,0.083836267,0.096752687,-0.971621186,32934.3455,14.28891307,-80244.9186,0,0,1,0.87654321,0.87012987,0.863013699,0.855072464,0.846153846,0.87654321,RVegQ_8,0.158615385,-0.773102802,-0.52006545,-0.253037352,-0.253037352,LITCVR_D,0.034889989,-1.347850501,-1.023878,-0.323972501,-0.323972501,LRCVQ_8D,0.096752687,-0.971621186,-0.702691225,-0.268929961,-0.268929961,0.558422164,0.474272015,0.538356597
NLA06608-2507,2007,1,NLA06608-2507+2007+1,IN,PROB_Lake,Target_Sampled,YES,7/11/2007,590.627289,PLNLOW,TPL,S,CENPL,0.034848485,0,0.567159007,0.162045431,0.305,-0.501689446,0.341022715,0.219718367,0.173486483,0.142375372,0.213852657,-0.650037746,10213.77576,6.356918112,-21928.02848,0,0,0,0.835057471,0.835057471,0.835057471,0.835057471,0.835057471,0.835057471,RVegQ_7,0.162045431,-0.764356857,,,,LITCVR_D,0.122705314,-0.877111686,,,,LRCVQ_7D,0.142375372,-0.81708522,,,,0.922862524,1.076362404,0.930314769
NLA06608-2513,2007,1,NLA06608-2513+2007+1,WA,PROB_Lake,Target_Sampled,YES,8/21/2007,441.4867637,WMTNS,WMT,S,WEST,0.054878049,0,0.705786339,0.20165324,0.30525,-0.501344905,0.31582662,0.221370098,0.189195295,0.128084184,0.179882564,-0.721514913,3424.389934,1.541303006,-8903.067738,0,0,1,0.821794872,0.821794872,0.821794872,0.821794872,0.821794872,0.821794872,RVegQ_8,0.30525,-0.501344905,-0.508381468,0.007036563,0.007036563,LITCVR_D,0.054515128,-1.190338438,-0.97910345,-0.211234988,-0.211234988,LRCVQ_8D,0.179882564,-0.721514913,-0.686636523,-0.03487839,-0.03487839,1.016334255,0.614844103,0.9228298
NLA06608-2523,2007,1,NLA06608-2523+2007+1,IN,PROB_Lake,Target_Sampled,YES,7/31/2007,25.94650237,PLNLOW,UMW,S,UMW,0,0,0.652848563,0.189385304,0.192928571,-0.692656802,0.287192652,0.217029608,0.178450843,0.128173065,0.129944699,-0.854043548,11166.154,6.530592503,-23070.71726,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,RVegQ_2,0.185857143,-0.708060585,,,,LITCVR_D,0.066960827,-1.113730277,,,,LRCVQ_2D,0.126408985,-0.865157024,,,,0.736330347,0.396851932,0.573283377
NLA06608-2524,2007,1,NLA06608-2524+2007+1,LA,PROB_Lake,Target_Sampled,YES,9/14/2007,1115.177547,PLNLOW,CPL,S,CPL,0.0997228,0,0.394178501,0.123260727,0.250319149,-0.584493884,0.539130363,0.304728189,0.239922203,0.122144426,0.185673637,-0.708467683,594.0464488,0.581126948,-1694.518853,0,0,0,0.787640449,0.787640449,0.787640449,0.787640449,0.787640449,0.787640449,RVegQ_2,0.150638298,-0.794150906,,,,LITCVR_B,0.486195652,-0.304347045,,,,LRCVQ_2B,0.318416975,-0.483574403,,,,0.519442406,1.623737275,1.042281424
