PUBLICATION_DATE,TAXA_ID,ASSEMBLAGE_NAME,ALGAL_GROUP,CLASS,FAMILY,GENUS,ORDER,PHYLUM,SPECIES,TARGET_TAXON
10/27/2015,4362,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,OOCYSTACEAE,LAGERHEIMIA,CHLOROCOCCALES,CHLOROPHYTA,LAGERHEIMIA WRATISLAVIENSIS,LAGERHEIMIA WRATISLAVIENSIS
10/27/2015,4363,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,OOCYSTACEAE,LAGERHEIMIA,CHLOROCOCCALES,CHLOROPHYTA,,LAGERHEIMIA
10/27/2015,4364,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,OOCYSTACEAE,MONORAPHIDIUM,CHLOROCOCCALES,CHLOROPHYTA,MONORAPHIDIUM ARCUATUM,MONORAPHIDIUM ARCUATUM
10/27/2015,4365,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,OOCYSTACEAE,MONORAPHIDIUM,CHLOROCOCCALES,CHLOROPHYTA,MONORAPHIDIUM CIRCINALE,MONORAPHIDIUM CIRCINALE
10/27/2015,4366,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,OOCYSTACEAE,MONORAPHIDIUM,CHLOROCOCCALES,CHLOROPHYTA,MONORAPHIDIUM CONTORTUM,MONORAPHIDIUM CONTORTUM
10/27/2015,4367,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,OOCYSTACEAE,MONORAPHIDIUM,CHLOROCOCCALES,CHLOROPHYTA,MONORAPHIDIUM CONVOLUTUM,MONORAPHIDIUM CONVOLUTUM
10/27/2015,4368,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,OOCYSTACEAE,MONORAPHIDIUM,CHLOROCOCCALES,CHLOROPHYTA,MONORAPHIDIUM GRIFFITHII,MONORAPHIDIUM GRIFFITHII
10/27/2015,4369,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,OOCYSTACEAE,MONORAPHIDIUM,CHLOROCOCCALES,CHLOROPHYTA,MONORAPHIDIUM IRREGULARE,MONORAPHIDIUM IRREGULARE
10/27/2015,4370,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,OOCYSTACEAE,MONORAPHIDIUM,CHLOROCOCCALES,CHLOROPHYTA,MONORAPHIDIUM KOMARKOVAE,MONORAPHIDIUM KOMARKOVAE
10/27/2015,4371,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,OOCYSTACEAE,MONORAPHIDIUM,CHLOROCOCCALES,CHLOROPHYTA,MONORAPHIDIUM MINIMUM,MONORAPHIDIUM MINIMUM
10/27/2015,4372,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,OOCYSTACEAE,MONORAPHIDIUM,CHLOROCOCCALES,CHLOROPHYTA,MONORAPHIDIUM MINUTUM,MONORAPHIDIUM MINUTUM
10/27/2015,4373,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,OOCYSTACEAE,MONORAPHIDIUM,CHLOROCOCCALES,CHLOROPHYTA,MONORAPHIDIUM NANUM,MONORAPHIDIUM NANUM
10/27/2015,4374,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,OOCYSTACEAE,MONORAPHIDIUM,CHLOROCOCCALES,CHLOROPHYTA,MONORAPHIDIUM PUSILLUM,MONORAPHIDIUM PUSILLUM
10/27/2015,4375,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,OOCYSTACEAE,MONORAPHIDIUM,CHLOROCOCCALES,CHLOROPHYTA,MONORAPHIDIUM TORTILE,MONORAPHIDIUM TORTILE
10/27/2015,4376,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,OOCYSTACEAE,MONORAPHIDIUM,CHLOROCOCCALES,CHLOROPHYTA,,MONORAPHIDIUM
10/27/2015,4377,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,OOCYSTACEAE,NEPHROCYTIUM,CHLOROCOCCALES,CHLOROPHYTA,NEPHROCYTIUM AGARDHIANUM,NEPHROCYTIUM AGARDHIANUM
10/27/2015,4378,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,OOCYSTACEAE,NEPHROCYTIUM,CHLOROCOCCALES,CHLOROPHYTA,NEPHROCYTIUM LIMNETICUM,NEPHROCYTIUM LIMNETICUM
10/27/2015,4379,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,OOCYSTACEAE,NEPHROCYTIUM,CHLOROCOCCALES,CHLOROPHYTA,NEPHROCYTIUM LUNATUM,NEPHROCYTIUM LUNATUM
10/27/2015,4380,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,OOCYSTACEAE,NEPHROCYTIUM,CHLOROCOCCALES,CHLOROPHYTA,,NEPHROCYTIUM
10/27/2015,4381,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,OOCYSTACEAE,OOCYSTIS,CHLOROCOCCALES,CHLOROPHYTA,OOCYSTIS BORGEI,OOCYSTIS BORGEI
10/27/2015,4382,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,OOCYSTACEAE,OOCYSTIS,CHLOROCOCCALES,CHLOROPHYTA,OOCYSTIS CRASSA,OOCYSTIS CRASSA
10/27/2015,4383,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,OOCYSTACEAE,OOCYSTIS,CHLOROCOCCALES,CHLOROPHYTA,OOCYSTIS LACUSTRIS,OOCYSTIS LACUSTRIS
10/27/2015,4384,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,OOCYSTACEAE,OOCYSTIS,CHLOROCOCCALES,CHLOROPHYTA,OOCYSTIS MARSSONII,OOCYSTIS MARSSONII
10/27/2015,4385,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,OOCYSTACEAE,OOCYSTIS,CHLOROCOCCALES,CHLOROPHYTA,OOCYSTIS PARVA,OOCYSTIS PARVA
10/27/2015,4386,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,OOCYSTACEAE,OOCYSTIS,CHLOROCOCCALES,CHLOROPHYTA,OOCYSTIS PUSILLA,OOCYSTIS PUSILLA
10/27/2015,4387,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,OOCYSTACEAE,OOCYSTIS,CHLOROCOCCALES,CHLOROPHYTA,OOCYSTIS SOLITARIA,OOCYSTIS SOLITARIA
10/27/2015,4388,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,OOCYSTACEAE,OOCYSTIS,CHLOROCOCCALES,CHLOROPHYTA,,OOCYSTIS
10/27/2015,4389,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,OOCYSTACEAE,PLANKTOSPHAERIA,CHLOROCOCCALES,CHLOROPHYTA,PLANKTOSPHAERIA GELATINOSA,PLANKTOSPHAERIA GELATINOSA
10/27/2015,4390,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,OOCYSTACEAE,PLANKTOSPHAERIA,CHLOROCOCCALES,CHLOROPHYTA,,PLANKTOSPHAERIA
10/27/2015,4391,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,OOCYSTACEAE,QUADRIGULA,CHLOROCOCCALES,CHLOROPHYTA,QUADRIGULA CHODATII,QUADRIGULA CHODATII
10/27/2015,4392,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,OOCYSTACEAE,QUADRIGULA,CHLOROCOCCALES,CHLOROPHYTA,QUADRIGULA CLOSTEROIDES,QUADRIGULA CLOSTEROIDES
10/27/2015,4393,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,OOCYSTACEAE,QUADRIGULA,CHLOROCOCCALES,CHLOROPHYTA,QUADRIGULA LACUSTRIS,QUADRIGULA LACUSTRIS
10/27/2015,4394,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,OOCYSTACEAE,QUADRIGULA,CHLOROCOCCALES,CHLOROPHYTA,QUADRIGULA PFITZERI,QUADRIGULA PFITZERI
10/27/2015,4395,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,OOCYSTACEAE,QUADRIGULA,CHLOROCOCCALES,CHLOROPHYTA,,QUADRIGULA
10/27/2015,4396,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,OOCYSTACEAE,SCHROEDERIA,CHLOROCOCCALES,CHLOROPHYTA,SCHROEDERIA ROBUSTA,SCHROEDERIA ROBUSTA
10/27/2015,4397,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,OOCYSTACEAE,SCHROEDERIA,CHLOROCOCCALES,CHLOROPHYTA,SCHROEDERIA SETIGERA,SCHROEDERIA SETIGERA
10/27/2015,4398,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,OOCYSTACEAE,SCHROEDERIA,CHLOROCOCCALES,CHLOROPHYTA,,SCHROEDERIA
10/27/2015,4399,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,OOCYSTACEAE,SELENASTRUM,CHLOROCOCCALES,CHLOROPHYTA,SELENASTRUM GRACILE,SELENASTRUM GRACILE
10/27/2015,4400,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,OOCYSTACEAE,SELENASTRUM,CHLOROCOCCALES,CHLOROPHYTA,SELENASTRUM MINUTUM,SELENASTRUM MINUTUM
10/27/2015,4401,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,OOCYSTACEAE,SELENASTRUM,CHLOROCOCCALES,CHLOROPHYTA,,SELENASTRUM
10/27/2015,4402,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,OOCYSTACEAE,TREUBARIA,OOCYSTALES,CHLOROPHYTA,TREUBARIA SETIGERUM,TREUBARIA SETIGERUM
10/27/2015,4403,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,OOCYSTACEAE,TREUBARIA,OOCYSTALES,CHLOROPHYTA,TREUBARIA TRIAPPENDICULATA,TREUBARIA TRIAPPENDICULATA
10/27/2015,4404,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,OOCYSTACEAE,TREUBARIA,OOCYSTALES,CHLOROPHYTA,,TREUBARIA
10/27/2015,4405,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,OOCYSTACEAE,WESTELLA,CHLOROCOCCALES,CHLOROPHYTA,WESTELLA BOTRYOIDES,WESTELLA BOTRYOIDES
10/27/2015,4406,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,OOCYSTACEAE,WESTELLA,CHLOROCOCCALES,CHLOROPHYTA,WESTELLA LINEARIS,WESTELLA LINEARIS
10/27/2015,4407,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,OOCYSTACEAE,WESTELLA,CHLOROCOCCALES,CHLOROPHYTA,,WESTELLA
10/27/2015,4408,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,PALMELLACEAE,GLOEOCYSTIS,TETRASPORALES,CHLOROPHYTA,GLOEOCYSTIS AMPLA,GLOEOCYSTIS AMPLA
10/27/2015,4409,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,PALMELLACEAE,GLOEOCYSTIS,TETRASPORALES,CHLOROPHYTA,GLOEOCYSTIS GIGAS,GLOEOCYSTIS GIGAS
10/27/2015,4410,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,PALMELLACEAE,GLOEOCYSTIS,TETRASPORALES,CHLOROPHYTA,GLOEOCYSTIS PLANCTONICA,GLOEOCYSTIS PLANCTONICA
10/27/2015,4411,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,PALMELLACEAE,GLOEOCYSTIS,TETRASPORALES,CHLOROPHYTA,GLOEOCYSTIS VESICULOSA,GLOEOCYSTIS VESICULOSA
10/27/2015,4412,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,PALMELLACEAE,GLOEOCYSTIS,TETRASPORALES,CHLOROPHYTA,,GLOEOCYSTIS
10/27/2015,4413,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,PALMELLOPSIDACEAE,ASTEROCOCCUS,TETRASPORALES,CHLOROPHYTA,ASTEROCOCCUS LIMNETICUS,ASTEROCOCCUS LIMNETICUS
10/27/2015,4414,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,PALMELLOPSIDACEAE,ASTEROCOCCUS,TETRASPORALES,CHLOROPHYTA,,ASTEROCOCCUS
10/27/2015,4415,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,PALMELLOPSIDACEAE,SPHAEROCYSTIS,TETRASPORALES,CHLOROPHYTA,SPHAEROCYSTIS PLANKTONICA,SPHAEROCYSTIS PLANKTONICA
10/27/2015,4416,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,PALMELLOPSIDACEAE,SPHAEROCYSTIS,TETRASPORALES,CHLOROPHYTA,SPHAEROCYSTIS SCHROETERI,SPHAEROCYSTIS SCHROETERI
10/27/2015,4417,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,PALMELLOPSIDACEAE,SPHAEROCYSTIS,TETRASPORALES,CHLOROPHYTA,,SPHAEROCYSTIS
10/27/2015,4418,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,PHACOTACEAE,COCCOMONAS,VOLVOCALES,CHLOROPHYTA,COCCOMONAS ORBICULARIS,COCCOMONAS ORBICULARIS
10/27/2015,4419,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,PHACOTACEAE,DYSMORPHOCOCCUS,VOLVOCALES,CHLOROPHYTA,,DYSMORPHOCOCCUS
10/27/2015,4420,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,PRASINOPHYCEAE,PYRAMIMONAS,VOLVOCALES,CHLOROPHYTA,PYRAMIMONAS TETRAHYNCHUS,PYRAMIMONAS TETRAHYNCHUS
10/27/2015,4421,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,PRASINOPHYCEAE,PYRAMIMONAS,VOLVOCALES,CHLOROPHYTA,,PYRAMIMONAS
10/27/2015,4422,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,PRASINOPHYCEAE,TETRASELMIS,VOLVOCALES,CHLOROPHYTA,TETRASELMIS CORDIFORMIS,TETRASELMIS CORDIFORMIS
10/27/2015,4423,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,PRASINOPHYCEAE,TETRASELMIS,VOLVOCALES,CHLOROPHYTA,,TETRASELMIS
10/27/2015,4424,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,RADIOCOCCACEAE,COENOCHLORIS,SPHAEROPLEALES,CHLOROPHYTA,COENOCHLORIS FOTTII,COENOCHLORIS FOTTII
10/27/2015,4425,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,RADIOCOCCACEAE,COENOCOCCUS,SPHAEROPLEALES,CHLOROPHYTA,,COENOCOCCUS
10/27/2015,4426,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,RADIOCOCCACEAE,RADIOCOCCUS,TETRASPORALES,CHLOROPHYTA,RADIOCOCCUS PLANKTONICUS,RADIOCOCCUS PLANKTONICUS
10/27/2015,4427,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,RADIOCOCCACEAE,RADIOCOCCUS,TETRASPORALES,CHLOROPHYTA,,RADIOCOCCUS
10/27/2015,4428,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,SCENEDESMACEAE,ACTINASTRUM,CHLOROCOCCALES,CHLOROPHYTA,ACTINASTRUM GRACILLIMUM,ACTINASTRUM GRACILLIMUM
10/27/2015,4429,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,SCENEDESMACEAE,ACTINASTRUM,CHLOROCOCCALES,CHLOROPHYTA,ACTINASTRUM HANTZSCHII,ACTINASTRUM HANTZSCHII
10/27/2015,4430,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,SCENEDESMACEAE,ACTINASTRUM,CHLOROCOCCALES,CHLOROPHYTA,,ACTINASTRUM
10/27/2015,4431,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,SCENEDESMACEAE,COELASTRUM,SPHAEROPLEALES,CHLOROPHYTA,COELASTRUM ASTROIDEUM,COELASTRUM ASTROIDEUM
10/27/2015,4432,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,SCENEDESMACEAE,COELASTRUM,SPHAEROPLEALES,CHLOROPHYTA,COELASTRUM MICROPORUM,COELASTRUM MICROPORUM
10/27/2015,4433,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,SCENEDESMACEAE,COELASTRUM,SPHAEROPLEALES,CHLOROPHYTA,COELASTRUM PROBOSCIDEUM,COELASTRUM PROBOSCIDEUM
10/27/2015,4434,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,SCENEDESMACEAE,COELASTRUM,SPHAEROPLEALES,CHLOROPHYTA,COELASTRUM PSEUDOMICROPORUM,COELASTRUM PSEUDOMICROPORUM
10/27/2015,4435,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,SCENEDESMACEAE,COELASTRUM,SPHAEROPLEALES,CHLOROPHYTA,COELASTRUM PULCHRUM,COELASTRUM PULCHRUM
10/27/2015,4436,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,SCENEDESMACEAE,COELASTRUM,SPHAEROPLEALES,CHLOROPHYTA,COELASTRUM RETICULATUM,COELASTRUM RETICULATUM
10/27/2015,4437,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,SCENEDESMACEAE,COELASTRUM,SPHAEROPLEALES,CHLOROPHYTA,COELASTRUM SPHAERICUM,COELASTRUM SPHAERICUM
10/27/2015,4438,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,SCENEDESMACEAE,COELASTRUM,SPHAEROPLEALES,CHLOROPHYTA,,COELASTRUM
10/27/2015,4439,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,SCENEDESMACEAE,CRUCIGENIA,CHLOROCOCCALES,CHLOROPHYTA,CRUCIGENIA APICULATA,CRUCIGENIA APICULATA
10/27/2015,4440,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,SCENEDESMACEAE,CRUCIGENIA,CHLOROCOCCALES,CHLOROPHYTA,CRUCIGENIA CRUCIFERA,CRUCIGENIA CRUCIFERA
10/27/2015,4441,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,SCENEDESMACEAE,CRUCIGENIA,CHLOROCOCCALES,CHLOROPHYTA,CRUCIGENIA FENESTRATA,CRUCIGENIA FENESTRATA
10/27/2015,4442,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,SCENEDESMACEAE,CRUCIGENIA,CHLOROCOCCALES,CHLOROPHYTA,CRUCIGENIA IRREGULARIS,CRUCIGENIA IRREGULARIS
10/27/2015,4443,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,SCENEDESMACEAE,CRUCIGENIA,CHLOROCOCCALES,CHLOROPHYTA,CRUCIGENIA QUADRATA,CRUCIGENIA QUADRATA
10/27/2015,4444,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,SCENEDESMACEAE,CRUCIGENIA,CHLOROCOCCALES,CHLOROPHYTA,CRUCIGENIA RECTANGULARIS,CRUCIGENIA RECTANGULARIS
10/27/2015,4445,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,SCENEDESMACEAE,CRUCIGENIA,CHLOROCOCCALES,CHLOROPHYTA,CRUCIGENIA TETRAPEDIA,CRUCIGENIA TETRAPEDIA
10/27/2015,4446,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,SCENEDESMACEAE,CRUCIGENIA,CHLOROCOCCALES,CHLOROPHYTA,CRUCIGENIA TRUNCATA,CRUCIGENIA TRUNCATA
10/27/2015,4447,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,SCENEDESMACEAE,CRUCIGENIA,CHLOROCOCCALES,CHLOROPHYTA,,CRUCIGENIA
10/27/2015,4448,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,SCENEDESMACEAE,CRUCIGENIELLA,CHLOROCOCCALES,CHLOROPHYTA,CRUCIGENIELLA APICULATA,CRUCIGENIELLA APICULATA
10/27/2015,4449,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,SCENEDESMACEAE,CRUCIGENIELLA,CHLOROCOCCALES,CHLOROPHYTA,CRUCIGENIELLA CRUCIFERA,CRUCIGENIELLA CRUCIFERA
10/27/2015,4450,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,SCENEDESMACEAE,CRUCIGENIELLA,CHLOROCOCCALES,CHLOROPHYTA,CRUCIGENIELLA IRREGULARIS,CRUCIGENIELLA IRREGULARIS
10/27/2015,4451,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,SCENEDESMACEAE,CRUCIGENIELLA,CHLOROCOCCALES,CHLOROPHYTA,CRUCIGENIELLA RECTANGULARIS,CRUCIGENIELLA RECTANGULARIS
10/27/2015,4452,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,SCENEDESMACEAE,CRUCIGENIELLA,CHLOROCOCCALES,CHLOROPHYTA,,CRUCIGENIELLA
10/27/2015,4453,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,SCENEDESMACEAE,SCENEDESMUS,CHLOROCOCCALES,CHLOROPHYTA,SCENEDESMUS ABUNDANS,SCENEDESMUS ABUNDANS
10/27/2015,4454,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,SCENEDESMACEAE,SCENEDESMUS,CHLOROCOCCALES,CHLOROPHYTA,SCENEDESMUS ACUMINATUS,SCENEDESMUS ACUMINATUS
10/27/2015,4455,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,SCENEDESMACEAE,SCENEDESMUS,CHLOROCOCCALES,CHLOROPHYTA,SCENEDESMUS ACUTIFORMIS,SCENEDESMUS ACUTIFORMIS
10/27/2015,4456,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,SCENEDESMACEAE,SCENEDESMUS,CHLOROCOCCALES,CHLOROPHYTA,SCENEDESMUS ARCUATUS,SCENEDESMUS ARCUATUS
10/27/2015,4457,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,SCENEDESMACEAE,SCENEDESMUS,CHLOROCOCCALES,CHLOROPHYTA,SCENEDESMUS ARMATUS,SCENEDESMUS ARMATUS
10/27/2015,4458,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,SCENEDESMACEAE,SCENEDESMUS,CHLOROCOCCALES,CHLOROPHYTA,SCENEDESMUS BALATONICUS,SCENEDESMUS BALATONICUS
10/27/2015,4459,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,SCENEDESMACEAE,SCENEDESMUS,CHLOROCOCCALES,CHLOROPHYTA,SCENEDESMUS BERNARDII,SCENEDESMUS BERNARDII
10/27/2015,4460,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,SCENEDESMACEAE,SCENEDESMUS,CHLOROCOCCALES,CHLOROPHYTA,SCENEDESMUS BIJUGA,SCENEDESMUS BIJUGA
10/27/2015,4461,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,SCENEDESMACEAE,SCENEDESMUS,CHLOROCOCCALES,CHLOROPHYTA,SCENEDESMUS BRASILIENSIS,SCENEDESMUS BRASILIENSIS
10/27/2015,4462,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,SCENEDESMACEAE,SCENEDESMUS,CHLOROCOCCALES,CHLOROPHYTA,SCENEDESMUS COMMUNIS,SCENEDESMUS COMMUNIS
10/27/2015,4463,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,SCENEDESMACEAE,SCENEDESMUS,CHLOROCOCCALES,CHLOROPHYTA,SCENEDESMUS COSTATUS,SCENEDESMUS COSTATUS
10/27/2015,4464,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,SCENEDESMACEAE,SCENEDESMUS,CHLOROCOCCALES,CHLOROPHYTA,SCENEDESMUS DIMORPHUS,SCENEDESMUS DIMORPHUS
10/27/2015,4465,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,SCENEDESMACEAE,SCENEDESMUS,CHLOROCOCCALES,CHLOROPHYTA,SCENEDESMUS DISPAR,SCENEDESMUS DISPAR
10/27/2015,4466,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,SCENEDESMACEAE,SCENEDESMUS,CHLOROCOCCALES,CHLOROPHYTA,SCENEDESMUS ELLIPTICUS,SCENEDESMUS ELLIPTICUS
10/27/2015,4467,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,SCENEDESMACEAE,SCENEDESMUS,CHLOROCOCCALES,CHLOROPHYTA,SCENEDESMUS FALCATUS,SCENEDESMUS FALCATUS
10/27/2015,4468,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,SCENEDESMACEAE,SCENEDESMUS,CHLOROCOCCALES,CHLOROPHYTA,SCENEDESMUS INCRASSATULUS,SCENEDESMUS INCRASSATULUS
10/27/2015,4469,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,SCENEDESMACEAE,SCENEDESMUS,CHLOROCOCCALES,CHLOROPHYTA,SCENEDESMUS OBLIQUUS,SCENEDESMUS OBLIQUUS
10/27/2015,4470,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,SCENEDESMACEAE,SCENEDESMUS,CHLOROCOCCALES,CHLOROPHYTA,SCENEDESMUS OPOLIENSIS,SCENEDESMUS OPOLIENSIS
10/27/2015,4471,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,SCENEDESMACEAE,SCENEDESMUS,CHLOROCOCCALES,CHLOROPHYTA,SCENEDESMUS PROTUBERANS,SCENEDESMUS PROTUBERANS
10/27/2015,4472,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,SCENEDESMACEAE,SCENEDESMUS,CHLOROCOCCALES,CHLOROPHYTA,SCENEDESMUS QUADRICAUDA,SCENEDESMUS QUADRICAUDA
10/27/2015,4473,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,SCENEDESMACEAE,SCENEDESMUS,CHLOROCOCCALES,CHLOROPHYTA,SCENEDESMUS RACIBORSKII,SCENEDESMUS RACIBORSKII
10/27/2015,4474,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,SCENEDESMACEAE,SCENEDESMUS,CHLOROCOCCALES,CHLOROPHYTA,SCENEDESMUS SUBSPICATUS,SCENEDESMUS SUBSPICATUS
10/27/2015,4475,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,SCENEDESMACEAE,SCENEDESMUS,CHLOROCOCCALES,CHLOROPHYTA,,SCENEDESMUS
10/27/2015,4476,PHYTOPLANKTON,GREEN ALGAE,CHLOROPHYCEAE,SCENEDESMACEAE,TETRADESMUS,SPHAEROPLEALES,CHLOROPHYTA,TETRADESMUS WISCONSINENSIS,TETRADESMUS WISCONSINENSIS
